ID,Random#,Case,Account,Date,Date,Date,Time,retweets,likes,Picutre,Code #,content,unk,directed,hashtag,geocode,source,,,,
,,,,,,,,,,,,pic.twitter.com/jfdksfoned
,0.4753823841,61297,WeatherProf,,9/29/17,9/29/2017 0:00,8:07:00 PM,0,5,,,Some rotation on this storm moving Northward through Sebastian. Very heavy rain too. Flood warning til 9 pm. @CBS12 pic.twitter.com/qwzcUZqIzU,,@CBS12,,9.14E+17,https://twitter.com/WeatherProf/status/913918080555913217,,,,
,0.2429141541,12390,CBS12,,9/9/17,9/9/2017 0:00,5:34:00 PM,17,14,,,We are back with continuing coverage of Hurricane Irma (may be dark during ad breaks) https://www. pscp.tv/w/bIMEWTM0MTk3 fDFZcXhvbXJFbERFR3YrvQ5mF5RqWA-rfFUqLjxo-OR-m9vvyXAbhMhw3nF7Tw== â€¦,,,,9.07E+17,https://twitter.com/CBS12/status/906631871211069440,,,,
,0.4087368706,32605,KathyBurstein,,9/10/17,9/10/2017 0:00,11:30:00 AM,4,4,,,"Media, please share: @WPTV @WPBF25News @CBS12 @WLRN @SunSentinel @pbpost https:// twitter.com/pbcsd/status/9 06898221695369216 â€¦",,@WPTV @WPBF25News @CBS12 @WLRN @SunSentinel @pbpost,,9.07E+17,https://twitter.com/KathyBurstein/status/906902680764866562,,,,
,0.8203239727,45310,NyerinFl,,9/9/17,9/9/2017 0:00,10:54:00 PM,0,0,,,We know that & we appreciate you.,,,,9.07E+17,https://twitter.com/NyerinFl/status/906712374912184320,,,,
,0.3007676179,13381,chasemedown,,9/29/17,9/29/2017 0:00,8:15:00 AM,2,2,,,Having a blast at Nature Coast Tech! Hernandez County!!!! WASSSUPP!!!! @Hot1015 @FOX13News #MyFoxPep pic.twitter.com/u23RpHtfFp,,@Hot1015 @FOX13News,#MyFoxPep,9.14E+17,https://twitter.com/chasemedown/status/913739049394896896,,,,
,0.3206748293,26121,Hectort87033695,,9/4/17,9/4/2017 0:00,3:22:00 PM,0,2,,,Hi LyndaFigueredo from Milwaukee just says hello,,,,9.05E+17,https://twitter.com/Hectort87033695/status/904786822978527233,,,,
,0.204226852,46586,pdubuque,,9/10/17,9/10/2017 0:00,8:17:00 AM,0,0,,,@CBS12 why didn't you have your reporter knock over the dumpster so it doesn't roll into the street? #yourenothelping,,@CBS12,#yourenothelping,9.07E+17,https://twitter.com/pdubuque/status/906854178387120134,,,,
,0.5751955089,34725,LaurelRogers18,,9/7/17,9/7/2017 0:00,3:24:00 PM,0,0,,,@CBS12 the Shell station on Northlake has gas! They've got an organized system and line as well! They're allowing cash and card up to $40.,,@CBS12,,9.06E+17,https://twitter.com/LaurelRogers18/status/905874541917949954,,,,
,0.6462458819,15125,COTNews,,9/27/17,9/27/2017 0:00,4:21:00 PM,4,1,,,September has been officially recognized as Childhood Obesity Awareness Month. Learn more about ECOP in @WCTV story http://www. wctv.tv/content/news/E COP-community-work-to-find-solutions-to-childhood-obesity-epidemic--419097694.html â€¦ pic.twitter.com/h9yMun9E51,,@WCTV,,9.13E+17,https://twitter.com/COTNews/status/913136440468475904,,,,
,0.3446904694,55818,swganetwork,,9/1/17,9/1/2017 0:00,10:40:00 PM,0,2,,,"#HSFB : Cairo 24, Thomas County Central 0 (Final) @AsherWildMan6 @gahsscoreboard @Kristi_Kopanis @sgasportsnet @theowalb @walbsports @wctv",,@AsherWildMan6 @gahsscoreboard @Kristi_Kopanis @sgasportsnet @theowalb @walbsports @wctv,#HSFB,9.04E+17,https://twitter.com/swganetwork/status/903809768955023361,,,,
,0.4763371434,17447,dennisupdike,,9/2/17,9/2/2017 0:00,1:01:00 PM,0,0,,,wants to young immigrants?,,,,9.04E+17,https://twitter.com/dennisupdike/status/904026533068759040,,,,
,0.4800994866,56359,taramadison_,,9/11/17,9/11/2017 0:00,12:27:00 PM,0,0,,,Are they gonna track me down?,,,,9.07E+17,https://twitter.com/taramadison_/status/907279478837190656,,,,
,0.2547050667,28178,JaceyBirch,,9/7/17,9/7/2017 0:00,10:38:00 AM,4,35,,,WE ARE HERE FOR YOU! @WPLGLocal10 is your #HurricaneIrma Headquarters-- @EricYutzy & I have everything you need to stay safe in this storm pic.twitter.com/INFxaD5WON,,@WPLGLocal10 @EricYutzy,#HurricaneIrma,9.06E+17,https://twitter.com/JaceyBirch/status/905802508278300672,,,,
,0.6520877612,54618,StephanieWPTV,,9/8/17,9/8/2017 0:00,7:22:00 AM,0,7,,,"A bit of peace and calm before the storm- literally, in Jensen Beach. Stay safe everyone. @WPTV #hurricaneIrma pic.twitter.com/Y2I1ZpcrCz",,@WPTV,#hurricaneIrma,9.06E+17,https://twitter.com/StephanieWPTV/status/906115416191328256,,,,
,0.2690725716,22034,FOX10News,,9/19/17,9/19/2017 0:00,10:09:00 PM,0,2,,,Sarah Palin to campaign for Roy Moore in Montgomery http://www. fox10tv.com/story/36404530 /sarah-palin-to-campaign-for-roy-moore-in-montgomery â€¦,,,,9.10E+17,https://twitter.com/FOX10News/status/910324890368126976,,,,
,0.9616517411,03664,AIwasinski,,9/3/17,9/3/2017 0:00,6:38:00 PM,8,3,,,Neighbor who lives near the house where 19 yo woman was shot and killed in Kissimmee. His surveillance cameras may help police @news6wkmg pic.twitter.com/1hLtLHYmDA,,@news6wkmg,,9.04E+17,https://twitter.com/AIwasinski/status/904473687637843968,,,,
,0.43089269,65695,wsvn,,9/20/17,9/20/2017 0:00,10:56:00 PM,12,14,,,Jews celebrate Rosh Hashanah in South Florida http:// wsvn.com/news/local/jew s-celebrate-rosh-hashanah-in-south-florida/ â€¦ pic.twitter.com/EZwDCftZ4n,,,,9.11E+17,https://twitter.com/wsvn/status/910699321762439168,,,,
,0.1781257196,04675,AlyssaHymanWPTV,,9/10/17,9/10/2017 0:00,1:16:00 PM,5,6,,,Yikes! Neighborhood in Fort Pierce off Edwards Rd. @WPTV pic.twitter.com/m5pdunjU4V,,@WPTV,,9.07E+17,https://twitter.com/AlyssaHymanWPTV/status/906929364671098880,,,,
,0.2004648132,09305,BrianEntin,,9/15/17,9/15/2017 0:00,6:07:00 PM,18,26,,,Seeing the brave men and women of @CityofMiamiFire and @MiamiDadeEM makes me so proud to be from Miami. Incredible work in the Keys @wsvn pic.twitter.com/9zlx9THxBu,,@CityofMiamiFire @MiamiDadeEM @wsvn,,9.09E+17,https://twitter.com/BrianEntin/status/908814671746146304,,,,
,0.4120464201,58475,TRIP_77,,9/11/17,9/11/2017 0:00,9:12:00 AM,1,1,,,Hey Nina how about you report on a real crime. Gas just went up .25 cents over night . Or are you scared to tell the truth ?,,,,9.07E+17,https://twitter.com/TRIP_77/status/907230294331281408,,,,
,0.0035790552,26574,hockey1269,,9/10/17,9/10/2017 0:00,12:34:00 PM,0,0,,,Yup u to nothing wrong w opposing views expressed in an intelligent way which u did! I respect your opinion! It's your right,,,,9.07E+17,https://twitter.com/hockey1269/status/906918906543124481,,,,
,0.2392701498,12710,CBS12,,9/7/17,9/7/2017 0:00,9:30:00 AM,9,5,,,PLEASE RETWEET: Know your zone and your nearest shelter if evacuations are activated. http:// bit.ly/2wCjHp3 pic.twitter.com/ROKnLe98qq,,,,9.06E+17,https://twitter.com/CBS12/status/905785232846184449,,,,
,0.0313021388,65809,wsvn,,9/17/17,9/17/2017 0:00,4:58:00 PM,17,28,,,German shepherd-Jack Russell Terrier mix that disappeared in Florida in 2016 is found in New York http:// wsvn.com/news/us-world/ dog-that-disappeared-in-florida-in-2016-is-found-in-new-york/ â€¦ pic.twitter.com/92VYdzIVNO,,,,9.10E+17,https://twitter.com/wsvn/status/909521880117280769,,,,
,0.99460219,51973,SchoolPolicePBC,,9/14/17,9/14/2017 0:00,9:33:00 AM,0,2,,,We are proud of our own Sgt Wheelhouse who was deployed with the Fl National Guard last Wednesday. She dedicates her life to serve others.,,,,9.08E+17,https://twitter.com/SchoolPolicePBC/status/908322811575402497,,,,
,0.4000226564,26693,HOORAL91,,9/10/17,9/10/2017 0:00,8:15:00 PM,0,0,,,Does this mean it's over where you are and you're safe? Hope so!,,,,9.07E+17,https://twitter.com/HOORAL91/status/907034768419811329,,,,
,0.0061977795,56694,Terrimaxwells,,9/14/17,9/14/2017 0:00,11:47:00 PM,1,0,,,pic.twitter.com/NA3Kzd1Vyr,,,,9.09E+17,https://twitter.com/Terrimaxwells/status/908537707034488833,,,,
,0.766117568,24003,GaryDetmanNews,,9/26/17,9/26/2017 0:00,6:56:00 PM,0,0,,,"Grand Jury true bill charging Sheila Keen who ultimately married murder victim's husband in 2002, 12 years after slaying. @CBS12",,@CBS12,,9.13E+17,https://twitter.com/GaryDetmanNews/status/912813162428354566,,,,
,0.2718601465,37892,MariaHisle,,9/26/17,9/26/2017 0:00,3:46:00 PM,0,0,,,She is totally useless,,,,9.13E+17,https://twitter.com/MariaHisle/status/912765386067673088,,,,
,0.0650714459,18036,DJR3Bets,,9/10/17,9/10/2017 0:00,7:47:00 AM,0,0,,,@CBS12 I work at a hotel in South PBC. Lots of guests walking around outside gawking. You can't tell people to stay inside often enough.,,@CBS12,,9.07E+17,https://twitter.com/DJR3Bets/status/906846515607597056,,,,
,0.8354926195,17706,dibassetto,,9/10/17,9/10/2017 0:00,6:21:00 PM,0,0,,,"Never let a crisis go to waste""""",,,,9.07E+17,https://twitter.com/dibassetto/status/907006129322041345,,,,
,0.9356862152,19467,ElenTheMellon,,9/11/17,9/11/2017 0:00,8:40:00 PM,0,0,,,Explain to me what's wrong with it. There's a FUCKING HURRICANE. Who gives a shit? Let them have the damned shoes.,,,,9.07E+17,https://twitter.com/ElenTheMellon/status/907403579178328065,,,,
,0.6746736482,07233,BamaFaninCA,,9/19/17,9/19/2017 0:00,12:33:00 PM,0,0,,,Door handles and cabinet knobs,,,,9.10E+17,https://twitter.com/BamaFaninCA/status/910180083213537280,,,,
,0.9093156896,56007,tammyellis1985,,9/16/17,9/16/2017 0:00,5:19:00 PM,0,0,,,I love that you Brought this story to the front line. Thank you.,,,,9.09E+17,https://twitter.com/tammyellis1985/status/909164826919882752,,,,
,0.0469246387,60245,WalterAllenTV,,9/12/17,9/12/2017 0:00,8:46:00 AM,0,1,,,. @AmericanAir and @united offering free miles for donating to @RedCross for #IrmaHurricane2017 relief @FOX13News,,@AmericanAir @united @RedCross @FOX13News,#IrmaHurricane2017,9.08E+17,https://twitter.com/WalterAllenTV/status/907586099530407937,,,,
,0.3258843725,30482,jmatthewscbs12,,9/10/17,9/10/2017 0:00,1:45:00 PM,0,1,,,Alert: A Tornado Warning has been issued for the Treasure Coast. Live stream on @CBS12 here http:// cbs12.com/live/event pic.twitter.com/SpOeXYUvtN,,@CBS12,,9.07E+17,https://twitter.com/jmatthewscbs12/status/906936594208358407,,,,
,0.0300632491,26164,Hellno_nottoday,,9/1/17,9/1/2017 0:00,11:15:00 PM,0,0,,,Am I the only one who thought of Grease?? pic.twitter.com/VtvWStKOdl,,,,9.04E+17,https://twitter.com/Hellno_nottoday/status/903818514687029250,,,,
,0.3492887959,49967,robteri91,,9/15/17,9/15/2017 0:00,12:01:00 PM,0,0,,,They should had just hired Garret Morris from SNL.,,,,9.09E+17,https://twitter.com/robteri91/status/908722416272203776,,,,
,0.0766834423,12452,CBS12,,9/9/17,9/9/2017 0:00,5:03:00 AM,5,4,,,Dramatic Video: @Thomas_Forester at scene of car crash as another man drives through scene. pic.twitter.com/vUqZ64ZmiE,,@Thomas_Forester,,9.06E+17,https://twitter.com/CBS12/status/906442939165016064,,,,
,0.0576835407,40039,Michael_Ivory65,,9/4/17,9/4/2017 0:00,2:37:00 PM,0,0,,,@WPTV @CBS12 @WPBF25News Boynton Beach Walmart Old Boynton Rd. pic.twitter.com/raGshhtFYk,,@WPTV @CBS12 @WPBF25News,,9.05E+17,https://twitter.com/Michael_Ivory65/status/904775365398323202,,,,
,0.7997321305,04684,AlyssaHymanWPTV,,9/9/17,9/9/2017 0:00,8:23:00 AM,0,1,,,SLC EOC - despite #HurricaneIrma tracking west- we will see an impact @WPTV pic.twitter.com/057nkstXEJ,,@WPTV,#HurricaneIrma,9.06E+17,https://twitter.com/AlyssaHymanWPTV/status/906493169789005825,,,,
,0.1682220125,04978,America_Doge12,,9/7/17,9/7/2017 0:00,11:14:00 AM,0,0,,,@wsvn Florida is getting wind so far #hurricaneirma2017,,@wsvn,#hurricaneirma2017,9.06E+17,https://twitter.com/America_Doge12/status/905811507841249281,,,,
,0.6108752854,66548,WUFTNews,,9/27/17,9/27/2017 0:00,12:04:00 PM,1,2,,,Floridians with epilepsy getting extra aid after Hurricane Irma (w/ video). http:// bit.ly/2fyMGEv #AfterIrma #IrmaRecovery pic.twitter.com/FTEZd9P0ID,,,#AfterIrma #IrmaRecovery,9.13E+17,https://twitter.com/WUFTNews/status/913071931494158337,,,,
,0.6661275186,52001,ScotianOaks,,9/29/17,9/29/2017 0:00,11:37:00 AM,0,0,,,This is where I live,,,,9.14E+17,https://twitter.com/ScotianOaks/status/913789860263157760,,,,
,0.0984027819,37639,ManaoioKapahu,,9/10/17,9/10/2017 0:00,5:05:00 PM,0,7,,,Hurricanes are shopping season for blacks,,,,9.07E+17,https://twitter.com/ManaoioKapahu/status/906986966079610880,,,,
,0.5609073154,60979,WCTV,,9/15/17,9/15/2017 0:00,3:53:00 PM,6,1,,,BREAKING: Tallahassee City Hall served new federal subpoena http://www. wctv.tv/content/news/N ew-subpoena-filed--444716993.html â€¦,,,,9.09E+17,https://twitter.com/WCTV/status/908780873981493248,,,,
,0.9620339554,55441,susan_dunham,,9/11/17,9/11/2017 0:00,8:54:00 AM,0,0,,,Good question.,,,,9.07E+17,https://twitter.com/susan_dunham/status/907225741422723074,,,,
,0.1348076702,25362,GroomAlter,,9/10/17,9/10/2017 0:00,2:56:00 PM,0,2,,,KOMPROMAT,,,,9.07E+17,https://twitter.com/GroomAlter/status/906954593334067200,,,,
,0.2727764538,07953,Best4Guys,,9/10/17,9/10/2017 0:00,5:20:00 PM,0,1,,,Take care of your self from the best 4guys,,,,9.07E+17,https://twitter.com/Best4Guys/status/906990895446282242,,,,
,0.5275968832,65328,WSTU1450,,9/10/17,9/10/2017 0:00,2:59:00 PM,0,0,,,Video on @cbs12 shows Miami streets completely flooded with water. #Irma,,@cbs12,#Irma,9.07E+17,https://twitter.com/WSTU1450/status/906955189223075840,,,,
,0.897775938,00901,10NewsWTSP,,9/21/17,9/21/2017 0:00,2:05:00 AM,3,3,,,Loved ones await word from Puerto Rico http:// on.wtsp.com/2fkJGvm pic.twitter.com/aZz5FwnQ6L,,,,9.11E+17,https://twitter.com/10NewsWTSP/status/910746701115293697,,,,
,0.9295606895,61407,wendyrose2,,9/7/17,9/7/2017 0:00,10:21:00 PM,0,0,,,This is old track say experts on weather channel go look,,,,9.06E+17,https://twitter.com/wendyrose2/status/905979413405237248,,,,
,0.7405005725,30296,jjdpower1970,,9/20/17,9/20/2017 0:00,9:58:00 PM,1,1,,,,,,,9.11E+17,https://twitter.com/jjdpower1970/status/910684690847289344,,,,
,0.4089507716,30652,jodoartdream,,9/12/17,9/12/2017 0:00,4:58:00 PM,47,452,,,SISTER MARY GASOLINA,,,,9.08E+17,https://twitter.com/jodoartdream/status/907709974914232322,,,,
,0.1760167632,51243,samsminkWPTV,,9/7/17,9/7/2017 0:00,1:03:00 PM,0,0,,,"PALM BEACH COUNTY SHELTERS: Here's a list. They open 10 AM Friday. VOLUNTEERS ARE STILL VERY MUCH NEEDED, according to EOC. @WPTV pic.twitter.com/U1qXeS2nGS",,@WPTV,,9.06E+17,https://twitter.com/samsminkWPTV/status/905838843005472768,,,,
,0.7562969197,42288,mysuncoast,,9/21/17,9/21/2017 0:00,10:24:00 AM,0,0,,,Tonight DIRECTV could remove ABC7 from your lineup. Learn more at http:// ourlocalcommitment.com/WWSB,,,,9.11E+17,https://twitter.com/mysuncoast/status/910872383568965638,,,,
,0.2582405822,51134,SammieSammiehub,,9/3/17,9/3/2017 0:00,2:10:00 PM,0,0,,,First hurricane:I'm a little confused:in wdelray near tpk/not in flood zone.Do we prepare2 stay or evacuate?,,,,9.04E+17,https://twitter.com/SammieSammiehub/status/904406380404191232,,,,
,0.0617725307,49591,ristanovicm,,9/12/17,9/12/2017 0:00,2:11:00 AM,0,0,,,"Imali smo i mi jednu kampanju Kosovo za patike"""," ajde ne pizdite""",,,,9.07E+17,https://twitter.com/ristanovicm/status/907486731661922305,,,
,0.7606131194,19725,emilymsmith_,,9/12/17,9/12/2017 0:00,10:35:00 PM,0,0,,,"I wrote that. My words are my own. Some of us received good service. I'm sorry you have not, but I hope your electric comes on soon.",,,,9.08E+17,https://twitter.com/emilymsmith_/status/907794868612816896,,,,
,0.4360920905,28540,jamieseh,,9/30/17,9/30/2017 0:00,11:08:00 PM,0,1,,,"@UCF_Football on fire at home, rolling through Memphis 40-13. @news6wkmg extended coverage of the Knights: minutes away on After The Whistle",,@UCF_Football @news6wkmg,,9.14E+17,https://twitter.com/jamieseh/status/914326059092455424,,,,
,0.9877737805,29599,Jersey_Gulls,,9/10/17,9/10/2017 0:00,4:30:00 PM,0,0,,,"I was gonna say, I wonder if these people are some that are shooting at the hurricane. Win-win when surge comes back",,,,9.07E+17,https://twitter.com/Jersey_Gulls/status/906978209136230400,,,,
,0.4908409028,61879,WiseKingSean,,9/26/17,9/26/2017 0:00,6:08:00 PM,0,1,,,@mcuban That was very Presidential of You.,,@mcuban,,9.13E+17,https://twitter.com/WiseKingSean/status/912801051257929729,,,,
,0.3699749234,61810,Willwiser27,,9/11/17,9/11/2017 0:00,6:20:00 PM,0,0,,,Miami doesn't deserve power with all the morons looting take care of people who deserve it.,,,,9.07E+17,https://twitter.com/Willwiser27/status/907368209560559616,,,,
,0.194204904,36110,LoleskyWX,,9/11/17,9/11/2017 0:00,7:59:00 AM,0,1,,,Irma has now weakened back to a Tropical Storm. Winds sustained at 70mph @cbs12 #Irma,,@cbs12,#Irma,9.07E+17,https://twitter.com/LoleskyWX/status/907211916522741760,,,,
,0.7306244513,14620,CMarcella1,,9/13/17,9/13/2017 0:00,8:06:00 PM,0,1,,,Yeah I would bring them donuts but first they need to put Dunkin Donuts power back on and mine before they get anything!!,,,,9.08E+17,https://twitter.com/CMarcella1/status/908119645491810306,,,,
,0.6735678539,62320,WPLGLocal10,,9/25/17,9/25/2017 0:00,12:41:00 PM,7,5,,,#DeathWish coffee recalled because it can cause actual death http:// bit.ly/2ymNArG?utm_me dium=social&utm_source=twitter_WPLGLocal10 â€¦ pic.twitter.com/uDZ0nis58i,,,#DeathWish,9.12E+17,https://twitter.com/WPLGLocal10/status/912356471895203841,,,,
,0.3524162205,02579,305_9068,,9/24/17,9/24/2017 0:00,1:59:00 PM,0,0,,,O my god..,,,,9.12E+17,https://twitter.com/305_9068/status/912013576977731584,,,,
,0.5085411603,45377,obsodapopshop,,9/25/17,9/25/2017 0:00,6:03:00 PM,0,0,,,@SenJohnMcCain you are a true American hero sir-thank you I am praying,,@SenJohnMcCain,,9.12E+17,https://twitter.com/obsodapopshop/status/912437471966846976,,,,
,0.0997114147,37737,maolosmalls,,9/10/17,9/10/2017 0:00,11:02:00 AM,0,0,,,"@WPTV 20 second mark, something on fire goes by the window in Jupiter. pic.twitter.com/A0uSDReGkZ",,@WPTV,,9.07E+17,https://twitter.com/maolosmalls/status/906895628340473856,,,,
,0.0966550436,19658,em7corey,,9/14/17,9/14/2017 0:00,4:17:00 PM,0,0,,,No Power. Have not seen a truck anywhere in our area.,,,,9.08E+17,https://twitter.com/em7corey/status/908424476727050243,,,,
,0.8741251603,17270,deerodriguez,,9/1/17,9/1/2017 0:00,7:02:00 AM,0,0,,,Photo Update: Lighter photo of the car that drove into a #Riverview home. LATEST: http://www. fox13news.com/news/local-new s/277948010-story â€¦ pic.twitter.com/kkO36D0nB8,,,#Riverview,9.04E+17,https://twitter.com/deerodriguez/status/903573701467262976,,,,
,0.1825709106,13747,ChrisFarrellcbs,,9/8/17,9/8/2017 0:00,9:14:00 PM,1,2,,,A Flood Alert is in effect for Palm Beach County. Track rain on @CBS12 radar http:// cbs12.com/weather/radar pic.twitter.com/JzfRynWUgR,,@CBS12,,9.06E+17,https://twitter.com/ChrisFarrellcbs/status/906324959177445376,,,,
,0.1915434037,30218,JimmiMc_,,9/10/17,9/10/2017 0:00,12:03:00 AM,0,0,,,"Yes, you're welcome to use it",,,,9.07E+17,https://twitter.com/JimmiMc_/status/906729922533707776,,,,
,0.7676342312,08403,bkcivic04,,9/29/17,9/29/2017 0:00,10:46:00 PM,1,0,,,@wsvn @VivianGonzalez7 @PhilFerro7 dam looks like Thursday the world is going to end. pic.twitter.com/p0aIPGUvGe,,@wsvn @VivianGonzalez7 @PhilFerro7,,9.14E+17,https://twitter.com/bkcivic04/status/913958101241524225,,,,
,0.134106973,29575,Jerry_Scott_FL,,9/9/17,9/9/2017 0:00,6:19:00 PM,0,2,,,Thanks Molly! I'm sure you're thinking about your @EWScrippsCo friends at @WPTV as well. https:// twitter.com/Jerry_Scott_FL /status/906623012547461120 â€¦,,@EWScrippsCo @WPTV,,9.07E+17,https://twitter.com/Jerry_Scott_FL/status/906643330104221703,,,,
,0.1996848095,07049,AZDesert266,,9/10/17,9/10/2017 0:00,4:29:00 PM,0,0,,,"Lowest life forms. Shoot on sight, really. Thought BLM",,,,9.07E+17,https://twitter.com/AZDesert266/status/906977913215451136,,,,
,0.1959262952,19006,DutchRN,,9/11/17,9/11/2017 0:00,9:54:00 AM,0,4,,,Kidney stones are enough of a hassle,,,,9.07E+17,https://twitter.com/DutchRN/status/907241059343847424,,,,
,0.1685161293,46650,pegarneau,,9/15/17,9/15/2017 0:00,1:58:00 PM,0,1,,,Great job Stephanie.,,,,9.09E+17,https://twitter.com/pegarneau/status/908751936475860992,,,,
,0.6749756128,60576,WCJB20,,9/15/17,9/15/2017 0:00,7:23:00 PM,2,1,,,"With people in the county still dealing with #Irma 's aftermath, UF's decision to have a home game is under fire. http://www. wcjb.com/content/news/D ecision-to-play--444749603.html â€¦",,,#Irma,9.09E+17,https://twitter.com/WCJB20/status/908833679740428290,,,,
,0.0924279695,10066,c_mckeon,,9/8/17,9/8/2017 0:00,11:58:00 AM,0,0,,,That's a much better track for ft lauderdale than last night,,,,9.06E+17,https://twitter.com/c_mckeon/status/906184970821042176,,,,
,0.6464376285,26619,HollandiaRBX,,9/17/17,9/17/2017 0:00,10:39:00 PM,0,0,,,Thanks for sharing this. I am glad to hear good stories of our police officers doing excellent work. They deserve far more credit.,,,,9.10E+17,https://twitter.com/HollandiaRBX/status/909607692188098561,,,,
