Topic,Tweets,Date,Number,Permalink
,Well @DukeEnergy blocked that with Scott's help.,2017-09-14 ,4,https://twitter.com/j082298/status/908476830222602246
,@DukeEnergy please help me,2017-09-14 ,4,https://twitter.com/__yxsmxn__/status/908368788579549184
,No help from @DukeEnergy,2017-09-12 ,4,https://twitter.com/bertm1975/status/907775777038585856
,@DukeEnergy help us NOW. PLEASE!!!!!,2017-09-12 ,4,https://twitter.com/Mas2726/status/907727120025124866
,Not @DukeEnergy PLEASE HELP US!,2017-09-12 ,4,https://twitter.com/thamandashoww/status/907593951166779393
,@DukeEnergy help me out here please,2017-09-11 ,4,https://twitter.com/anaamores29/status/907377658916417537
,@DukeEnergy Help,2017-09-11 ,4,https://twitter.com/Talxnts/status/907314650274037760
,"then why did @DukeEnergy say ""by midnight"",,@DukeEnergy,,""908860536120647681",2017-09-15 ,4,
,@DukeEnergy can y'all come to oak ridge please...,2017-09-14 ,4,https://twitter.com/Adamariex3/status/908512352210997248
,@DukeEnergy COME TO WEKIVA RESERVE PLEASEEEEEEEEEE,2017-09-13 ,4,https://twitter.com/DrayReid2/status/907820215114911744
,@DukeEnergy COME TO WEKIVA RESERVE PLEASEEEEEEEEE,2017-09-13 ,4,https://twitter.com/DrayReid2/status/907820144407269378
,@DukeEnergy COME TO WEKIVA RESERVE PLEASEEEEEEEE,2017-09-13 ,4,https://twitter.com/DrayReid2/status/907820077738840064
,@DukeEnergy come to goldenrod and 408 please. 32807,2017-09-12 ,4,https://twitter.com/Alvahrow/status/907678552732180481
,"@DukeEnergy please come to Windward Estates, Conway",2017-09-11 ,4,https://twitter.com/TheMarie8/status/907325513517211648
,@DukeEnergy any prediction on when youll get to that area?,2017-09-12 ,4,https://twitter.com/sallyfalkow/status/907648601236656128
,@DukeEnergy curry ford and goldenrod is the area,2017-09-11 ,4,https://twitter.com/lookatnoel1/status/907376529646141440
,@DukeEnergy What about Windermere area?,2017-09-11 ,4,https://twitter.com/Isnelmar/status/907323685136105472
,The largest power restoration effort in U.S. history and @DukeEnergy is utilizing daylight. #DukeEnergy @DE_JeffB,2017-09-16 ,4,https://twitter.com/SnakeIdol/status/909244165560692736
,Approximately 94% are @DukeEnergy customers,2017-09-16 ,4,https://twitter.com/LauraBoman/status/909109794220445697
,How is @TECOEnergy be so on top of there customers but not @DukeEnergy,2017-09-16 ,4,https://twitter.com/ChrisPavone/status/909034857828896769
,@DukeEnergy it's become very apparent that you have more customers than your ability to serve.,2017-09-13 ,4,https://twitter.com/J0SHJACKS0N/status/908081626361589760
,So would all of @DukeEnergy customers.,2017-09-13 ,4,https://twitter.com/RCMelick/status/907965212539502592
,7 days now @DukeEnergy #DukeEnergy https:// twitter.com/1SuburbanChic/ status/907785145138151425 …,2017-09-17 ,4,https://twitter.com/LavenderLyte/status/909463137602215937
,@DukeEnergy now blocking citizens/customers on Twitter #DukeEnergy #DUKEENERGYIRMAFAILURE,2017-09-16 ,4,https://twitter.com/GORExJESS/status/909031964845453312
,@DukeEnergy Everyone seemed to have taken precautions and planed for the storm accordingly BUT YOU! You are inept & unprepared. #DukeEnergy,2017-09-14 ,4,https://twitter.com/POP_ulace/status/908450335693459456
,@DukeEnergy is in the neighborhood!!,2017-09-16 ,4,https://twitter.com/JennaLamb40/status/909017451945451521
,Every time I see someone bitch about @DukeEnergy -I'm gonna thank @DukeEnergy cuz I like balance.,2017-09-14 ,4,https://twitter.com/BrittSoMuch/status/908434107708919808
,You got @DukeEnergy ?,2017-09-12 ,4,https://twitter.com/rofflekris/status/907720867479728129
,That's great so why is the #Poinciana side of #kissimmee stuck with #DukeEnergy @DukeEnergy ??,2017-09-11 ,4,https://twitter.com/ItsStaci/status/907412039534080002
,That's great so why is the #Poinciana side of #kissimmee stuck with #DukeEnergy @DukeEnergy ??,2017-09-11 ,4,https://twitter.com/ItsStaci/status/907412039534080002
,@DukeEnergy you guys are lazy,2017-09-16 ,4,https://twitter.com/ChrisPavone/status/909007896838590464
,@floridapsc Why is @DukeEnergy not working around the clock to restore power? Our health is at #DukeEnergy 's will. Please investigate!,2017-09-15 ,4,https://twitter.com/Cflkkpi/status/908792712454983680
,@DukeEnergy We have power at our house!!! Thank you #DukeEnergy for all of your hard work!!,2017-09-12 ,4,https://twitter.com/laurennn_sarahh/status/907794369926909952
,"@DukeEnergy that link says ""page not found"",,@DukeEnergy,,""908129946995970049",2017-09-13 ,4,
,"Still. No. Power. @DukeEnergy By midnight tonight, right? #thatswhatyousaid #DukeEnergy",2017-09-15 ,4,https://twitter.com/ScottLynnPDX/status/908778119682826241
,How about worrying about getting connected/ dukeenergy,2017-09-15 ,4,https://twitter.com/HurricaneMoe/status/908816981117341697
,Getting my nails done and f**k @DukeEnergy .,2017-09-15 ,4,https://twitter.com/neristein/status/908812088658755586
,@DukeEnergy it’s not even noon- at least report the time accurately #DukeEnergy #irma pic.twitter.com/Mdoxyz1HXb,2017-09-16 ,4,https://twitter.com/bhindthesea/status/909080587528523777
,@DukeEnergy #DukeEnergy we all gonnadeduct $25 from each bill We cantgive u a estimateon when wecan give u a estimateon when we turn back on,2017-09-13 ,4,https://twitter.com/redneckviews/status/908049535213166593
,@DukeEnergy so my bill is higher than it's ever been even though I was without power for 9 days,2017-09-23 ,4,https://twitter.com/KasLiz_/status/911672362936004608
,@DukeEnergy where's my power? it's been 6 days,2017-09-16 ,4,https://twitter.com/AmarisMassoud/status/909168524425355264
,It's been 6 days without power over here in 34758. @DukeEnergy where are you?,2017-09-15 ,4,https://twitter.com/_RyanDelaRosa/status/908666510998212608
,"@DukeEnergy Why do I still not have power!?! The northern 1/2 of our sub has had it for 2 days, but the southern part—nothing! Why not?",2017-09-13 ,4,https://twitter.com/vjspin3/status/908130368829747200
,"I'm one, Fix it @DukeEnergy",2017-09-11 ,4,https://twitter.com/mrrickcody/status/907384596291039232
,#DukeEnergy #Sebring FL We all would love 2 have Power back up & running @DukeEnergy,2017-09-12 ,4,https://twitter.com/Realitychick948/status/907746689641050112
,What about citrus county @DukeEnergy,2017-09-17 ,4,https://twitter.com/ChrisPavone/status/909381936367460352
,I recommend you quit parroting the bull that @DukeEnergy is feeding you. They will not have all of the county repaired. #missinglinemen,2017-09-16 ,4,https://twitter.com/pendrag/status/909034527456202757
,"Or @DukeEnergy or county govs, etc..",2017-09-15 ,4,https://twitter.com/j082298/status/908698027744989186
,@DukeEnergy Casselberry Update?,2017-09-16 ,4,https://twitter.com/swat5799/status/909185868606386177
,@DukeEnergy casselberry update?,2017-09-16 ,4,https://twitter.com/swat5799/status/909179222316511233
,@DukeEnergy can i have a update on 32810 & 34787 please??,2017-09-15 ,4,https://twitter.com/JorgeJAlcantar/status/908757798065987585
,@DukeEnergy can i have a update on 32810 and 34787,2017-09-15 ,4,https://twitter.com/JorgeJAlcantar/status/908755068912009216
,@DukeEnergy any update on 33755?,2017-09-15 ,4,https://twitter.com/labrahams/status/908737459567104001
,@DukeEnergy update 32779.,2017-09-14 ,4,https://twitter.com/sean77_FL/status/908300533961838592
,@DukeEnergy Do y'all have an UPDATE for 34787??,2017-09-13 ,4,https://twitter.com/Gallegosm79/status/908001743136591872
,Day 6 w/o power @DukeEnergy Today. Please. Thank you. #waspatientbutnotsomuchnow @TB_Times #DukeEnergy #PinellasIrma pic.twitter.com/XbTbi26GT4,2017-09-16 ,4,https://twitter.com/ScottLynnPDX/status/909048715381547011
,"@DukeEnergy if you have power @DukeEnergy will respond to you. If you're still without, they could care less.",2017-09-16 ,4,https://twitter.com/Awesomenessly00/status/909148800064872449
,Lo! A @DukeEnergy truck in Micanopy,2017-09-11 ,4,https://twitter.com/ameliedufromage/status/907348730554265600
,@DukeEnergy just like my electricity @DukeEnergy disappears during tough times.,2017-09-15 ,4,https://twitter.com/Awesomenessly00/status/908679606491926528
,@DukeEnergy are crews headed out to Summerfield too?,2017-09-11 ,4,https://twitter.com/cschmidt501/status/907321175562506240
,@DukeEnergy do you have crews out in 33837 yet?,2017-09-11 ,4,https://twitter.com/wafflewednesdae/status/907229851551223809
,Bruh Ima call up my Zoe's @DukeEnergy ...... I've had enough,2017-09-15 ,4,https://twitter.com/TrustInDougie/status/908711090808397824
,I had power the WHOLE time... until now #fuckmondays P.S. SMD from the back @DukeEnergy,2017-09-18 ,4,https://twitter.com/shotbycano/status/909964616838651904
,@DukeEnergy #DukeEnergy #poorcustomerservice Directing all your numbers to the same ACD recording without the option to speak with someone,2017-09-12 ,4,https://twitter.com/Gem_Gia/status/907622039531479046
,Still don't have power @DukeEnergy,2017-09-14 ,4,https://twitter.com/izzyyy_1994/status/908396750796402688
,"@DukeEnergy still no power in Debary, Fl.!!! when will it be back up ?",2017-09-11 ,4,https://twitter.com/HeyDylanJessica/status/907368692949901312
,Seeing it could be up to two weeks before I get power again. #dukeenergy #hainescity #grenelefe @DukeEnergy,2017-09-11 ,4,https://twitter.com/presley_g/status/907387983384412161
,@DukeEnergy power outage much??,2017-09-28 ,4,https://twitter.com/superbradyann/status/913601049948237824
,"We got our power back, it's only right to thank the workers and @DukeEnergy ! #DukeEnergy",2017-09-16 ,4,https://twitter.com/TheOriginalJo_1/status/909189316034859009
,DAY 4 STILL Unattended and hasn't moved! @DukeEnergy #DukeEnergy pic.twitter.com/38iKeebgHn,2017-09-14 ,4,https://twitter.com/Bumtaint/status/908445623325773824
,@DukeEnergy Since you advertise these restore dates. How about the Federal Trade Commission get involved in deceptive advertising,2017-09-16 ,4,https://twitter.com/crodrigo572/status/909060826283347971
,@DukeEnergy Is too poorly resourced to operate in Florida. The responsibility for our power should not be in their hands.,2017-09-14 ,4,https://twitter.com/meganrmay/status/908454164925206529
,It is now my TENTH day without power. @DukeEnergy,2017-09-19 ,4,https://twitter.com/laurenfeltman/status/910120514227712000
,@DukeEnergy STILL NO POWER DAY 7,2017-09-17 ,4,https://twitter.com/blmarche/status/909398723788230658
,Day 7 of no power has begun @DukeEnergy,2017-09-16 ,4,https://twitter.com/calebvsmith2/status/909254813115920384
,"Day 6, still no power @DukeEnergy",2017-09-16 ,4,https://twitter.com/Antonio_White/status/909173944636362752
,@DukeEnergy Day 3 no power,2017-09-12 ,4,https://twitter.com/RoquanMcc/status/907760918708326401
,Day 2 without power @DukeEnergy,2017-09-12 ,4,https://twitter.com/RaynaRogers19/status/907571240046612481
,"@DukeEnergy still no power in Windermere!! No trucks, nothing!! Where are you???",2017-09-14 ,4,https://twitter.com/416165068/status/908373966888357888
,The #Gators scored a TD before @DukeEnergy restored power. Epic battle of futility. #TENNvsUF,2017-09-16 ,4,https://twitter.com/MindTheGAAP04/status/909185946058416128
,"Power restored in Oakland, but they're desperate in Tangerine! @DukeEnergy @news965wdbo",2017-09-15 ,4,https://twitter.com/lisamwaldron/status/908721529596334080
,My newborn will be here before i get power restored fro. @DukeEnergy #Jan3rdBaby,2017-09-13 ,4,https://twitter.com/MJ_Tanner/status/908075101651955712
,"@DukeEnergy is lier, lier, lier, lier, lier, lier, lier, lier, lier, lier, lier, lier, lier, lier, lier, lier, lier and lier about #Pinellas",2017-09-15 ,4,https://twitter.com/em7corey/status/908854841698586625
,@DukeEnergy is Pinellas,2017-09-15 ,4,https://twitter.com/Christo48734153/status/908849698450153472
,@DukeEnergy prioritize. #pinellas please!!!,2017-09-13 ,4,https://twitter.com/GraceGotHealthy/status/908064001669697537
,The power is back on!!! Thanks @DukeEnergy,2017-09-13 ,4,https://twitter.com/jeffreykuhlmba/status/908151646391283712
,Power is Back on! Thanks @DukeEnergy ! We are celebrating and cheering!,2017-09-13 ,4,https://twitter.com/QUEENBONITA55/status/908132277770649600
,Much thanks / appreciation for @DukeEnergy here in #Asheville because we have power back!,2017-09-12 ,4,https://twitter.com/DanielleVHaskel/status/907627036088442882
,"BTW, made it out alive. Still out of power, thanks @DukeEnergy .",2017-09-12 ,4,https://twitter.com/YoNintendoCraft/status/907618772856565762
,Thanks for the power @DukeEnergy,2017-09-11 ,4,https://twitter.com/Daviddejesusmg/status/907407974209122304
,@DukeEnergy thanks for power ily,2017-09-11 ,4,https://twitter.com/Emoinm/status/907352941450985473
,And power is back on! Thanks @DukeEnergy,2017-09-11 ,4,https://twitter.com/jktravis/status/907285309188136962
,129 hours...Still no power @DukeEnergy,2017-09-16 ,4,https://twitter.com/BillPejack/status/909023887152832512
,110 hours with no power. @DukeEnergy,2017-09-15 ,4,https://twitter.com/w5anth/status/908708040890871808
,@DukeEnergy it's 96 hours with no power now.,2017-09-14 ,4,https://twitter.com/w5anth/status/908496542121758720
,Anyone know if the power is still out at @StarkeyRanch ? Cc: @DukeEnergy #PascoCounty,2017-09-13 ,4,https://twitter.com/TheJohn_M_/status/908044793229594624
,Shouts out to Nathan L @TMobileHelp bringing the service back. @DukeEnergy and @GetSpectrum y'all still down. #TightenUp,2017-09-12 ,4,https://twitter.com/KENOTSIMedia/status/907758459285798913
,@DukeEnergy Where is my power? Day 5! Haven't seen one @DukeEnergy truck out. 33844,2017-09-14 ,4,https://twitter.com/EmanDillon/status/908316891638321152
,@DukeEnergy we're still out of power. Help us.,2017-09-17 ,4,https://twitter.com/xxtina24/status/909389191431311360
,"@DukeEnergy , still no power in Windermere!! HELP!!",2017-09-13 ,4,https://twitter.com/416165068/status/908089455025774593
,Power still out in #DrPhillips please help @DukeEnergy Foxworth Circle 32819,2017-09-12 ,4,https://twitter.com/bryanbruce/status/907596991860899842
,@DukeEnergy help a girl out and give us some power over here,2017-09-12 ,4,https://twitter.com/TwitityTwitTwat/status/907576261345726465
,Benjamin Franklin and Thomas Edison are rolling over in their graves right now because @DukeEnergy,2017-09-14 ,4,https://twitter.com/w5anth/status/908517200759283712
,@DukeEnergy has come through in 34698 POWER IS ON!!!!,2017-09-12 ,4,https://twitter.com/mikepicone55/status/907710852475838464
,Come put my power back on @DukeEnergy,2017-09-12 ,4,https://twitter.com/melin_duhhhh/status/907642608196997120
,Any fines levied on @DukeEnergy from this debacle should go straight to customers. @floridapsc #DukeEnergy #hurricaneirma #consumerrights,2017-09-17 ,4,https://twitter.com/StephanieSarkis/status/909468973070192645
,If @DukeEnergy had interrupted everyone's fun @WaltDisneyWorld @UniversalORL that's when people would care. #DukeEnergy #fail,2017-09-19 ,4,https://twitter.com/_butterflies67/status/910142434901979136
,@DukeEnergy has restoration begun?,2017-09-11 ,4,https://twitter.com/_Chelsea_Belle/status/907319435358298112
,@DukeEnergy what y'all doing ?,2017-09-13 ,4,https://twitter.com/RoquanMcc/status/908090884037758978
,What are you doing about @DukeEnergy ?,2017-09-12 ,4,https://twitter.com/thamandashoww/status/907711908421292033
,I finally have #electricity thank you @DukeEnergy #DukeEnergy #orlando,2017-09-15 ,4,https://twitter.com/NinaDetoxPills/status/908833342556184576
,@DukeEnergy that's pretty fucked up #HurricaneIrma #DukeEnergy pic.twitter.com/LgNnOHdIUs,2017-09-15 ,4,https://twitter.com/steph_the_best_/status/908798661085286400
,"@DukeEnergy , any timing updates on 32714, #brookhollowsubdivision #seminolecounty #inthedark",2017-09-18 ,4,https://twitter.com/amalgam2/status/909633384904830977
,@DukeEnergy any updates? We are still out.,2017-09-17 ,4,https://twitter.com/Badfailure/status/909549763221180419
,@DukeEnergy any updates for 32810?,2017-09-16 ,4,https://twitter.com/loucarra/status/909075513049837568
,@DukeEnergy any updates for 33872?,2017-09-15 ,4,https://twitter.com/Goblin05/status/908739341652021249
,@DukeEnergy and still no updates!,2017-09-13 ,4,https://twitter.com/sarahlynn728/status/908029887369367553
,@DukeEnergy updates for WNC?,2017-09-12 ,4,https://twitter.com/Claudia59492873/status/907634995782660097
,@DukeEnergy why no updates?!,2017-09-11 ,4,https://twitter.com/Viv62109725/status/907339786083618816
,Genital herpes > @DukeEnergy #HurricaneIrma,2017-09-16 ,4,https://twitter.com/Big_BrotherH8ER/status/908919309711396864
,@DukeEnergy I need power,2017-09-20 ,4,https://twitter.com/abad105918/status/910477952084795392
,Imma need @DukeEnergy too get this power bck up please,2017-09-11 ,4,https://twitter.com/TooSweetbby/status/907368036956561408
,@DukeEnergy I need my power back on,2017-09-11 ,4,https://twitter.com/manuelitaxoxo/status/907306187720458241
