Topic,Tweets,Date,Number,Permalink
storm hit just fpl tropical cat days lost went did
," less than 4 hrs to go before you miss another deadline. The phrase is ""under promise and over deliver"" BTW. #Pinellas",2017-09-16,7,https://twitter.com/koshtoo/status/909208692154912768
, how are you looking to meet your deadline? Would assume your going to push it out.,2017-09-17,7,https://twitter.com/showrunjose/status/909509926921424896
,So you must get some consolation prize since they missed their own deadline.,2017-09-15,7,https://twitter.com/jackeichsays/status/908836100197756928
, 36 hours past first deadline and 12 hours past second deadline-still no power.,2017-09-17,7,https://twitter.com/Addotave/status/909458562472189952
, Less than 4 hours until the 4th deadline passes when Duke promised our power restored. Will #PukeEnergy return?,2017-09-19,7,https://twitter.com/vjspin3/status/910279185289097216
,Past your own deadline! Sad! #EpicFail,2017-09-19,7,https://twitter.com/Tree0819/status/910297318972411907
,So another  self imposed deadline in Pinellas comes and goes. ,2017-09-17,7,https://twitter.com/donzurbrick/status/909396621208752128
, was not very confident in that midnight deadline last night... come up to gville and hang with us!!,2017-09-16,7,https://twitter.com/FrankiePesce/status/909038180892069888
, don't think you guys are going to make the deadline. I hate you so much.,2017-09-19,7,https://twitter.com/kd_drunkenmastr/status/910340642227851264
,Any news from  on revised estimates for power restoration in Pinellas? Can't see how they will make their 2nd deadline.,2017-09-16,7,https://twitter.com/koshtoo/status/909149342463913990
, now pushing back deadline for power restoration. Don't make promises you can't keep #FPL,2017-09-16,7,https://twitter.com/MiamiGlitterGrl/status/909017775003316225
,Just be honest with us. Stop moving the deadline.,2017-09-16,7,https://twitter.com/DrRyeBourbonMD/status/909174871200067589
," getting close to that midnight Sunday deadline, are you going to make it? Don't see any workers here. Day 7. #irma",2017-09-17,7,https://twitter.com/michaelmilson/status/909442787816476672
," Friday at midnight for power, your deadline is approaching and I have no power.",2017-09-15,7,https://twitter.com/meghendrickson/status/908855728198291456
, 300 seniors at Top of the World. No AC. Many are trapped as no elevators. How is that midnight deadline working?,2017-09-16,7,https://twitter.com/artistinthehood/status/909244099001282560
,Still no power...don't think  is going to make the 12am deadline tonight in pasco county,2017-09-16,7,https://twitter.com/AJRooster85/status/909237288244269056
,And wouldn't that mean if I'm still without power they will once again knowingly miss their self imposed 1159 Pinellas County deadline?,2017-09-16,7,https://twitter.com/jschintgen1/status/909232739722891264
, day 7 no power. Where's the update for Pinellas since you can't meet your SECOND deadline. #givemehonesty,2017-09-17,7,https://twitter.com/h0whel0ves/status/909265759486046208
,"5 hours until the promise that your own CEO made, in the very same city I reside in, becomes yet another missed deadline. Nobody here. Zero.",2017-09-22,7,https://twitter.com/RequiemSlaps/status/911361797667590144
, please come to barrington apartments 32703. When will power be back? I don't believe the midnight deadline,2017-09-17,7,https://twitter.com/grapefruitew/status/909418156657168386
,Already almost 1. If your crews are knocking off at 6 and no one has even been out to Tiffany Oaks yet how can you make today's deadline?,2017-09-17,7,https://twitter.com/chanurn/status/909457704896385024
, first deadline Friday  now Tuesday at midnight?,2017-09-17,7,https://twitter.com/Magick_Johnson/status/909453222951211008
,I live in Osceola..our deadline was 9/17 midnight. Still without power.,2017-09-18,7,https://twitter.com/dsrpaul/status/909834159694209024
,Will  make its own midnight deadline to restore power in  ? My Clearwater neighbors increasingly skeptical.,2017-09-15,7,https://twitter.com/CharlieFrago/status/908870722080186368
,Officially one hour past the midnight deadline and I still don't have power... ,2017-09-16,7,https://twitter.com/sashalala429/status/908919317957406720
,"As expected, Deadline of Sunday was a lie. Now you pushed deadline to Tuesday on your website. FPL is disorganized. A Monopoly at its best",2017-09-16,7,https://twitter.com/JoeGarcia23/status/909063870257537024
,3 hours and 15 minutes until  deadline that they already moved back. ,2017-09-18,7,https://twitter.com/Betterduck/status/909936918183497729
,Then dont endlessly commit to an arbitrary self imposed deadline.,2017-09-16,7,https://twitter.com/fltomtom/status/909202246956707841
,"This is us  . Since your midnight deadline is quickly approaching, what's the new timeline for Pinellas? Village Lake Condos 33716 ",2017-09-15,7,https://twitter.com/mary_marandi/status/908889456211578880
,Must have sent every single asset to Pinellas to meet you new deadline.,2017-09-16,7,https://twitter.com/17gsxs13/status/909081750638354433
,And I seriously doubt they make that deadline,2017-09-14,7,https://twitter.com/JimBailey01/status/908385948618063872
, This is the second time you missed the deadline you put on yourselves. What is going on?,2017-09-18,7,https://twitter.com/NWPTheBlackMan/status/909786853771026434
, so my powers supposed to be on by midnight!?! Funny your crews stopped at 5pm n r unaware of Friday midnight deadline...,2017-09-15,7,https://twitter.com/stpetedude/status/908841752781574145
, have you spoken with  yet today? Are they still standing by that midnight deadline? 5 days in the sweltering heat,2017-09-15,7,https://twitter.com/whitecherryicee/status/908703373284737024
,People are even begging for power at this point and there's only a little over 6 hours until the midnight deadline!  ,2017-09-15,7,https://twitter.com/chienneparfait/status/908808911578435586
,No power in  No trucks working  deadline day. ,2017-09-18,7,https://twitter.com/Betterduck/status/909891139972583424
,"Pinellas still shows as Saturday at 11:59pm, it's SUNDAY. And that was an extension on their original deadline.",2017-09-17,7,https://twitter.com/paolacalvo_flor/status/909413277553364992
, #pinellasdeadline 8:30 am We've lines down & I don't see how my power will be back by deadline w no trucks working. #Pinellas,2017-09-15,7,https://twitter.com/em7corey/status/908671808622284800
,Sw 81st street dunnellon 3 blocks down from 140th  guessing you're not going to make the estimated power on deadline for tonight ,2017-09-17,7,https://twitter.com/tweetybird69er/status/909561091293892608
,"Sunday, September 17 08:54:00 PM 03 hours and 06 minutes for the deadline,  . And I don't see one of your trucks working here.",2017-09-17,7,https://twitter.com/Dr___Evil/status/909581121851199491
,"Sunday, September 17 08:28:00 PM 03 hours and 32 minutes for the deadline,  . And I don't see one of your trucks working here.",2017-09-17,7,https://twitter.com/Dr___Evil/status/909574663780601857
,"Sunday, September 17 05:33:00 PM 6 hours and 27 minutes for the deadline,  . And I don't see one of your trucks working here.",2017-09-17,7,https://twitter.com/Dr___Evil/status/909530644233048064
,"Yeah I figured their midnight Friday deadline for Pinellas was another blatant lie, but was hoping they would prove me wrong. Jokes on me.",2017-09-15,7,https://twitter.com/LC_Drod29/status/908788136112730113
, well that midnight deadline check bounced. Let's see you write another one your butt can't cash Duke.,2017-09-16,7,https://twitter.com/crodrigo572/status/908921548970577920
," Still in dark in pinellas. 88 degrees in the house, still planning on the midnight deadline for all??",2017-09-15,7,https://twitter.com/Igotdblues/status/908850726893424640
,"You gave yourselves a deadline of 5:30 this morning for Pinellas County. Failing to meet this, you gave yourselves an indefinite extension.",2017-09-12,7,https://twitter.com/65pjc/status/907591130216361985
, 6h 45min from your deadline and you've made zero progress in Seminole and 12k on the list in 24hr #DUKEENERGYIRMAFAILURE ,2017-09-17,7,https://twitter.com/17gsxs13/status/909527252345479168
,So your new deadline is 9/16 midnight? Apparently that was unknowable a few hours ago when you were saying 9/15. #pinellas .,2017-09-15,7,https://twitter.com/Igotdblues/status/908899397093740545
,"Tonight at midnight is  's deadline for the county. I'm half expecting a press release with words like ""unexpected""/""unforeseen""..",2017-09-17,7,https://twitter.com/MarcFi/status/909438598432350208
,Yet another lie. You guys are unbelievable. You won't make the 16th deadline either and you know it,2017-09-16,7,https://twitter.com/Chunter6789/status/908970515553030145
,you honestly think they care about the specifics of the deadline they're clearly not going to make?,2017-09-14,7,https://twitter.com/Seriel0/status/908319178238636032
,I'm very skeptical that duke will meet it's 1200 Sunday deadline for my house.,2017-09-15,7,https://twitter.com/Ferric242/status/908672383145402373
,Do all the people with the Friday deadline have power now??? ,2017-09-16,7,https://twitter.com/AskSuSu/status/908966519891271680
, still waiting for your deadline 11:45,2017-09-19,7,https://twitter.com/vabule/status/910319383599304704
, I'm in Pinellas county and it's 8:30pm. Is it safe to say as the 2nd deadline approaches I will still not have power?,2017-09-16,7,https://twitter.com/Sarah61898921/status/909212761334468609
,.  mayor upset that  missed its own Friday deadline to fully restore power. New deadline: End of Saturday. #irma  twitter.com/kriseman/statu s/908899506820931584 …,2017-09-16,7,https://twitter.com/WFLACorey/status/909044367045865472
,Waiting for  to restore Pinellas and Pasco Counties power by the deadline of 11:59am. ,2017-09-16,7,https://twitter.com/AmandaBCO/status/909264320667750400
,that being said  estimates are worthless. Our deadline just slipped 24 hours in less than 12 hours.,2017-09-16,7,https://twitter.com/daylightdis/status/909140794724028417
,You missed the deadline you set 3x! It's unfair to give deadlines that you don't meet! Be honest. Right now you have no credibility with me,2017-09-19,7,https://twitter.com/ghaa5454/status/909996486309679104
,   could you please explain why you can't meet a self imposed deadline??,2017-09-16,7,https://twitter.com/Christo48734153/status/908931526838112256
,All the outages Pinellas to.... I see the deadline question is will you meet it before 12 in the morning?,2017-09-15,7,https://twitter.com/RealTreeFlorida/status/908732061216837634
