Tweet,Category,Date,Permalink
They've been telling people in SWFL Sept. 22. I'm just annoyed because we only lost it today...a week after the storm. ,6,09/17/2017,https://twitter.com/memangrum/status/909544113435037697
These workers are still here trying2 cut trees n order2 get power back#2all residents This is amazing I appreciate  ,5,09/17/2017,https://twitter.com/marieaurelus67/status/909542714496176128
How is your Grandmother's home? Power on. Still boil water advisory. #irmarecovery,2,09/17/2017,https://twitter.com/pattigenko/status/909540501858275328
Basically my ppl are surviving being slowly cooked while being told to be patient. How you tell your 3 year old. It's like no one cares ,1,09/17/2017,https://twitter.com/Evacsax/status/909537814081163266
"If they're below ground, and don't get damaged, they lose a reason to raise rates, get state $$, and lose lobbying strength #LosingPowerPays",7,09/17/2017,https://twitter.com/Sharkonwheels/status/909537390372499458
"Maybe instead of buying politicians, you all should buy a better disaster prep program or just upgrade the grid.",3,09/17/2017,https://twitter.com/JeanMarcCroix/status/909529397207687170
 My blown fuse is in my backyard. 4 houses upstream have power...,2,09/17/2017,https://twitter.com/sam_paullin/status/909525694534778880
This ain't an attack on either. Point's being addressed. Efficiency is not a valid statement. In work smoke breaks are staggered,1,09/17/2017,https://twitter.com/Evacsax/status/909524431080493056
"9/17/17 | 5PM: Per  , 96% of the county’s power customers have been restored. The 4% remaining are from damage/debris/flooding.",8,09/17/2017,https://twitter.com/BrevardEOC/status/909522616339324928
Dying on NE21st Aven! Need trucks here! Transformer dead! Help pls!,4,09/17/2017,https://twitter.com/ajb31969/status/909521359876841473
Thats two more storm's coming are you guys ready mother nature aint fucking off,1,09/17/2017,https://twitter.com/Tylerx_33/status/909521008108896261
will this need to be repaired b4 we get power? We are on day 8 of no power & feel helpless. will FPL ever come? #hurricaneirma  ,2,09/17/2017,https://twitter.com/SmartyPantsMama/status/909519204415627264
" Just heard an explosion of some sort, and the power instantly turned off. Zip code 34232 in Sarasota",4,09/17/2017,https://twitter.com/ChrisIsBald/status/909516035052769280
Irma was a hurricane Cat1 and managed to screwed-up our power and internet services. Comcast #FPLOutage are bad prepared for the worst.,1,09/17/2017,https://twitter.com/Luis_sin_Zeta/status/909515111848660992
Response is great. But why do you allow  to invest $ into lobbying against solar instead of preparing for hurricane?,3,09/17/2017,https://twitter.com/bae_miami/status/909512767224401920
Me too - we finally got ours back but I'm praying my neighbors get theirs back asap!,5,09/17/2017,https://twitter.com/HayleyWielgus/status/909511803125854211
Thank you  for getting the lights back  so we can make #militarylights #teamphantom #backtowork #HurricaneIrma,6,09/17/2017,https://twitter.com/PhantomProducts/status/909511713560686597
Thanks  after 8 days we recovered the power #IrmaHurricane2017 ,6,09/17/2017,https://twitter.com/mechealava27/status/909510825932713985
"I appreciate your direct response and handling of this matter. Again, please remember that the residents of 15841 are 90 years old. Thanks!",2,09/17/2017,https://twitter.com/amartinezlaw/status/909505370175008769
"Help  No power, breakers checked, 20+ Customers, not 1, it's multi-family. #hurricaneirma #electricty #cocoabeach 32931 ",2,09/17/2017,https://twitter.com/MurfamPost/status/909504698780090369
I'm on day 8 with no power and no relief in sight!!! WTF  #fpl,2,09/17/2017,https://twitter.com/227_shells/status/909503067883700224
City Manager meeting with residents in Eastern Shores about downed  lines in the 3400 block of NE 171 Street. ,8,09/17/2017,https://twitter.com/CityNMB/status/909501422789636096
" numbers as of 3:00 pm: 18,200 accounts affected, 15,350 restored, & 2,850 still out. 84% of the electricity in #NMB is restored. ",8,09/17/2017,https://twitter.com/CityNMB/status/909496630625398784
" , the big Florida power company, was so prepared for the storm. They said they had thousands of workers and cars ready to help.",1,09/17/2017,https://twitter.com/dario1101/status/909493117866430464
"Can anyone explain why ""The Sunshine State"" isn't leading the way in #SolarPower or allowing residents solar panels privately. ",3,09/17/2017,https://twitter.com/BostonRobb/status/909490436103950337
I have called everyday since the hurricane made landfall. Nothing.,2,09/17/2017,https://twitter.com/ShireenSandoval/status/909488095178792960
Where in S.Florida? Y should GIVE RELIEF to victims of #IRMA S. FL still no power in many areas!  should compensate! WHAT PHOTOS?,2,09/17/2017,https://twitter.com/SURVIVOR_NO1/status/909486506263371776
"I can see the damaged powerline, plain as day. It's sunny outside, can you send someone to work on this very clear problem? Lee county",4,09/17/2017,https://twitter.com/poisonmariie/status/909486145217732610
"If only #FPL had maintained old copper wires, old outdated poles, buried lines and stop over paying Executives we all would be better off.",3,09/17/2017,https://twitter.com/bitchinabouthis/status/909483583668178944
 How does it feel to have killed 8 elderly people. I hope they have litigious survivors.,3,09/17/2017,https://twitter.com/mygaffer/status/909483307624054784
Six of us have NO POWER Still. all around us have power. transformer blew during the storm 2254 Edgewater Dr. WPB 33406 Help ,2,09/17/2017,https://twitter.com/RemainStoked/status/909482368960000000
Six of us have NO POWER Still. & everyone around us has power. The transformer blew during the storm 2254 Edgewater Dr. WPB 33406 Help!!,2,09/17/2017,https://twitter.com/RemainStoked/status/909481967913226241
U SHOULD GIVE AT LEAST $300 for food/loss of wages to victims of #hurricane #IRMA none of this receipt/photos BS from  or #DCF,1,09/17/2017,https://twitter.com/SURVIVOR_NO1/status/909481496515313664
"Thanks to  , Florida hurricane victims cannot use their own solar panels when the grid is down Capitalism!  bit.ly/2jAC4X9",1,09/17/2017,https://twitter.com/abowersock/status/909480664751329280
"   has someone forgot  ? Mold, bugs, no food, illness, & no UPDATE.  patch.com/florida/fort-m yers/amp/27264152/hurricane-irma-aftermath-power-outages-linger-residents-share-storm-memories …",5,09/17/2017,https://twitter.com/1bunni4me/status/909477650510565376
Day 8 with no power cause of #hurricaneirma  Please help me!!! My zip code is 33334 Please hurry!!! I just can't!!!!! #FPLOutage,4,09/17/2017,https://twitter.com/227_shells/status/909474240163926018
 Why are Florida residents not permitted to use their own solar panels to power their homes???,1,09/17/2017,https://twitter.com/AnonWithAReason/status/909472002054017025
 thank you for your preparation 4 hurricane Irma. Thank you for bringing in ppl from other states 2 restore power. Very thankful,6,09/17/2017,https://twitter.com/v_saintus/status/909469966465929218
I cant believe this is America the first world country. What if we have hurricanes every week? Would we live in the dark forever. SOLUTIONS?,1,09/17/2017,https://twitter.com/iceearth9/status/909467181771042818
 can u get more answers about when the elderly in downtown Naples will have their power restored? 7 days w no real deadline is long,2,09/17/2017,https://twitter.com/dawnperotti/status/909466492814741505
 care to explain how this is even remotely acceptable? Your corporate personhood needs to catch a case of death  ,3,09/17/2017,https://twitter.com/Skjaastad/status/909461776424677377
"Belen area again w/o power that came,back Weds #WTH  I just replaced $250 spoiled food! #Irmaaftermath  twitter.com/wsvn/status/90 9435538259791872 …",6,09/17/2017,https://twitter.com/AFuentesArt/status/909451848670744576
Hey you just created a huge life safety issue. Power went out at our building and now no one can get out of the building.,2,09/17/2017,https://twitter.com/rizlack/status/909451519795310592
"Sorry 2 hear that.  said they were ready for possible cat 5 aftermath, but weren't even prepared for the tail-end of a cat 2. #SMH",1,09/17/2017,https://twitter.com/GroddLy/status/909450983360614400
"Aren't you supposed to give local estimates after 96 hours post-landfall, as per your own stated policy?",1,09/17/2017,https://twitter.com/atomish/status/909449713086279681
miami-dade fire truck just pulled up. probably someone passing out in this heat. #nopower #noAC #northmiami #hurricaneirma ,2,09/17/2017,https://twitter.com/miamibully/status/909449310579904512
over 4 million customers w/ power restored<1 wk after Irma's landfall. Monumentally Impressive  . Silly lawsuit by  ,8,09/17/2017,https://twitter.com/MisterCommodity/status/909446854106075136
" is causing a financial crisis in Miami for years to come! Very incompetent company, 9 d no power and I have underground wires  twitter.com/wsvn/status/90 9435538259791872 …",1,09/17/2017,https://twitter.com/anaraquelfe/status/909444398634749952
"Power ret'd SOONER after Wilma(3), than T. Storm winds w/gusts. Tree on roof + power line-8 days causing more damage. Can't remove or would!",2,09/17/2017,https://twitter.com/milhealth/status/909442826584420352
And we only got a few tree damages and what not and we can't get no fucking power here in Golden Gate??? Come on man this shit absurd,2,09/17/2017,https://twitter.com/Oscb0ng/status/909442500947038208
Ppl are showing videos and pics of thousands and thousands of trucks and they ain't doing shit.. Bonita springs is still fuckin flooded(1/2),6,09/17/2017,https://twitter.com/Oscb0ng/status/909442299473616896
Your lobbying prevents FL families from being able to use solar even in state of emergency. Shame on you all,1,09/17/2017,https://twitter.com/JamesInTime/status/909440267635142656
"Thank you to the first responders,  ,  , friends and good neighbors who are helping to restore Daytona post-Irma",6,09/17/2017,https://twitter.com/rachsloot/status/909430129729970178
"please donate , so I can go down to Fl & help! I'm a HVAC/R technician! Richkucinskas  gofundme.com/4frnuqw",5,09/17/2017,https://twitter.com/UAlocal597/status/909429522180734977
"We can deal with the flooding. Look at the money spent on supplies due to no power/air/refrigerator/freezer, losing food…all that crap!",2,09/17/2017,https://twitter.com/UK88TL/status/909424411102662657
"By the way, up here in Michigan our subdivision is all underground and we still lose power in bad storms.",5,09/17/2017,https://twitter.com/oljscott58/status/909424344794910720
Oh so it was a coincidence that a hurricane came through around the same time that you lost power...... #crazycoincidence ,1,09/17/2017,https://twitter.com/barrett812/status/909424277614731264
Underground would definitely help with some wind problems but not with flooding.,1,09/17/2017,https://twitter.com/oljscott58/status/909423768728145920
how does this happen A WEEK after the storm?!?  what are you people doing?!?!,6,09/17/2017,https://twitter.com/How_bout_hellno/status/909423115565981696
