Tweet,Category
@USAForRickPerry @JudgeJeanineGPS @foxnewsalert @EricTrump @IvankaTrump @MikePenceVP @perossmeisl @POTUS @NamVet50 @DavidVitter,4
Disgusting!,4
Animals,4
Another golf visit,4
FACTS,4
Bro..animals,4
"Sweet mental gymnastics, princess.",4
loved ones*,4
poor things!,4
Poor wild birdies!,4
"nice one, m8 - lol!",4
Poor babies,4
Such compassion...,4
Low lifes!!!!,4
Absolutely disgusting,4
Poor babies,4
Criminals,4
Disgusting,4
Enjoy county boys,4
I wouldn't expect any less,4
or shot.,4
ur funny,4
Shoot those fu-----,4
Shoot em,4
Shoot em,4
Same. Getting gusts now.,4
Culture. @Talkmaster,4
Damn shame!!!!,4
Oh nooooo go inside little parrots! Find a parking garage or something!,4
Stop squalking shite mate,4
"ppl""""",4
Hell yea,4
Free stuff matters,4
How sad poor birds!!,4
Disgusting!,4
Disgusting!,4
Yea I shoulve never left,4
Disgusting......,4
Find a way!!!,4
"She probably calls them neighbor""""",4
Sick,4
Disgusting!,4
Sad soo sad. Lowlife.,4
Disgusting,4
Sad...,4
Never seen so many racists under one post lmaooo,4
Blue Condo!!,4
Poor little babies,4
SMH,4
Trump supporter enough said,4
Absolutely despicable,4
Terrible,4
Animals!!!,4
Absolutely disgusting.,4
CC: @AGPamBondi,4
6 followers. 'Nuff said.,4
Unreal smh,4
Total scum!,4
Sad,4
Poor little babies.,4
Poor little things..,4
Sad.,4
Very minimal damage expected luckily,4
Poor things,4
Aww poor lil birds :(,4
*saw,4
"Oh, poor things!",4
"Oh, poor things!",4
OMG! poor things.,4
poor babies,4
Omg poor babies.....,4
Poor babies,4
Right?! Unbelievable,4
Polly want a lifejacket?,4
POOR BABIES,4
Sure,4
Poor deers,4
Sure!,4
Adding @CBSMiami,4
Poor babies..,4
Poor babies,4
Smh,4
Poor birbs.,4
im crying,4
poor things... T.T,4
Damn.,4
Sad,4
Poor babies,4
POLLY WANNA SHELTER!! #SQUACK,4
Smh,4
Espn app,4
Poor parrots,4
Poor palms,4
Jesus,4
Right!!!!,4
"São de Sunny Isles Beach, perto de Miami.",4
Which ones?,4
Got watch espn streaming through PS4.,4
Omg how sad!!!!Poor little conures.,4
Wtf!!,4
Damn,4
A flying one would really leave a mark though. :-(,4
Bed bug central.,4
Effin lies,4
Poor employees,4
Whatever meteorologist said models shifted east again?,4
LMFAOOOOO IM CRYING,4
Coast Guard should lead by example,4
I'll sign a waiver,4
Crazy,4
Maybe path projection changes?,4
Crazy,4
Use Gas Buddy ap,4
She's perfect,4
"A princípio iriamos dia 10 pra Miami, ainda não sei o que vamos fazer. Nosso voo de volta sai de lá",4
Very old video.,4
Jesus,4
He really needs some help seriously,4
Somebody creating hurricanes,4
Damn rip dude,4
FIU doesn't care,4
Gfs run next crosses coast moves north. Trend turn north off coast,4
A lot,4
Another one?,4
Damn,4
Dream Act or Bridge Act asap please,4
Isn't Every Day Labor Day?,4
Hello fellow labor day early riser!,4
maybe free coffee.....,4
Sad,4
new york new york,4
@Ti_richard75 piga ou vini konsa tou non lè KREY Ou fini @Jr2083 @Pimalud,4
Happy Weekend Ramon!,4
beautiful face,4
Wats new,4
Self full filling prophecy?!,4
crisis? really,4
Lawsuit...A BIG ONE,4
IM ABSOLUTELY SHOCKED,4
He came. He saw. He took photos. #WeAllCame,4
"One stop shopping""",4
maybe he's receiving threats?,4
Obviously a troubled soul,4
Freaking Animal,4
Sick!,4
Fuck Lebron,4
RIP young man,4
Coon looks like a thief,4
animals...Period!,4
Wtf,4
He started earlier. Maybe 10:10.,4
Smart move & best wishes,4
40/100 units without power,4
Book 'em Dano!,4
Apple. Tree. Fall,4
WTF,4
beautiful,4
I bet palm beach island has power,4
May she RIP She earned her angel wings fly high sweet girl,4
Despicable egotistic person...,4
Any word yet?,4
Sister Mary Gasolina,4
SISTER MARY GASOLINA,4
Wish I could!,4
Two FPL trucks just drove through our neighborhood. Yay FPL!,4
North Manatee County,4
Shoot her,4
I haven't seen any,4
Poor scruffy baby,4
Evil Bastards,4
Really sick!,4
I got a little wet unfortunately,4
Sad,4
Sad,4
Hotels take pets.,4
These poor animals....,4
"1,000 ÷ 14 = 71.42 hours.",4
ridiculous,4
Best thing I've read today.,4
Sure,4
Disgusting.,4
@WPTV Please give east coast wind timeline more often,4
Amen!!!,4
Coral Sun Townhomes,4
Amen,4
absolutely agree,4
Stop faking,4
WTF,4
Heart breaking... updates pleaseehen its over?,4
Poor babies..,4
SAD,4
Outrageous !,4
25 miles/hour into 446 miles = 17 hours,4
Same,4
Disgusting humans. I'm ashamed,4
Absolutely,4
Sick SOBs,4
Absolutely!!,4
100 % Agreed!!!,4
Meghan looking beautiful tho,4
Unbelievably sad,4
@AndrewRuizWPTV @MikeTrimWPTV @AshleighWalters @StephanieWPTV @JunoBeachPier,4
#JHC #WTF !! CRUEL CRUEL CRUEL !!!,4
@BADRAPorg pls retweet,4
@BADRAPorg pls retweet,4
@BADRAPorg pls retweet,4
. @FOX29WFLX,4
Extreme situation requires extreme actions :/,4
Soooo sad!!!!,4
Looks like wrong link,4
Beauty amid devastation.,4
Many places still out since yesterday afternoon. Crazy,4
Sponsored content?,4
He's such a egotistical grand stander,4
True heroes & patriots,4
Happy Birthday,4
How many were calling themselves John miller?,4
TRUE,4
Hasn’t he suffered enough?,4
First amendment right !,4
Very poor taste,4
Thx Karlene!,4
Matthew 18:20(John 14:15)&Luke 10:19&Psalms 23/1-6&John 14:18,4
Miami overrated PERIOD,4
Worst than Cali?,4
Congratulations! Sweeet! Lil'cutiepie! Way! Cool! Aaaay!,4
“suddenly?” Wrong.,4
Awesome players!!!,4
Next week?,4
TRUE,4
Who tf watches NASCAR races,4
Independent lab findings demonstrating serious contamination & mosquito infestation. Residents request emergency meeting w/ city officials,4
Thx dotard,4
Still?,4
Smh,4
Go away already,4
Aww poor little snowflake,4
Many wonderful memories,4
Making history,4
She's gonna get hurt bad,4
Something's wrong,4
DAMN,4
Very sad,4
Poor baby! ...RIP.,4
Sad,4
Sad,4
poor dog,4
Unreal he should bite her,4
WTF!,4
She’s disgusting,4
Smh,4
@yellowcutee smh,4
crazy,4
Beautiful,4
Clown,4
Threatens,4
Beautiful,4
True heros,4
Sick,4
Damage Control! @wsvn @HelpMeHoward7 @BillyCorben,4
Pls find him,4
Kids ;-;,4
Sure LOL !,4
Big BS,4
Poor little guy!!!!,4
STOP!,4
KTLA 5 reports attack!!,4
EXISTENTIAL CRISIS ACTIVATED,4
getting fatter everyday...,4
Why even bother opening absolutely ridiculous,4
SICK,4
Beautiful,4
RIDICULOUS.,4
Score settling rarely makes sense,4
lies,4
absolutely unacceptable,4
Spider-Man isn’t real,4
@mr_jettlife @Koolie_T smh,4
Disgusting,4
Omg save him!,4
wtf,4
DAMN,4
She wishes she evacuated. Too late now,4
Beautiful,4
Terrible.,4
Dang. Sad.,4
Scum. Punish them severely.,4
Still beautiful,4
Generator died,4
Generator inside,4
Lmao right !,4
Priceless - I'm still laughing,4
Very sad,4
Ridiculous,4
Love #JetBlue & #FloridaPanthers,4
Poor peeps,4
Anything yet bud?,4
BRAVO FPL!!!! aBRAVO,4
Dont forget Hollywood,4
@MiamiDadePD Go sister!,4
Still under a boil water order.,4
Palm beach?,4
I didn't now hurricanes differentiated between cities....,4
Got lifted today,4
Absolutely!,4
@HeaterLou3 I totally understand lol,4
F. Miami P.D.,4
Held back,4
Beach Life...,4
A co miało się zmarnować ?!!,4
Disgusting. Smfh,4
Animals,4
False.,4
Fuckin luck,4
Lee Ford makes shoes.,4
Absolutely .,4
Animals,4
Should get punishment doubled. Animals,4
FREE SHEEEEIIIIIIIIT,4
Disgusting human beings...,4
"Arrested yea, shot? Smh",4
100%,4
Disgusting thieves,4
Thief*,4
Damn shame,4
Fine upstanding citizens,4
Fucking animals,4
Most horrible thing I've ever seen,4
Nike died mate,4
rt,4
Shoes?,4
Nig nogs gonna nig,4
"Humanity"" lol""",4
", Jim said",4
FUCK A FOOTLOCKER,4
Typical thugs,4
Absolutely ridiculous,4
He even used his turn signal,4
Classic Miami style,4
One word: Karma.,4
Damn #whiteprivilege !!,4
Jesus,4
Shoot!,4
Disgusting,4
"Wow, thought Miami caught a break until now.",4
Theyre fuckin animals.,4
I hate a thief...,4
Still boring @AnnCoulter ???,4
Absolutely,4
Food i could understand but shoes!,4
SHOES matter! Lol,4
Same old story,4
Low down dirty.,4
Animals,4
Animals,4
"Same ones, means same criminals.",4
Sure,4
Rescue them.,4
Better name her Daenarys. #stormborn,4
Such a joke!,4
Damn shame,4
"I disagree, still someone's property.",4
Shoot those fuckers,4
Smh...,4
@yellowcutee damn shame,4
Very true pretty lady,4
Despicable criminals,4
Miami flooding @lookner,4
Check eBay tonight.,4
Yeah! Life ain't fair,4
Very true lol,4
Crazy.,4
Hell yea,4
Work shoes yea right #LockThemUp,4
SMH...,4
Sad,4
Pray,4
Maybe a shoe store was their next stop,4
Damn,4
Poor little fella :(,4
I guess “advised” evacuation,4
SMH,4
Thugs!!!,4
Crazy,4
Disgusting!,4
Ridiculous,4
"Still bored, @AnnCoulter ?",4
"Still bored, @AnnCoulter ?",4
Smh,4
@AnnCoulter still bored?,4
Miami lakes,4
loved ones*,4
Sick man,4
Sharknado anyone?,4
I blame George W. Bush,4
Yeah definitely enough said.,4
Someone tell A. Coulter,4
Never even lost power lol,4
Thats crazy,4
Shoot em,4
sick,4
Hell yea,4
@AnnCoulter yup. Still bored.,4
@rushlimbaugh FYI,4
"Hey @AnnCoulter , looks like a little more than light rain""",4
Why wasn't tge crane taken down???,4
reason i #evacuated #HurrcaneIrma,4
"WOW, HEART BREAKING!",4
Damn RT @wsvn : UPDATE: Broward County Schools closed until further notice.,4
Sad..,4
אן אמונה הגויים 40 שנה בקבר,4
crazy,4
Pompano beach,4
#crazy,4
Tell al gore he may find some fish,4
Thats a damn big liberal hoax!,4
fucking hell,4
UPDATE: Broward County Schools closed until further notice.,4
Wha cable u got?,4
Jose next,4
Hell nah,4
Stupid....remark.... @potus,4
Down power lines dangerous,4
Crazy,4
Right,4
"Yes, Absolutely",4
Very dangerous.,4
Surge 6 ft. maybe more downtown Miami,4
"Terrible, tenebroso",4
Someone tell . @AnnCoulter,4
2 WEEKS,4
Cell towers next?,4
"Yep , more than one",4
Absolutely.,4
"Pure trash, let them break into each other's prison cells now",4
A co phai con nguoi k,4
Takes 2 weeks,4
Sure,4
High risk,4
FUCK JETS,4
Yea. A summer shower floods Miami Beach.,4
"O vento nessa velocidade toda não respeita nem a placa de STOP,a nem...",4
right! :),4
"Easy 93.1, HITS 97.3, 99.1 JAMZ, HOT 105.1",4
#stop !,4
Adding @CBSMiami,4
@81badbro look,4
cc: @AP,4
Stop stop stop!,4
Crazy,4
"STOP STOP STOP STOP STOP""""",4
Haven't lost power...yet.....,4
Very old picture !,4
Damn,4
Amen... la virgan cuidando a sus hijos,4
I saw,4
Most impressive.,4
Check FS1,4
She better take ha ass inside,4
Better b getting paid,4
Sure thing !,4
Sure,4
@alliebwalker better start crouching,4
Any videos?,4
Bon Konbyen Tornado kap pase apre midi a menm smh,4
Deerfield?,4
I’m fucking dying fuckkkkk,4
"Yeah, merci. De même pour ou.",4
Nice little fun break,4
Terrible.,4
"Sa pa fè tro lwen kotem ye la non,m menm jwenn alert la sou telephone mw",4
Pfft..... still waiting bored.,4
Damn,4
4 pm? Man I wanna fish!!!,4
Shit crazy,4
Worse than Matthew,4
Toque de queda a partir de las 4 pm en el condado de Broward #IrmaHurricane2017,4
Why dont u park ur cars inside. Hummm,4
UPDATE: Broward County Transit Bus Service suspended until further notice,4
"20 means 20 inches ...""",4
20 ft ????,4
Disgusting,4
Wtf,4
Amen!,4
Vive le pétrole vive le gaz.....ont récolté ce que l'ont sème,4
Already,4
Nauseating comment,4
risk takers FRFR lol,4
Beautiful,4
Sea World should close forever,4
Heartbreaking damn,4
Smh rip,4
Tally can barely handle tropical storms,4
Sad,4
Only 1m??? Billion dollar company smh,4
Nice catch.,4
@AGPamBondi !!!!!,4
Damn!,4
I'll sign a waiver,4
Say less,4
Absolutely right,4
east I mean!,4
Top,4
Merica FUCK YAH,4
Eye yo eazy e,4
I aren't.,4
Crazy Mr. Cheeks.. lol,4
How bout Dade,4
Happy Birthday @lmartinez7,4
Happy Birthday Lynn,4
Sad,4
Exactly. Same thing I said.,4
I'll check now,4
Environmental Working Group says otherwise https://www. ewg.org/tapwater/syste m.php?pws=FL4130901#.WbAtWNEkodA …,4
Crazy,4
Miami-Dade Transit will continue operations until sustained winds reach 35 mph,4
Call 311,4
Miami-Dade Mayor Gimenez says special needs evacuations have already begun,4
Deerfield beach!,4
Stop lying,4
Which eye?,4
Makes sense,4
including @BrowardCollege right,4
Broward?,4
I can't find storm surge maps. Miami Dade site doesn't have areas named or numbered.,4
@Supt_Avossa FYI,4
Fuck,4
same,4
im scared,4
I WANT,4
Try something like governor Rick Scott turning away federal government money,4
who supported him?,4
LOW ENERGY,4
15$ WTF LMAO,4
KIM. STOP!,4
Watch who u bring yo daughters around smh,4
I want him,4
Welcome back Peggy.,4
Poor pup,4
"Holy crap, lemme adopt him",4
I Want him,4
#FACTS,4
Wish I could take him.,4
Poor pup.,4
STOP! KIM. STOP NOW!,4
I'll adopt him,4
Didn't bite enough blacks,4
he's trying his best,4
@Sid_Hopson_ I want him,4
Terrible.,4
I NEED HIM/HER,4
I want him!,4
@rlina022 poor doggo,4
Ohh myyy goodness. Hahahahhh Ooops. Lil'bitta! Humor! .. haa .. Butt'a .. Absolutely. True.,4
Stop,4
Awwwwhhhh such a cute dream!!,4
HIM!!,4
POOR BB,4
Awwww lil baba,4
Poor baby. He looks stressed,4
He looks ace,4
Such a pity,4
WTF!!,4
I SAW,4
i want hiiimmmm,4
@Cierra_Pinkney I want him,4
Fuck em,4
I want him,4
I want him,4
Poor little fellla,4
Book em Danno!!!,4
Ohh myyy goodness. RIDICULOUS.,4
Wtf,4
531 15th st apt 14 Miami Beach 33139 FL U.S. @Clarencehouse @NASA,4
which one? a new one?,4
will call once off conference call,4
Smh,4
Any idea how long until more gas arrives?,4
Cool shot!,4
Also Jacksonville @WJCTJax Fort Pierce @wqcsnews Fort Myers @wgcu Gainesville @WUFTNews,4
Nice find!,4
"Burger King, Larry's Giant Subs, 3 Natives, Gator China also open.",4
HHS Secretary Price resigns amid furor over private flights http:// on.wtsp.com/2xPMTKd pic.twitter.com/aeBO7RTtjX,5
'Why is it always about the girl?' convicted murderer asks http:// on.wtsp.com/2xIELuY pic.twitter.com/V2os8TZzvN,5
#BURG 'I got bit!' I got bit!' Copperhead snake bites woman at ... https:// tampanews.co/i-got-bit-i-go t-bit-copperhead-snake-bites-woman-at-longhorn-steakhouse/ … helpful? via @10NewsWTSP pic.twitter.com/eamqEJ4gEX,5
People go crazy on 'Price is Right' http:// on.wtsp.com/2fmIqYL pic.twitter.com/zFGKa6GTAa,5
ICYMI Scam alert: Experts warn of phony calls to steal money https:// tampanews.co/scam-alert-exp erts-warn-of-phony-calls-to-steal-money/ … via @10NewsWTSP pic.twitter.com/GaFxJJsckH,5
Scam alert: Experts warn of phony calls to steal money http://www. wtsp.com/news/scam-aler t-experts-warn-of-phony-calls-to-steal-money/477968311 … via @10NewsWTSP,5
Scam alert: Experts warn of phony calls to steal money http:// on.wtsp.com/2xzWG7f pic.twitter.com/U7Fb0xEkh4,5
Florida officials warn about insurance fraud after Irma http://www. wtsp.com/weather/irma/f lorida-officials-warn-about-insurance-fraud-after-irma/474806969 … via @10NewsWTSP,5
Duke Energy is asking people still without power to report it http:// on.wtsp.com/2jlRa2z #irmaaftermath pic.twitter.com/xhwgr8s43u,5
Bradenton motel accused of price gouging: http:// youtu.be/rXqFqdG6rXk?a via @YouTube,5
. @10NewsWTSP is investigating price gouging in the wake of #Irma . http://www. wtsp.com/weather/irma/w e-will-go-after-them-for-price-gouging-ag-pam-bondi-tells-10investigates-noah-pranksy/475085907 …,5
Florida officials warn about insurance fraud after Irma http://www. wtsp.com/weather/irma/f lorida-officials-warn-about-insurance-fraud-after-irma/474806969 … via @10NewsWTSP,5
THREAD: Insurance claim resources after #Irma Find our @10NewsWTSP Hurricane Irma Insurance Claim Toolkit HERE: http://www. wtsp.com/weather/irma/f lorida-officials-warn-about-insurance-fraud-after-irma/474806969 … pic.twitter.com/4SMDoq7rkF,5
Florida officials warn about insurance fraud after Irma http://www. wtsp.com/weather/irma/f lorida-officials-warn-about-insurance-fraud-after-irma/474806969 … via @10NewsWTSP,5
Insurance tips via the Florida Office of Insurance Regulation Hurricane Season Resources webpage: http:// floir.com/Office/Hurrica neSeason/hurricaneresourcepage.aspx … @FLOIR_comm #Irma pic.twitter.com/s4dCr43Zzc,5
Florida officials warn about insurance fraud after Hurricane #Irma -- http://www. wtsp.com/weather/irma/f lorida-officials-warn-about-insurance-fraud-after-irma/474806969 … @10NewsWTSP | @FLOIR_comm #insurancefraud,5
"Family says they wanted to remove tree that fell, but they were told no http:// on.wtsp.com/2x0nmy1 pic.twitter.com/hD8Lc6U6fA",5
Addressing #MentalHealth after Hurricane #Irma http://www. wtsp.com/mobile/article /weather/irma/addressing-mental-health-after-hurricane-irma/67-474383275 … via @10NewsWTSP #Florida pic.twitter.com/49YaQABGye,5
Hurricane #Irma stat sheet: http://www. wtsp.com/mobile/article /weather/irma/here-are-some-of-the-records-hurricane-irma-blew-away/275-473940350 … via @10NewsWTSP pic.twitter.com/BAb0U1H2LR,5
"10News WTSP | Tampa News, Florida News, Weather, Traffic - http:// WTSP.com http:// on.wtsp.com/2wSOfE7 pic.twitter.com/27kIeA6hDk",5
"10News WTSP | Tampa News, Florida News, Weather, Traffic - http:// WTSP.com http:// on.wtsp.com/2wRB9qz pic.twitter.com/eHZArMZGWy",5
St. Lucie Police: First looting arrest made in wake of Hurricane Irma http://www. wtsp.com/weather/irma/s t-lucie-police-first-looting-arrest-made/472681370 … via @10NewsWTSP,5
"10News WTSP | Tampa News, Florida News, Weather, Traffic - http:// WTSP.com http:// on.wtsp.com/2wRDCkZ pic.twitter.com/1Wf8w5kNde",5
"10News WTSP | Tampa News, Florida News, Weather, Traffic - http:// WTSP.com http:// on.wtsp.com/2wRlWpH pic.twitter.com/94ESaahXia",5
St. Lucie Police: First looting arrest made in wake of Hurricane Irma http:// on.wtsp.com/2wPOwYk pic.twitter.com/FF2M04Bj44,5
St. Lucie Police: First looting arrest made in wake of Hurricane Irma http:// on.wtsp.com/2fazPF4 pic.twitter.com/NRdOiHCBCp,5
St. Lucie Police: First looting arrest made in wake of Hurricane Irma http:// on.wtsp.com/2faJWdh pic.twitter.com/LnPsFjSdnS,5
National Hurricane Center: Irma 'extremely dangerous' ahead of Florida hit http:// on.wtsp.com/2fbbvTQ pic.twitter.com/C7a6sywcOF,5
National Hurricane Center: Irma 'extremely dangerous' ahead of Florida hit http:// on.wtsp.com/2f9RcpJ pic.twitter.com/rwLQkdaD7w,5
