Topic,Tweets,Date,Number,Permalink
,Domestic Violence is not acceptable and will not be tolerated. The following were arrested on separate charges of Domestic Battery.,2017-09-06,1,/PascoSheriff/status/905426668122243072
,Domestic Violence is not acceptable and will not be tolerated. The following were arrested on separate charges of Domestic Battery.,2017-09-18,1,/PascoSheriff/status/909801670980317184
,BARDA purchases a freeze-dried smallpox vaccine to protect special populations after a bioterrorist attack.    ,2017-09-28,1,/PHEgov/status/913443277222891520
,# Natgas  processing capacity in the #Appalachian  region has grown dramatically over the past several years.    ,2017-09-04,1,/EIAgov/status/904789917179543552
,How   &   are taking action to combat the nation's opioid epidemic:      #opioids  #opioidcrisis,2017-09-28,1,/AmeriCorps/status/913556439569858561
,Talking thunderstorm basics and structure now in our spotter class!,2017-09-28,1,/NWSTallahassee/status/913550338979897345
,# Stroke  is a leading cause of death & disability in US. #VitalSigns  shares data & proven prevention/care strategies.   ,2017-09-07,1,/CDCgov/status/905823359195242496
,"14 illnesses, 5 hosp, 1 death linked to Maradol papayas imported from Mexico by Bravo Produce Inc.    ",2017-09-11,1,/CDCgov/status/907348048178585600
,Domestic Violence is not acceptable and will not be tolerated. On 09/26 Michael Masters was arrested for Domestic Battery by Strangulation.,2017-09-26,1,/PascoSheriff/status/912776428374122496
,"Yesterday Dep. Bingham & K9 Benco located an aggravated battery with a deadly weapon suspect, who was taken into custody.",2017-09-17,1,/PascoSheriff/status/909454526423367680
,U.S. and coalition forces continued to attack ISIS; conducting 31 strikes consisting of 41 engagements. Click here:   ,2017-09-03,1,/USArmy/status/904381084426743808
,Stealth mode! This is how our K9s do their sneak attacks!,2017-09-22,1,/PascoSheriff/status/911304685440651264
,On 9/18 John Walling IV was arrested by our Fugitive Warrants Unit for an active warrant for Aggravated Stalking.,2017-09-18,1,/PascoSheriff/status/909833717501366273
,Domestic Violence is not acceptable and will not be tolerated. On 09/5/17 Christopher Bodiford (32) was arrested for Battery on a Person 65+,2017-09-06,1,/PascoSheriff/status/905475669475426304
,"# LAPD  Joint partnership of  ,  ,  ,  , #INAMI , arrested Van Nuys homicide susp Marco Garcia in Mexico",2017-09-16,1,/LAPDHQ/status/909114550347169792
,# DTLA  #LaborDay  March has concluded with no issues or arrests.       ,2017-09-04,1,/LAPDHQ/status/904801093699346432
,"On 09/20/17, Altonard Lashawn Dixon (37) was arrested for Battery on LEO & Resisting Officer with Violence.",2017-09-21,1,/PascoSheriff/status/910903754240688128
,Declines in #stroke  death rates stalled in 3 of every 4 states. Is yours one of them? Find out in new #VitalSigns .   ,2017-09-08,1,/CDCgov/status/906210517693341696
,We keep our word. Another arrest made in more than a dozen car burglaries. More to come.         ,2017-09-08,1,/WCSOFL/status/906262880382844928
,".    Sanders comments on the attacks in Paris and Burgundy, #France .",2017-09-15,1,/StateDept/status/908745031921541120
,. : The United States is deeply saddened by the deaths of Arouba and Hala Barakat.      #Syria,2017-09-22,1,/StateDept/status/911331261205159936
,Statement regarding the arrest of #Cambodia  Opposition Leader Kem Sokha:   ,2017-09-05,1,/StateDept/status/905032201275887617
,US & #Peru  held a workshop in Lima on countering Hizballah’s terrorist and criminal activities around the world.   ,2017-09-22,1,/StateDept/status/911260531029397504
,Assistant to   Tom Bossert participates in the Global Counterterrorism Forum (#GCTF ) Ministerial on the margins of #UNGA . #USAatUNGA,2017-09-20,1,/StateDept/status/910506548996087808
,.  address the challenge of #terrorism  in his remarks at #UNGA  us/910158579281178624   …,2017-09-19,1,/StateDept/status/910205892414537728
,The US is dismayed by the violence and death of more than 30 #Burundi  nationals and a Congolese soldier in the #DRC .   ,2017-09-20,1,/StateDept/status/910541419516973058
,We share your frustration on this & have reported frequent violators to code enforcement. (2/2),2017-09-22,1,/CityofTampa/status/911393902304940033
,"No, we have no reports of a tornado touching down in Pembroke Pines (thankfully).",2017-09-10,1,/PPinesPD/status/906960103512961024
,"No, we have no reports of a tornado touching down in Pembroke Pines.",2017-09-10,1,/PPinesPD/status/906963524915810305
,Officer Feldman and Officer Curbelo say hello to the tiniest attendee we've ever had at our 'Coffee With A Cop' events.,2017-09-05,1,/PPinesPD/status/905109623530774530
,ALWAYS look before you lock to ensure no child is left behind in a car. A car can reach deadly temperatures in minutes #HeatstrokeKills,2017-09-23,1,/MiamiDadePD/status/911643899009077249
,"Durante un tornado, busquen refugio en una habitación interior segura, pequeña y sin ventanas.",2017-09-10,1,/FLGovScott/status/906749991745736704
,Los tornados pueden desarrollarse en un instante. Esté listo para refugiarse inmediatamente lejos de ventanas.,2017-09-11,1,/FLGovScott/status/907137316304629760
,Idea that in one of most closely controlled nations in world 21 Americans injured in attacks & Castro regime knows nothing is laughable,2017-09-28,1,/marcorubio/status/913517577644716033
,"As stated previously, AFD Fire Marshals are conducting investigation. APD PIO has not been informed of arrests in that investigation.",2017-09-24,1,/AlexandriaVAPD/status/911956984194203648
,"As stated in the tweet, there are no serious injuries.",2017-09-11,1,/AlexandriaVAPD/status/907166915642232832
,Beane was rescued on 9/14/17.,2017-09-18,1,/PetsToLove/status/909810713245429760
,Evening Scattered Showers/Thunderstorms,2017-09-23,1,/NWSMiami/status/911698211919794176
,"Is this mosquito spraying? If so,   operates that.",2017-09-29,1,/CityofTampa/status/913753350168031232
,Un Aviso de Tornado es emitido cuando hay indicativos de la formación de un tornado y se espera el impacto inmediato del área bajo aviso.,2017-09-09,1,/NWSMiami/status/906701228725370880
,"After a thorough investigation, our Detectives obtained a grand jury indictment for Joevan Joseph, on 1st Degree Murder of #MakevaJenkins .",2017-09-02,1,/PBCountySheriff/status/904018045605216256
,"We arrested Austin Johnson and 2 Juveniles accused of looting a Shell gas station. They helped themselves to beer, cigarettes and cigars.",2017-09-11,1,/PBCountySheriff/status/907396373250748422
,"We've tallied about 12 deaths. On an 8,500-acre refuge covered in mangrove marsh & piney wetlands, it’s impossible so far to fully count.",2017-09-22,1,/USFWSSoutheast/status/911327078271918080
,"Because of the actions of the 40 passengers &   crew of Flight 93, the attack on the U.S. Capitol was thwarted",2017-09-11,1,/NYPDnews/status/907232342435135490
,Dep. Commissioner of Intel &   speaks to   on recent attack in London & about #NYPDprotecting,2017-09-16,1,/NYPDnews/status/909085794786320386
,# VisionZero  Enforcement in #Rockaway  #Queens  resulted in an arrest + illegal drugs & gun being recovered by the   #NYPDprotecting,2017-09-29,1,/NYPDnews/status/913742822431494144
,Each and every name lost in the WTC attack on 9/11      Join us in honoring each one of them #NeverForget,2017-09-11,1,/NYPDnews/status/907307811662712834
,"More than 550 wounded, ill and injured #servicemembers  and #veterans  from 17 nations compete in #InvictusGames2017 :    ",2017-09-24,1,/DeptofDefense/status/912050815124361219
,# WelcomeHomeWednesday : A #NewYork  #Army    #soldier  gets a   upon returning from a nine-month deployment to #Kuwait  & #Iraq .,2017-09-20,1,/DeptofDefense/status/910594412249464832
,". ,   and   troops participate in a Mechanized Assault Course during Exercise #AgileSpirit  in #Orpholo , Georgia. #WeAreNato",2017-09-22,1,/DeptofDefense/status/911077612407087105
,"We give a   to that beautiful  , too! A #soldier  participates in a dry-gap crossing during #CombinedResolveIX  in #Germany .",2017-09-10,1,/DeptofDefense/status/906849738888241155
emergency management local information safety state evacuation info contact hurricaneirma
,Please call 911 for an emergency or 727-847-8102.,2017-09-27,2,/PascoSheriff/status/913195916017983488
,"For emergency assistance, please call 911 or contact the local emergency management agency.",2017-09-13,2,/fema/status/907950289629655040
,Oh no! Try this link:   r/assets/hillsborough-emergency-policy-group-members-extend-declaration-for-state-of-local-emergency   …,2017-09-12,2,/HillsboroughFL/status/907707255205888002
,Check here:   ublic-safety/emergency-management/find-evacuation-information   …,2017-09-08,2,/CityofTampa/status/906202035904811010
,Follow the evacuation guidelines of the county emergency management.  hillsboroughcounty.org/en/residents/p ublic-safety/emergency-management/find-evacuation-information   …,2017-09-09,2,/NWSTampaBay/status/906424173010014208
,Hi there. Your local emergency management agency will have information on assistance for evacuations.,2017-09-06,2,/fema/status/905558195686572033
,The Emergency Policy Group declares state of emergency for #Hillsborough  in response to #HurricaneIrma :     . #StaySafe,2017-09-06,2,/HillsboroughFL/status/905522989004980225
,You can also find a printable version of the map here:  ublic-safety/emergency-management/find-evacuation-information   …,2017-09-08,2,/CityofTampa/status/906202662466715648
,You can also find a printable version of the map here:   ublic-safety/emergency-management/find-evacuation-information   …,2017-09-08,2,/CityofTampa/status/906201790672195584
,You can also find a printable version of the map here:   ublic-safety/emergency-management/find-evacuation-information   …,2017-09-08,2,/CityofTampa/status/906202187633700865
,You can also find a printable version of the map here:   ublic-safety/emergency-management/find-evacuation-information   …,2017-09-08,2,/CityofTampa/status/906201922536955905
,Check your zone here:   ublic-safety/emergency-management/find-evacuation-information   …,2017-09-08,2,/CityofTampa/status/906202534792089600
,Please go here for emergency contact information:     …,2017-09-22,2,/USNationalGuard/status/911308003764314114
,# HurricaneIrma : Price #gouging  is illegal during a state of emergency.  Please call 866.966.7226  8348F71208C29085256EED00604673?OpenDocument   …,2017-09-06,2,/MiamiBeachPD/status/905487355749990401
,9-1-1 does not provide hurricane information. It is for extreme emergency situations only. Emergency vehicles may not reach you. #Irma,2017-09-10,2,/ReadyBroward/status/906865806453166080
,"ICYMI: Today, the Emergency Policy Group extended a local state of emergency due to #HurricaneIrma .  Read full:    ",2017-09-12,2,/HillsboroughFL/status/907644528865234944
,Hi there. Please contact your local emergency management agency (  352-253-9999) for info on supplies.,2017-09-13,2,/fema/status/907948936186429445
,"Hi Guy, we recommend you contact your local emergency management agency for instructions and resources.",2017-09-09,2,/fema/status/906528209046577152
