Tweet,Category,Date,Permalink
#TampaBay community comes together to help #HurricaneIrma victims: http:// bit.ly/2xIOi5w via @wfla pic.twitter.com/P1TQvHXo42,0,09/26/2017,https://twitter.com/AllstateNews/status/912765759637659648
"#hurricaneirma2017 damage in Riverview, Fl @10NewsWTSP @WFLA pic.twitter.com/0Crl4GL4U9",0,09/10/2017,https://twitter.com/AlohaSooner/status/907082532302278657
"By comparatively, we'll see Tampa inundated w/storm surge over the next several hours, but don't expect to see a large 15-ft wave crash in.",9,09/10/2017,https://twitter.com/amazingwx/status/906958995029725185
"I hope not! With a setup like this, it should be a gradual rise (comparatively). Shouldn't be inundated as fast as a tsunami. My thoughts.",1,09/10/2017,https://twitter.com/amazingwx/status/906958511703195649
"And, again, I think those walking out on the receded beach are nuts...for the record.",2,09/10/2017,https://twitter.com/amazingwx/status/906957372995891200
"It most certainly will, but not in grand, tsunami fashion. As the wind shifts, it will begin and get worse as the storm approaches.",1,09/10/2017,https://twitter.com/amazingwx/status/906956546726350848
"No, it won't rush back in. It will take some time once the wind direction changes for the storm surge to peak.",2,09/10/2017,https://twitter.com/amazingwx/status/906945139083530242
It's not going to rush in like a tsunami. This phenomenon occurs because of the strength of the hurricane and wind direction.,1,09/10/2017,https://twitter.com/amazingwx/status/906944308456148993
Scariest part: not high surge; probably c.3-4 feet here. Scary to think about Andrew c.18 feet farther S. Saw that destruction mos. later.,2,09/10/2017,https://twitter.com/AmStillNotYou/status/907023625076842496
Sounds like my gramma is driving it. I was stuck in a motel for weeks for the 2004 train o' hurricanes. Really don't want a repeat.,0,09/08/2017,https://twitter.com/Amused_Asshole/status/906358322613366784
"Retweeted WFLA NEWS ( @WFLA ): Man arrested after standing on top of Polk Co. patrol car with middle fingers up,... http:// fb.me/BsFQ2z5N",0,09/27/2017,https://twitter.com/anatomy_shoppe/status/913039724507488256
Retweeted WFLA NEWS ( @WFLA ): St. Petersburg police searching for woman who violently attacked 69-year-old... http:// fb.me/MzYxzN5i,1,09/18/2017,https://twitter.com/anatomy_shoppe/status/909868915815313408
Retweeted WFLA NEWS ( @WFLA ): Gov. Scott suspends all tolls across Florida in preparation for Hurricane Irma... http:// fb.me/G0Tx37Vt,1,09/05/2017,https://twitter.com/anatomy_shoppe/status/905159259146641409
my prayers are with you.,15,09/10/2017,https://twitter.com/AndyBaracco/status/907028434387210241
School meals FREE through Oct. 20 in Hurricane Irma impacted counties http:// bit.ly/2jEkz8o via @wfla,10,09/18/2017,https://twitter.com/angelsnmom/status/909922629674524672
Upset residents at Clearwater senior independent complex say staff abandoned them... storm http:// bit.ly/2wqqRJI via @wfla @FLGovScott,1,09/13/2017,https://twitter.com/AnitaMillion/status/908107542101987328
@WFLA I'm ONLY watching WFLA for my hurricane news; Steve Jerve is a gem!,2,09/08/2017,https://twitter.com/annibute/status/906024759703486464
Jose strengthens to a hurricane behind Irma in the Atlantic http:// 8.wfla.com/2f41rfd via @wfla,16,09/06/2017,https://twitter.com/AnthonyEversol2/status/905552488027312129
Gov. Scott declares state of emergency in all Fla. counties in response to Hurricane Irma http:// 8.wfla.com/2wzft1m via @wfla,4,09/04/2017,https://twitter.com/AntoinetteZim13/status/904827895960313857
@WFLA please god don't black out the uga!notre dame game in Florida. I've dealt with this hurricane all week.,5,09/09/2017,https://twitter.com/appcat17/status/906634831307603969
"Pray for him Jesus awoke and rebuked the wind, and said to the sea, Peace! Be still! He caused the storm to be still #IrmaHurricane2017 pic.twitter.com/dRpYHyWeDp""",0,09/10/2017,https://twitter.com/ArialFoxx/status/906994211639132160
I guess these are the folks that been shooting at hurricane!,0,09/10/2017,https://twitter.com/ArmenK6/status/906970339615428608
Cc @SCOR_SE water gone in Tampa bay too. Very shallow in the Bay Area and extremely susceptible to storm surge.,3,09/10/2017,https://twitter.com/astro_campr/status/906962883443150849
Gov. Scott declares state of emergency in all Fla. counties in response to Hurricane Irma http:// 8.wfla.com/2wzft1m via @wfla,4,09/05/2017,https://twitter.com/baberu/status/905068465077198853
Animal lover sleeps in Pinellas County shelter to keep homeless pets calm in storm http:// bit.ly/2xiYWyZ via @wfla,7,09/20/2017,https://twitter.com/BadBoyEM/status/910651610853990401
Royal Carribean cruise ship brings aid to hurricane-ravaged Puerto Rico http:// bit.ly/2xIdjxl via @wfla,16,09/28/2017,https://twitter.com/BagalueSunab/status/913364995995504641
Puerto Rico remains dark as damage assessments begin http:// bit.ly/2wSH76D via @wfla,0,09/25/2017,https://twitter.com/BagalueSunab/status/912472943942361090
Trump seemsto forget PeurtoRico is a US Colony under catastrophic disaster - NEEDS URGENT ATTENTION -,0,09/24/2017,https://twitter.com/BagalueSunab/status/911919350277341184
"Tropical Storm Maria develops in the Atlantic, threatens islands impacted by Hurricane Irma http:// bit.ly/2xb81tH via @wfla",3,09/16/2017,https://twitter.com/bartel_joyce/status/909182692792717312
"Palmetto police officers shoot, kill 32-year-old man at cemetery @WFLA http:// wfla.com/2017/09/25/pal metto-police-officer-involved-in-early-morning-shooting/ …",4,09/25/2017,https://twitter.com/baygui/status/912430970741116928
Hillsborough Co. schools announces makeup schedule for Hurricane Irma @WFLA http:// wfla.com/2017/09/25/hil lsborough-co-schools-announces-make-up-schedule-for-hurricane-irma/ …,8,09/25/2017,https://twitter.com/baygui/status/912430841401413633
Bank robbery suspect shot by Hernando deputies was holding someone hostage @WFLA http:// wfla.com/2017/09/22/sus pect-injured-in-officer-involved-shooting-in-brooksville/ …,16,09/22/2017,https://twitter.com/baygui/status/911348067907112960
This Hurricane will end up being nothing compared to Ferguson unless they get a big BLM storm surge which will happen at some level.,2,09/10/2017,https://twitter.com/bdbstl/status/907049834384850945
Only On 8: Helping Hurricane Irma's victims in the Florida Keys http:// bit.ly/2wxhoR4 via @wfla,3,09/17/2017,https://twitter.com/BeatriceLacy/status/909549621264965633
"@WFLA just downloaded the news channel 8 app for hurricane kit. Sadly, it is shutting down immediately following launch.",13,09/05/2017,https://twitter.com/BecksPM/status/905012421441540096
Berkeley Prep student raises thousands for Puerto Rico hurricane victims http:// bit.ly/2xBuikR via @wfla,16,09/26/2017,https://twitter.com/BerkeleyPrep/status/912648512671817729
Very sad but they can recover.,0,09/11/2017,https://twitter.com/bethpadillo5/status/907107340956160000
"NO, NO,NO! Plus they are talking about Jose heading back towards the N/E Enough with the storms already, GO AWAY!",0,09/16/2017,https://twitter.com/BetteH9/status/909124194620919808
Experimental plane makes emergency landing on beach at Sand Key http:// bit.ly/2jEigSK via @wfla,8,09/19/2017,https://twitter.com/BGallozzi/status/910126894540050433
Cut off ALL imports from China & see if they reign in their friends in N. Korea. prepare for military action against N. Korea?,10,09/03/2017,https://twitter.com/bill1fj/status/904401879588798465
We are praying for his family. No greater love than for on to give his life for his brother. Or another.,10,09/10/2017,https://twitter.com/birdiedurau66/status/906900904116355074
"As long as the glass holds out, this would solve a lot of problems in Florida stores, houses from flooding, this crap really works! pic.twitter.com/omx9Acwv33",3,09/11/2017,https://twitter.com/blazin_errl/status/907104956213325824
WATCH: Lakeland dogs rescued from high water infested with fire ants http:// bit.ly/2wl5gmd via @wfla,8,09/11/2017,https://twitter.com/BlindNewsGirl/status/907352406673051648
I can drop off stuff. What kind of donated supplies are they needing?,0,09/25/2017,https://twitter.com/blitzstout/status/912491598977622016
"Hello Tom, we just added Pinellas. http://www. baynews9.com/content/news/b aynews9/news/article.html/content/news/articles/bn9/2017/9/5/hurricane_irma_tampa.html …",2,09/05/2017,https://twitter.com/BN9/status/905098439809261569
Tampa starts registering storm victims for federal help http:// bit.ly/2f9ggAj via @wfla,1,09/15/2017,https://twitter.com/BobBuckhorn/status/908683175538413568
"Hello, you can report damages to our hotline number: 844-852-8889",9,09/11/2017,https://twitter.com/BobBuckhorn/status/907225029120872448
I'd never heard of that museum. Looks beautiful. I hope wherever that flood was happening came thru safely,0,09/11/2017,https://twitter.com/Bonnieinchgo/status/907229443009269760
We own a retail store. Idea that I might stay there to 'protect' it from storm or ?? is a big nope.,0,09/10/2017,https://twitter.com/Bonnieinchgo/status/907024433403105280
"Yeah, not excusing that. Store more important than their safety?",1,09/10/2017,https://twitter.com/Bonnieinchgo/status/907016353336479744
Great. @WFLA live stream just went down.,0,09/10/2017,https://twitter.com/bonyscribe/status/906994917343248384
"Weather Channel won't tell you about roads that may be blocked off after she hits, or outages, local matters storm related",13,09/09/2017,https://twitter.com/bonyscribe/status/906642914238922752
Deaf community demands apology from Manatee Co. after interpreter disaster at Irma press conference http:// bit.ly/2x05wur via @wfla,8,09/14/2017,https://twitter.com/BostonBrian2015/status/908295981480980480
"Thank you to all dedicated & hardworking police, firefighters, doctors, nurses & volunteers out there on the front lines. Helpers = heros",14,09/11/2017,https://twitter.com/bparkerhouse/status/907349418952638464
RT @WFLA : Volunteers come together to clean up flooded Manatee County neighborhood http:// 8.wfla.com/2vTCA3q,2,09/02/2017,https://twitter.com/BradentonDDA/status/904102918474883073
"@WFLA You've been quoted in my #Storify story Bradenton wakes up after Hurricane Irma rocks the night"" https:// storify.com/bradentonheral d/bradenton-wakes-up-after-hurricane-irma-rocks-the- …""",3,09/11/2017,https://twitter.com/bradentonherald/status/907228374262841349
Major hurricane coming - do what you have to to protect your property I guess,2,09/09/2017,https://twitter.com/bradentonTom27/status/906593930988462082
Irma remains major Category 5 hurricane with winds up to 185 mph http:// 8.wfla.com/2x4wdiI via @wfla,3,09/05/2017,https://twitter.com/brendagaye4/status/905208893013405698
I think they might be Plexi storm shutters. Note the gap between the water & windows. You can see the outside sill.,9,09/10/2017,https://twitter.com/brenyb/status/906994140868739073
@WFLA How is it that at only 7-8 MPH the storm can get from Key West to Tampa so fast? 6 AM in Key West a just 3-4 hours later at >,0,09/10/2017,https://twitter.com/BrightFeather2/status/906865662907338752
Thank you Lineman for all your hard work. Safe travels as you return home.,14,09/20/2017,https://twitter.com/Britgirl611/status/910538957083086848
@WFLA any thoughts on when out of state evacuees should make plans to come home? Will we have fuel or safe roads?,2,09/11/2017,https://twitter.com/BrLynn1/status/907273141982044160
Thoughts and prayers,15,09/10/2017,https://twitter.com/BrownImplode/status/906995506135670785
"TURNOVER! Bucs recover fumble, lead Bears 10-0 http:// gettopical.com/tampa-bay-bucc aneers/2c99d3b242007f2658d8af21f4e49b6f?src=twitter … via @WFLA",3,09/17/2017,https://twitter.com/BuccaneersTop/status/909520381433786369
"Should be required by law as a life safety measure, just like hospitals...responsible for the safety and well being of all their patients.",14,09/28/2017,https://twitter.com/buttahface78/status/913356557508841472
"78% of Pinellas is without power, not sure Duke knows how to respond to these events. But I understand it is a large event.",12,09/12/2017,https://twitter.com/BuzzLightsecond/status/907584167822667778
Holy cow! Someone spotted a power truck? Where are the other 8999? Duke has been horribly slow to respond to this tragedy.,9,09/12/2017,https://twitter.com/BuzzLightsecond/status/907581414496980992
"#BREAKING : Irma makes landfall on Marco Island as Cat 3 hurricane. Live coverage from @WCBD 's sister station, @WFLA http:// counton2.com/2017/09/10/hur ricane-irma-makes-landfall-at-cudjoe-key-in-lower-florida-keys/?utm_medium=social&utm_source=twitter_CabbageTV …",3,09/10/2017,https://twitter.com/CabbageTV/status/906971105017122819
How is it not completely flooded?,1,09/11/2017,https://twitter.com/CaliMaiden/status/907295603188686848
