Tweet,Category,Code #,Subcode,Date,Permalink
"FPL should have been prepared 4 a cat1 storm. There is no reason to have to report the same ""line down"" outage 4 times. No power - day 8!",12,12,,9/17/2017,https://twitter.com/imjustsayin2/status/909282711948361729
"Sunday, September 17 11:20:00 PM 00 hours and 40 minutes for the deadline, @DukeEnergy . And I don't see one of your trucks working here.",12,12,,9/17/2017,https://twitter.com/Dr___Evil/status/909618121081786368
"Over a week without power. Watched @DukeEnergy fix every neighborhood around us, and yet they ignored my street. So much for the deadline.",12,12,,9/17/2017,https://twitter.com/cluelesbutyoung/status/909608397443670016
@DukeEnergy there is no way you are gonna meet your deadline for the apopka area you said by 11 pm tonight I have not seen one duke truck!!!,12,12,,9/17/2017,https://twitter.com/jamesrolandfl/status/909606719424212992
"Sunday, September 17 10:08:00 PM 01 hours and 52 minutes for the deadline, @DukeEnergy . And I don't see one of your trucks working here.",12,12,,9/17/2017,https://twitter.com/Dr___Evil/status/909599943006048256
OUC restores power to all customers. Local utility companies as well. Duke Energy leaves its customers with no relief in sight.,12,12,,9/17/2017,https://twitter.com/MichaelChirin16/status/909592494916214784
"Sunday, September 17 09:29:00 PM 03 hours and 31 minutes for the deadline, @DukeEnergy . And I don't see one of your trucks working here.",12,12,,9/17/2017,https://twitter.com/Dr___Evil/status/909590080460910593
"Spotted my first actual Duke truck tonight, near Fairbanks/Edgewater. 9pm is Duke's quittin time (not 11:59). @DukeEnergy deadline missed.",12,12,,9/17/2017,https://twitter.com/Cflkkpi/status/909585890716078080
Seminole county now has more customers without power than from 48hrs ago? @DukeEnergy did I miss another storm?,12,12,,9/17/2017,https://twitter.com/b4rrest/status/909583367288520705
"Sunday, September 17 08:54:00 PM 03 hours and 06 minutes for the deadline, @DukeEnergy . And I don't see one of your trucks working here.",12,12,,9/17/2017,https://twitter.com/Dr___Evil/status/909581121851199491
"Sunday, September 17 08:28:00 PM 03 hours and 32 minutes for the deadline, @DukeEnergy . And I don't see one of your trucks working here.",12,12,,9/17/2017,https://twitter.com/Dr___Evil/status/909574663780601857
@bakerstpete Time to capitalize on the terrible infrastructure of the city and @Kriseman horrid storm response - no power still @DukeEnergy,12,12,,9/17/2017,https://twitter.com/STRATTrading/status/909556839263670272
Funny the white pick up drives down only one block doesn't go all the way to where the damage is turns around and leaves wtg @DukeEnergy,12,12,,9/17/2017,https://twitter.com/tweetybird69er/status/909550984162144256
"Sunday, September 17 05:33:00 PM 6 hours and 27 minutes for the deadline, @DukeEnergy . And I don't see one of your trucks working here.",12,12,,9/17/2017,https://twitter.com/Dr___Evil/status/909530644233048064
What happen!!! I saw two trucks with crane! They just roam and left! line and pole that damaged from Irma. Guess what! They didn't fix it!,12,12,,9/17/2017,https://twitter.com/BigDeafBear/status/909528768913518592
"Sunday, September 17 03:40:00 PM 08 hours and 20 minutes for the deadline, @DukeEnergy . And I don't see one of your trucks working here.",12,12,,9/17/2017,https://twitter.com/Dr___Evil/status/909502197750206466
You need to be a lot better about communicating status updates to your customers. You are going to miss your deadline for Seminole county.,12,12,,9/17/2017,https://twitter.com/BrianHJacobson/status/909493549594562560
"Sunday, September 17 02:47:00 PM 09 hours and 13 minutes for the deadline, @DukeEnergy . And I don't see one of your trucks working here.",12,12,,9/17/2017,https://twitter.com/Dr___Evil/status/909488728938344448
"Sunday, September 17 02:03:00 PM 09 hours and 57 minutes for the deadline, @DukeEnergy . And I don't see one of your trucks working here.",12,12,,9/17/2017,https://twitter.com/Dr___Evil/status/909477795348303872
"Sunday, September 17 01:44:00 PM 10 hours and 15 minutes for the deadline, @DukeEnergy . Anda I don't see one of your trucks working here.",12,12,,9/17/2017,https://twitter.com/Dr___Evil/status/909473224160894976
#SundayMorning and I STILL dont have power from a CAT1 storm that happened 7DAYS AGO! #ThankYou @DukeEnergy #TheForgotten #Deltona #Lies,12,12,,9/17/2017,https://twitter.com/TerranceX1/status/909420862675267584
"Trucks came to ""assess"" damage 3 times already and each time they said they didn't know we were without power. No more LIES. @BN9 @WFLA",12,12,,9/17/2017,https://twitter.com/paolacalvo_flor/status/909420781616103424
".@2:30 pm it will be a complete 7 days, 168 hours without service from @DukeEnergy . We've yet 2 see a truck. They've lied about 2 deadlines",12,12,,9/17/2017,https://twitter.com/mikeopin/status/909414859678322688
"The line guys were in my block yesterday, rebuilt everything, we're shutdown by Duke at 7:30 with only one line left to run...no power",12,12,,9/17/2017,https://twitter.com/JennRoseFl/status/909402869274759168
@DukeEnergy 1/ So after a week without power in Altamonte and my observations of the data by Duke & residents issues it's clear:,12,12,,9/17/2017,https://twitter.com/MindofBri/status/909397506739535873
"@DukeEnergy I am doubting your estimates now. No power, 13.5 hours left on your deadline. Message me to shut me up for a few hours.",12,12,,9/17/2017,https://twitter.com/ShaneRobinett/status/909394967319257088
@BN9 @DukeEnergy won't give estimates to Pinellas residents now. I've seen no trucks in my neighborhood.,12,12,,9/17/2017,https://twitter.com/koshtoo/status/909380089644769280
@insideFPL Only couple of buildings in our commty is impacted. So it is not major issue. Nearing ETA. No show of FPL ppl till now. Irritatng,13,12,,9/17/2017,https://twitter.com/girishnandanan/status/909620373058187264
Are you kidding me does this mean workers will actually show up to look at the damage now or is this just another one of your lies,13,12,,9/17/2017,https://twitter.com/tweetybird69er/status/909625926509613056
@DukeEnergy 1 hour 10 minutes until your supposed deadline is up for Orange county and there are still houses w/o power in this neighborhood,13,12,,9/17/2017,https://twitter.com/IAmThreeKings/status/909611547219120128
"@DukeEnergy This ""historic"" storm was only a Cat 1 by the time it reached your service area. Can't use that excuse! https:// twitter.com/DukeEnergy/sta tus/909562483723112448 …",13,12,,9/17/2017,https://twitter.com/KerryLaneBarnes/status/909582324353904640
On the third floor... with no wind and no visible damage in the community? Gimme a break.,13,12,,9/17/2017,https://twitter.com/TimWdowneyJR/status/909516719957389314
"@DukeEnergy A reminder Seminole County over 10,000 with no power a week after, the deadline is tonight. Let's see how far you push it back.",13,12,,9/17/2017,https://twitter.com/DickLaser/status/909474506300952578
Response is great. But why do you allow @insideFPL to invest $ into lobbying against solar instead of preparing for hurricane?,14,12,,9/17/2017,https://twitter.com/bae_miami/status/909512767224401920
"Sunday, September 17 05:55:00 PM 08 hours and 05 minutes for the deadline, @DukeEnergy . I hope you are paying for generator's fuel after.",14,12,,9/17/2017,https://twitter.com/Dr___Evil/status/909535950606409728
"@DukeEnergy Our area is going to be dead last, but you have until Midnight tonight. I would like to get on with my damn life.",14,12,,9/17/2017,https://twitter.com/Depulaz/status/909497864325357568
Already almost 1. If your crews are knocking off at 6 and no one has even been out to Tiffany Oaks yet how can you make today's deadline?,14,12,,9/17/2017,https://twitter.com/chanurn/status/909457704896385024
What amazes me is we hunkering down for cover from a devastating event Irma and your employees are billing us! You respect us?? NO U DON'T,14,12,,9/17/2017,https://twitter.com/tweetpotatoe/status/909416663191343104
so @6PM @DukeEnergy told us there was only 200 residents in Orange County w/o power. Now saying 4000. How disorganized can y'all be??,15,12,,9/17/2017,https://twitter.com/dirtyybeau/status/909578376867917824
If they work there like they did in Pinellas don't plan on them meeting deadlines Linemen said Duke is slowing process w/getting orders out,15,12,,9/17/2017,https://twitter.com/KerryLaneBarnes/status/909563003821072384
This has to be the worst managed crisis in modern history. Congrats @Kriseman : done with true Obongo style and flair!,15,12,,9/17/2017,https://twitter.com/daylightdis/status/909537018195083264
"@DukeEnergy I was happy, but not anymore. We got restored 24hrs after storm and this Friday our power went out again. Help! #WilliamsburgFL",15,12,,9/17/2017,https://twitter.com/Bebezinha4ever1/status/909448509937643520
That helps none still no power how about mold cost making the house very unsafe from this would you cover the injuries you have caused?NO,15,12,,9/17/2017,https://twitter.com/DeezNut59104333/status/909412429234343936
@WFLA you all need to hold @DukeEnergy accountable. They're backing out of these Sunday deadlines. Just spoke with rep.,15,12,,9/17/2017,https://twitter.com/mikemeechin/status/909376307233992704
The worst part is how they get away with profiting during a crisis. Somehow they get held up as heroes.,15,12,,9/17/2017,https://twitter.com/maoked/status/909338221640904705
@DukeEnergy Stop giving us false deadlines and fix the problem. We are the ones living in homes with temperatures over 90 degrees.,15,12,,9/17/2017,https://twitter.com/Nan24078449/status/909281875935600641
"Sunday, September 17 06:29:00 PM 05 hours and 31 minutes for the deadline, @DukeEnergy . And I don't see one of your trucks working here. https:// twitter.com/ReginaBrasilia /status/909544552381501440 …",16,12,,9/17/2017,https://twitter.com/Dr___Evil/status/909544740340867072
Until someone get seriously injured... that's when the lawsuit comes into place.,0,12,,9/18/2017,https://twitter.com/RiosLarry/status/909911245289029632
@insideFPL Hey guys we have a damaged transform @1237 sw2nd st that was been fixed on 9/16 but someone got hurt. no one came back to fix it pic.twitter.com/Baiah3e62h,0,12,,9/18/2017,https://twitter.com/markaramos089/status/909902860531445761
"we might be getting our second hurricane over a week after Irma, and @insideFPL STILL HASNT FIXED MY ELECTRICITY :)",0,12,,9/18/2017,https://twitter.com/rebecunt/status/909820176287371264
"9 days with no power!!! When are you going to recover it??? We need A/C and a normal life!!!Ticket 1978, ZIP 33015",0,12,,9/18/2017,https://twitter.com/mafe_oo/status/909814262733983744
Got an email that someone set up a new @insideFPL account at my address & my account is being closed but FPL wont take non-emergency calls,2,12,,9/20/2017,https://twitter.com/teradactyll/status/910574963672981504
"Irma east coast restored, still waiting 12 hours on non storm related ticket. FPL where are you? @insideFPL",2,12,,9/20/2017,https://twitter.com/boglander/status/910445009794723842
"Hey @DukeEnergy , hooking up my line with one dead leg doesn’t count as restoring my power. Day 11! @scottplakon @WiltonSimpson",2,12,,9/20/2017,https://twitter.com/Consumer_Esq/status/910659500490846213
"@DukeEnergy allegedly withholding critical safety information: Duke’s Cayuga, Wabash River, Gallagher coal plants http:// waterkeeper.org/groups-to-sue- to-compel-duke-energy-to-stop-withholding-required-toxic-waste-spill-safety-information/ …",2,12,,9/20/2017,https://twitter.com/EichbergerUSA/status/910516065628590080
Wow. @CityCoralGables + others frivolously sue @insideFPL for alleged slow response but they haven’t taken down hurricane shutters yet. https:// twitter.com/Vince_Lago/sta tus/910531557865197569 …,3,12,,9/20/2017,https://twitter.com/ZichellaEric/status/910670903788343296
"you are not prepared for Cat 1 conds, hope you are enjoying your billion per year profits you got from us for hurricane prep.",4,12,,9/20/2017,https://twitter.com/Ramoana/status/910500972518154240
