Tweet,Date,Link,Relevance,Manual 
25 of the most incredible images from the Cassini Spacecraft   Â  ,2017-09-16,/WESH/status/909012785299955713,,
Residents of communities in Puerto Rico are reluctant to go to shelters http://cdn.com.do/?p=1068207,2017-09-06,/CDN37/status/905565176254136324,1,
"The end of a bull market, or nowhere near? Making the case for both  https://bloom.bg/2BJ9mLM Â  pic.twitter.com/FbdH29tv7c",2018-02-07,/business/status/961112872062541824,0,
They find a woman butchered and cooked in her ex-wife's restaurant https://es.rt.com/5l8b,2018-01-24,/ActualidadRT/status/956071908075823105,0,
The Senate early Friday passed a $1.3 trillion spending bill that will keep the government funded through the end of September  http://cnn.it/2G02GLR Â  pic.twitter.com/OrbJT4RDL2,2018-03-23,/CNN/status/977048911117471744,0,
Where does all the gold in the Universe come from? A group of scientists find the answer https://es.rt.com/5c6o pic.twitter.com/GM8r4LCPPy,2017-09-09,/ActualidadRT/status/906532918306238465,0,
"# CubaVota __PIPE__ On April 19, the National Assembly of People's Power will vote for the president of the Councils of State and Ministers of the Republic .__ NEWLINE ____ NEWLINE__How does the Cuban Parliament work? http://bit.ly/2BYTJf9 pic.twitter.com/AFR0GW4JxA",2018-02-06,/teleSURtv/status/961038299220598784,0,
EYE decision of the US government. https://twitter.com/usaenespanol/s ...,2018-03-20,/RCTVenlinea/status/976034823839141888,0,
Puerto Rico: Anthony Bourdain sends love letter   Â  ,2017-11-01,/orlandosentinel/status/925766194027778048,,
WATCH: Deaf dog and toddler best friend are the definition of friendship goals ,2017-09-21,/TODAYshow/status/910815881181220864,0,
Americans are losing confidence that it's possible to pass new gun control laws. Most still want to see it happen. http://huffp.st/1phBEWL Â ,2018-03-22,/HuffPost/status/976832649271574529,0,
# UPDATE  Honduran electoral authorities conclude a recount but hold back from officially declaring President Hernandez as the winner  http://u.afp.com/4CXB Â  pic.twitter.com/o5oXZlouSO,2017-12-04,/AFP/status/937668339639488512,0,
Announce vaccination campaign against influenza after Maria's step http://bit.ly/2yxJDou pic.twitter.com/qSwG5aBW2B,2017-11-05,/primerahora/status/927281425384181763,0,
In May the final decision will be made. http: // www. noticel.com/ahora/tribunal -extiende-paralizacin-de-ordenanza-sobre-food-trucks / 716812667 ...,2018-03-15,/noticel/status/974384761962680320,0,
"Electrical system ""is subject to collapse with storms of this nature"" __PIPE__ RossellÃ³ warned ==> http://bit.ly/2xd1ChB pic.twitter.com/M6Yni2xkGa",2017-09-17,/Metro_PR/status/909504780443308032,0,
"4 who died in Kitsap fire identified, all family members:  http://bit.ly/2ysIvRh Â  pic.twitter.com/4fM9jf9Kmc",2017-10-17,/komonews/status/920144591520718848,0,
Megyn Kelly's debut outfit recalls one of the most infamous Melania Trump outfits   Â  ,2017-09-25,/businessinsider/status/912325297554563072,,
"Now, the sports of #CDNResumenFinal with @NatachaPena by @ CDN37 __NEWLINE__Agulias win 8 for 1 first game Final Series pic.twitter.com/sD2O9AluU3",2018-01-23,/CDN37/status/956010462117859331,0,
# EnVivoCDN Florida prepares to receive Hurricane Irma #NCDNIrma pic.twitter.com/NvQmLphqVC,2017-09-07,/CDN37/status/905801071104327682,0,
"WANTED: Arius Hopkins, 22, 6â1â for escaping police custody near White Plains Rd & Arnow Ave, #Bronx . Call 911 if seen, #800577TIPS  w/info ",2017-10-20,/NYPDnews/status/921489991896838144,0,
Rebel Wilson has been awarded $3.6 million by an Australian court after it found a magazine guilty of defamation  http://cnn.it/2jl7TCY Â  pic.twitter.com/WbSUe44myQ,2017-09-12,/cnni/status/907812856174923776,0,
"(October 24, 2017 - Guaynabo) Governor Ricardo RossellÃ³ Nevares today promoted a new installation of ... http://fb.me/1GRmPsxoD",2017-10-24,/Foro_Noticioso/status/922892092581597185,0,
"A gap in the clouds reveals Burbo Bank Offshore Wind Farm, in Liverpool bay, off the UK__NEWLINE__  @ellophoto pic.twitter.com/BqMsK1wd8d",2017-11-08,/AFP/status/928276348656930817,0,
Digging the Reno: Moss Side's legendary club unearthed â 30 years on https://trib.al/x6nIN7f Â ,2017-10-28,/guardian/status/924264175915950080,0,
Marseille suspect had been released by police just prior to attack: source  http://reut.rs/2xVKAFJ Â  pic.twitter.com/hybvSOcNcU,2017-10-02,/Reuters/status/914819773044854785,0,
Kylie Jenner announced the birth of her daughter with an honest and heartwarming Instagram post  http://read.bi/2E0mFoM Â  pic.twitter.com/Hsd7UwrNwk,2018-02-04,/businessinsider/status/960262418386612225,0,
A new recovery website from Monroe County Emergency Management. #Keys  #KeyWest  tatus/908412653491621889 Â  â¦,2017-09-14,/NWSKeyWest/status/908417471694204928,0,
Turkey activates special forces in Afrin http://bit.ly/2oyrNtT pic.twitter.com/yILa7GVQiC,2018-02-26,/teleSURtv/status/968188161326108672,0,
"Massacres, terror, disappearances: the secret story of how Los Zetas created a hell in Coahuila http://bbc.in/2hqQiK3 pic.twitter.com/FUrgUJf4M4",2017-11-12,/bbcmundo/status/929707874569392128,0,
Puerto Rico and the Treasury reach an agreement with the emergency loan http://bit.ly/2HVrT6O,2018-03-22,/ElNuevoDia/status/976893815272419328,0,
Police: Friends help man 'move' without knowing they were assisting a burglary  Â ,2017-10-01,/CBS12/status/914663726640517120,,
Driver arrested after crashing into Federal Way police car >>  http://komonews.com/news/local/dri ver-arrested-after-officer-involved-crash-in-federal-way Â  â¦ pic.twitter.com/ECmkrr6BBP,2017-09-01,/komonews/status/903610961063428096,0,
Defense insists in oral hearing to dismiss charges against PerellÃ³. http://ntcl.co/nv208022 pic.twitter.com/IGgc93Y41g,2017-09-14,/noticel/status/908425119311257605,0,
Here's a look at 11 great places to go apple picking with the family in the tri-state area   Â  ,2017-09-08,/NBCNewYork/status/906162765148160000,,
19-year-old Bradenton pedestrian was critically injured in a hit-and-run on Sunday night. Details:  s/fhp-bradenton-pedestrian-critically-injured-in-hit-and-run Â  â¦,2017-09-25,/FOX13News/status/912285558692614146,0,
The pharmaceutical giant abandons the investigation against Alzheimer's: Why is it important? https://es.rt.com/5kae pic.twitter.com/pmYZA0KyOD,2018-01-10,/ActualidadRT/status/951114005120155649,0,
", would you be willing to let us feature your post? Where and when was this taken? Verify by responding with the hashtag #yesweather . Terms:  https://weather.com/en-US/twc/priv acy-policy Â  â¦",2017-12-25,/weatherchannel/status/945351709836050432,0,
"Storm Ophelia batters Ireland, trees and power lines down   Â  ",2017-10-16,/Reuters/status/919900769763160065,0,
# NCDNResumenFinal: Police apprehend robber when he took out a wallet in Gazcue #NCDN pic.twitter.com/VofzHnW1j7,2017-11-23,/CDN37/status/933901954316677120,0,
Attention fanatics! http://latam.ign.com/comics/45567/f eature / los-19-comics-mas-anticipados-del-2018 ...,2018-01-10,/Metro_PR/status/951313972925313024,0,
5 great pop hits that maybe you did not know they were talking about God https://bbc.in/2GcqtIy pic.twitter.com/X6yV9BJqBk,2018-03-29,/bbcmundo/status/979326327705792512,0,
"Rose McGowan's Twitter account has been suspended, muting a central figure in allegations against Harvey Weinstein  http://cbsn.ws/2yiVm8X Â  pic.twitter.com/j6XO7Y1Db4",2017-10-12,/CBSNews/status/918495226599301120,1,
Salute Our Troops __PIPE__ Local Army veteran uses unique sense of humor to serve other veterans__NEWLINE__  Â  ,2017-10-20,/News3LV/status/921571748255907841,,
Which government officials have accounts abroad? __ NEWLINE____NEWLINE__Tell you @maximmontenegro at @animalesoficial pic.twitter.com/BMmdkVpPL3,2018-03-07,/AmericaTV/status/971584597925363712,0,
Could Earl Thomas hold out?__NEWLINE__ http://bit.ly/2BvzCVz Â  pic.twitter.com/jWBmUopfSn,2018-01-26,/komonews/status/957009442578489344,0,
How is it? http://latam.pcmag.com/whatsapp/20290 / news / whatsapp-now-your-contacts-sabran-en-tiempo-real-tu-ubicac ...,2017-10-19,/Metro_PR/status/921134202757709824,1,
# NowMore Federation of Merchants announces embargo to Minister Agriculture #NCDN pic.twitter.com/1FEvKwE2h2,2017-10-31,/CDN37/status/925435409634652160,0,
# US disapproved draft resolution seeking to revoke Trump's decision on # Jerusalem as #Israel's capital http://bit.ly/2CA2Ao0 pic.twitter.com/ewIXpkfUy9,2017-12-18,/teleSURtv/status/942823246256369669,0,
VIDEO: The most shocking images of the shooting in Las Vegas http://exp.mx/2ykjJ7l pic.twitter.com/WpPX1D8XYF,2017-10-02,/ExpansionMx/status/914898236502106114,0,
They ask for a report on policemen who left the force since 2017 http://bit.ly/2BIXeuh pic.twitter.com/QTN895oChG,2018-02-07,/ElNuevoDia/status/961417224803139584,0,
Apple's first self-driving car patent application gives a hint at how navigation might work  http://read.bi/2zah782 Â  pic.twitter.com/YQfXE6A5Cp,2017-12-21,/businessinsider/status/943883628571918338,0,
Nun with chainsaw helps clear debris from Hurricane Irma in Miami  fox4now.com/news/national/ miami-nun-with-chainsaw-helps-cleanup-after-irma Â  â¦,2017-09-13,/Fox4Now/status/907939549720006657,0,
"Mathew Shurka was made to take Viagra and not talk to his mother or sisters to ""cure"" his homosexuality__NEWLINE__ http://bbc.in/2y03qME pic.twitter.com/MPQnSZWoYt",2017-09-23,/bbcmundo/status/911674559941758976,0,
WATCH: Trump on what experience from his past helped to best prepare him for presidency. More #Davos  coverage:  http://reut.rs/2EbF2aZ Â  pic.twitter.com/ZJHiSB2tPe,2018-01-27,/Reuters/status/957251853384744961,0,
The majority of Africans migrate within the continent due to regulations that facilitate the free movement of people http://bit.ly/2DNlhqo pic.twitter.com/528lQ9d4GK,2018-01-19,/teleSURtv/status/954438309987561472,0,
Thank you so much for your generosity in support of hurricane relief efforts.,2017-10-06,/DirectRelief/status/916364740359749633,,
How to grow radishes __PIPE__ Alys Fowler https://trib.al/s2hD4jC Â ,2018-03-10,/guardian/status/972435084216340480,0,
Details: http://ow.ly/diNA30fKMGZ,2017-10-09,/VoceroPR/status/917530150597746689,0,
Presidents Donald Trump and Rodrigo Duterte held a bilateral meeting on the sidelines of the ASEAN summit in Manila  http://cnn.it/2AAm0Z0 Â  pic.twitter.com/yoM4OtxZrh,2017-11-13,/CNN/status/929957506792722432,0,
#Mental Focus We must make a more sophisticated public transport @IbanCampo #CDN,2018-02-08,/CDN37/status/961570338202181633,0,
Playboy dreamer http://bbc.in/2k39iP7 Â ,2017-09-28,/BBCWorld/status/913316257398689792,1,
Today in the holy Protasia virgin; Riberto abad; Timoteo anchorite.,2017-12-19,/RCTVenlinea/status/943083949487808512,0,
Joan Rivers' treasure trove   Â  ,2017-10-30,/CBSNews/status/924901960146391040,,
Thanks for being safe and checking in! #9PMRoutine     /status/903785388501848065 Â  â¦,2017-09-01,/PascoSheriff/status/903785887816966144,0,
Most of the big plans to stormproof New York City remain just that: plans  Â ,2017-10-29,/nytimes/status/924742710082359296,,
This is really funny  m/status/925728151245791232 Â  â¦,2017-11-01,/wsbtv/status/925809666994720768,1,
Locked and secure in Iowa! #9PMRoutine  tatus/923356328524943361 Â  â¦,2017-10-25,/PascoSheriff/status/923358675150016512,0,
Here are the Oscar nominations for Best Director __NEWLINE____NEWLINE__ http://bbc.in/2E3LWPu Â   #OscarNoms pic.twitter.com/Xo4j5KaiTW,2018-01-23,/BBCWorld/status/955801838342885377,0,
Ingenious Puerto Ricans to celebrate Thanksgiving Day without light. http://bit.ly/2BisbSE pic.twitter.com/YWRMl0cZ5G,2017-11-23,/Metro_PR/status/933803980727209985,0,
# Venezuela and #Russia review bilateral cooperation agreements and debt restructuring http://bit.ly/2i02ce1 pic.twitter.com/se9MHfZMDa,2017-11-24,/teleSURtv/status/934157677353160704,0,
Kenya election board CEO rejected by opposition goes on leave ahead of poll   Â  ,2017-10-20,/Reuters/status/921330204097826817,0,
Puerto Ricans deep within the island receive some aid but are largely left alone in clean-up efforts   Â  ,2017-10-05,/nbc6/status/916067609640042496,,
Christopher Potter's new history of space flight charts the road to the first photographs of Earth â and how it changes an astronaut to glimpse the entire planet at once. http://n.pr/2E2nP7r Â ,2018-02-04,/NPR/status/960273259223597057,0,
U.K. Cabinet Minister Priti Patel resigns over talks with the Israeli government behind Theresa Mayâs back  https://bloom.bg/2m5SB6v Â  pic.twitter.com/PVMfR36yF2,2017-11-08,/business/status/928341656780369927,0,
"Thieves steal over $1,000 in perfumes from Walgreens   Â  ",2017-10-27,/CBS12/status/924063171828224000,,
# NewsOhora COE will start a Christmas operation this Saturday with more than 37 thousand people #CDN pic.twitter.com/IiVvkmocZg,2017-12-20,/CDN37/status/943523290169135104,0,
Father creates an app that forces children to answer their parents' text messages __PIPE__ Find out here http://ow.ly/rB0g30fy3nx,2017-09-30,/Metro_PR/status/914308966544543744,0,
Trump appeals to the âwhite maleâ whoâs âuneducatedâ and âon the fringeâ: White House correspondent https://buff.ly/2yIjRxW Â ,2017-11-08,/theblaze/status/928370340392308737,0,
US Air Force pilot killed in Texas plane crash  http://read.bi/2zWn8Jy Â  pic.twitter.com/XX9ovifkqX,2017-11-20,/businessinsider/status/932819248224849920,0,
This night light learns a person's walking patterns to provide the ultimate experience pic.twitter.com/fmxzftLG8H,2017-12-11,/businessinsider/status/940205553183162368,0,
"Dramatic video shows boating accident aftermath, rescue   Â  ",2017-10-19,/WPBF25News/status/920896093289897985,0,
The book will tell the story of a 5-year-old girl growing up in Kenya who struggles with having the darkest skin tone in her family http://cnn.it/2Bd3pCm Â ,2018-01-19,/cnni/status/954375134118326272,0,
Spain: The prosecutor asks for an international arrest warrant for Puigdemont https://es.rt.com/5g60 pic.twitter.com/fH872TaWl1,2017-11-02,/ActualidadRT/status/926151524488765441,0,
They assure that president of @EmpresasPolar will not run for the presidential elections of #Venezuela https: // www. diariolasamericas.com/c4143685,2018-02-16,/DLasAmericas/status/964567647491907584,0,
# Final Focus: Opposition protests and fraud complaints continue in Honduras #NCDN pic.twitter.com/Ld5b5zkvby,2017-12-15,/CDN37/status/941847686231347200,0,
"Mexico has the highest public debt in its history, exceeded 10 trillion pesos. In 2017, interest payments on this debt exceeded half a billion pesos http://ow.ly/A4vH30i94NR",2018-02-01,/ExpansionMx/status/959262617868095488,0,
"# CDN: In seven complete innings, a draw between Tigres del Licey and Leones del Escogido in the Quisqueya Stadium continues. Pic.twitter.com/JyaGj6OnuE",2017-12-19,/CDN37/status/943312475352633344,0,
Tour de France has led to copycat cyclists struggling on country roads https://www. telegraph.co.uk/news/2018/03/2 9/tour-de-france-has-led-copycat-cyclists-struggling-country-roads/?utm_campaign=Echobox&utm_medium=Social&utm_source=Twitter Â  â¦,2018-03-29,/Telegraph/status/979480568055418885,0,
