ID,Random#,Case,Account,Date,Date,Date,Time,retweets,likes,Picutre,Code #,New Code,Subcode,content,unk,directed,hashtag,geocode,source,,,
,0.5740176571,27703,ironcobra1201,,9/10/17,9/10/2017 0:00,12:17:00 PM,0,0,,,0,,@WPTV pic.twitter.com/htB8Yi4ncY,,@WPTV,,9.07E+17,https://twitter.com/ironcobra1201/status/906914630764818432,,,
,0.736260697,28556,JamiMiami,,9/10/17,9/10/2017 0:00,12:25:00 PM,0,0,,,0,,are you in Vizcayne right now?,,,,9.07E+17,https://twitter.com/JamiMiami/status/906916503458590721,,,
,0.2452281163,28824,Jay_will33,,9/10/17,9/10/2017 0:00,4:53:00 PM,0,0,,,0,,Losers!!!,,,,9.07E+17,https://twitter.com/Jay_will33/status/906983905462546432,,,
,0.1079609247,64569,WPTV,,9/18/17,9/18/2017 0:00,11:54:00 AM,1,4,,,0,,Hall of Fame wrestler Bobby 'The Brain' Heenan dies at age 73 http:// bit.ly/2xge3cC pic.twitter.com/TA9l6AWq7X,,,,9.10E+17,https://twitter.com/WPTV/status/909807768726642688,,,
,0.4062373857,09689,brown_repa,,9/9/17,9/9/2017 0:00,11:09:00 PM,0,0,,,0,,Arrest every one of these dog owners!!!,,,,9.07E+17,https://twitter.com/brown_repa/status/906716219595788288,,,
,0.5719772581,37391,MadisonKittay,,9/10/17,9/10/2017 0:00,4:38:00 PM,1,2,,,0,,No rescue for idiots. Let them find their own way out of their pickle.,,,,9.07E+17,https://twitter.com/MadisonKittay/status/906980324277702658,,,
,0.066486388,65590,wsvn,,9/23/17,9/23/2017 0:00,10:45:00 PM,8,7,,,0,,"As end of #DACA looms, local 'Dreamers' file for legal status extension http:// wsvn.com/news/politics/ as-end-of-daca-looms-local-dreamers-file-for-legal-status-extension/ â€¦ pic.twitter.com/9rNOBavzAX",,,#DACA,9.12E+17,https://twitter.com/wsvn/status/911783510276440065,,,
,0.9353489825,61365,weciv01,,9/7/17,9/7/2017 0:00,12:47:00 AM,0,0,,,0,,@CassidyQuinn,,@CassidyQuinn,,9.06E+17,https://twitter.com/weciv01/status/905653733953904640,,,
,0.8801556173,31736,judyblue51,,9/12/17,9/12/2017 0:00,12:06:00 PM,0,1,,,0,,Good job guys,,,,9.08E+17,https://twitter.com/judyblue51/status/907636430507311106,,,
,0.7181092921,35206,lexi_j_smith,,9/27/17,9/27/2017 0:00,6:30:00 AM,0,1,,,0,,Found and in the hospital! Thatâ€™s for working so quickly SRQ!,,,,9.13E+17,https://twitter.com/lexi_j_smith/status/912987806397554689,,,
,0.7633670606,19027,dwbiega,,9/10/17,9/10/2017 0:00,1:25:00 PM,0,2,,,0,,That's utterly inhuman! What a horrible horrible thing to do!!!!,,,,9.07E+17,https://twitter.com/dwbiega/status/906931549685383168,,,
,0.1377254554,50769,RyanGannon12,,9/15/17,9/15/2017 0:00,5:05:00 PM,0,0,,,0,,@ashleycald_,,@ashleycald_,,9.09E+17,https://twitter.com/RyanGannon12/status/908799073578373120,,,
,0.8499053582,23770,G_Fuzz19,,9/13/17,9/13/2017 0:00,1:13:00 PM,0,0,,,0,,I sent a message to them on facebook as Ive also been in contact with them. Elderly people on my community. They asked call City Hall.,,,,9.08E+17,https://twitter.com/G_Fuzz19/status/908015815487827969,,,
,0.0810905621,47619,PollyTickel,,9/10/17,9/10/2017 0:00,6:03:00 PM,0,0,,,0,,I HATE people. What did they think was going to happen to these poor souls! #PeopleSuck #Felony,,,#PeopleSuck #Felony,9.07E+17,https://twitter.com/PollyTickel/status/907001578590228487,,,
,0.4796543449,01013,10NewsWTSP,,9/19/17,9/19/2017 0:00,7:35:00 AM,2,1,,,0,,Naval Hospital Jacksonville removes employees in viral photos http:// on.wtsp.com/2xtLrNC pic.twitter.com/vuh9eiES5x,,,,9.10E+17,https://twitter.com/10NewsWTSP/status/910104961236783105,,,
,0.961693135,11143,CBS12,,9/27/17,9/27/2017 0:00,4:09:00 PM,0,0,,,0,,FBI releases photos of bank robbery in Fort Lauderdale: http:// bit.ly/2xLMwR1 pic.twitter.com/awcZyXSv3p,,,,9.13E+17,https://twitter.com/CBS12/status/913133512034783234,,,
,0.9563673717,42908,NASCARNAC,,9/28/17,9/28/2017 0:00,6:39:00 AM,0,0,,,0,,Me too. I hope I can get our football game in on Saturday. I help coach my son's tackle team,,,,9.13E+17,https://twitter.com/NASCARNAC/status/913352385312980999,,,
,0.3071776279,39933,MiamiMark001,,9/19/17,9/19/2017 0:00,8:37:00 AM,3,3,,,0,,@RosLehtinen @RepCurbelo @MarioDB @marcorubio @grantstern @MiamiNewTimes @WLRN @martinoticias @elnuevoherald @MiamiHerald @wsvn @WIOD @wpbt pic.twitter.com/YhaIgDsHgd,,@RosLehtinen @RepCurbelo @MarioDB @marcorubio @grantstern @MiamiNewTimes @WLRN @martinoticias @elnuevoherald @MiamiHerald @wsvn @WIOD @wpbt,,9.10E+17,https://twitter.com/MiamiMark001/status/910120673548304384,,,
,0.1997965303,58658,true76ers,,9/15/17,9/15/2017 0:00,10:10:00 PM,0,0,,,0,,WTF,,,,9.09E+17,https://twitter.com/true76ers/status/908875758201921536,,,
,0.2750471466,31989,Just_AnotherVet,,9/27/17,9/27/2017 0:00,8:20:00 AM,0,0,,,0,,That's so sad. Prayers out to them.,,,,9.13E+17,https://twitter.com/Just_AnotherVet/status/913015589316300800,,,
,0.6076532415,38604,MaryPatriotNews,,9/17/17,9/17/2017 0:00,2:18:00 AM,0,0,,,0,,@WPTV @oreillyfactor @jessebwatters @BocaRatonMiddle #PrestonSmith = WHY WE NEED #SchoolChoice @Potus @BetsyDeVos http://www. wptv.com/news/region-s- palm-beach-county/boca-raton/man-behind-satanic-pentagram-in-boca-raton-is-a-middle-school-teacher â€¦,,@WPTV @oreillyfactor @jessebwatters @BocaRatonMiddle @Potus @BetsyDeVos,#PrestonSmith #SchoolChoice,9.09E+17,https://twitter.com/MaryPatriotNews/status/909300482178453505,,,
,0.0991386645,56723,TervisTumbler,,9/2/17,9/2/2017 0:00,10:01:00 AM,2,10,,,0,,Check us out on @10NewsWTSP Great Day Tampa Bay. The entire interview is here. Enjoy. http://www. wtsp.com/entertainment/ television/programs/great-day-tb/how-many-tervis-cups-do-you-own/469230935 â€¦,,@10NewsWTSP,,9.04E+17,https://twitter.com/TervisTumbler/status/903981205825183745,,,
,0.3027275212,52927,ShawnOGreen,,9/10/17,9/10/2017 0:00,8:45:00 AM,0,0,,,0,,Praying,,,,9.07E+17,https://twitter.com/ShawnOGreen/status/906861069985042432,,,
,0.8421884793,44879,nimoycopdfilm,,9/25/17,9/25/2017 0:00,10:31:00 PM,25,92,,,0,,"PBS Stations to air @nimoycopdfilm @wsretv Pensacola, @wgcu Fort Meyers, @WFSUmedia Tallahassee & @WUFTMedia Gainesville. Dates TBD #COPD pic.twitter.com/Oc4aNhnWU0",,@nimoycopdfilm @wsretv @wgcu @WFSUmedia @WUFTMedia,#COPD,9.13E+17,https://twitter.com/nimoycopdfilm/status/912504765833142272,,,
,0.2544231655,42059,myclearwaterPD,,9/20/17,9/20/2017 0:00,9:04:00 AM,1,0,,,0,,What's right with #TampaBay ? Our crossing guard Mary Hohimer. Check out the @FOX13News feature by @KellyRingFox13 at http:// bit.ly/2jJ4qyl pic.twitter.com/Z3Bke21PSd,,@FOX13News @KellyRingFox13,#TampaBay,9.10E+17,https://twitter.com/myclearwaterPD/status/910489807121522688,,,
,0.0057497512,03932,AlexanderKaty,,9/13/17,9/13/2017 0:00,9:10:00 AM,0,0,,,0,,No maintenance department?,,,,9.08E+17,https://twitter.com/AlexanderKaty/status/907954733259935744,,,
,0.7242388758,27921,ItsmzAshley,,9/29/17,9/29/2017 0:00,3:34:00 PM,1,0,,,0,,Clearly u do bc it's illegal 4 your employees to ask my personal disability then decline me when i say it's personal @wsvn #discrimination,,@wsvn,#discrimination,9.14E+17,https://twitter.com/ItsmzAshley/status/913849525483327488,,,
,0.5230262826,21690,flthmxa,,9/11/17,9/11/2017 0:00,10:25:00 AM,0,1,,,0,,"damn I really haven't swam in a while cause that pool"" looks hella appealing right about now""",,,,9.07E+17,https://twitter.com/flthmxa/status/907248672550907905,,,
,0.6198871452,38131,marieaurelus67,,9/2/17,9/2/2017 0:00,8:03:00 AM,0,0,,,0,,What do you think? http:// pin.it/_MN0B8J @marieaurelus67 @WPLGLocal10 Aim High on the Journey On Planet Earth. Keep Focus!!!,,@marieaurelus67 @WPLGLocal10,,9.04E+17,https://twitter.com/marieaurelus67/status/903951537659146241,,,
,0.014028342,32063,JustinWarmoth,,9/13/17,9/13/2017 0:00,7:06:00 AM,0,1,,,0,,Good point.,,,,9.08E+17,https://twitter.com/JustinWarmoth/status/907923351108284416,,,
,0.9548279567,40528,MikeTrimWPTV,,9/26/17,9/26/2017 0:00,11:41:00 AM,0,0,,,0,,Absolutely an alarm system would help I tried to go for some things outside the box. But an alarm system will always work course,,,,9.13E+17,https://twitter.com/MikeTrimWPTV/status/912703686857625600,,,
,0.0344743141,05762,ann_keil,,9/3/17,9/3/2017 0:00,10:57:00 PM,2,3,,,0,,Reaction after multiple sources report @realDonaldTrump is expected to announce end to 'Dreamers' program. #Immigration #Dreamers @wsvn https:// twitter.com/RosLehtinen/st atus/904511798761721856 â€¦,,@realDonaldTrump @wsvn,#Immigration #Dreamers,9.05E+17,https://twitter.com/ann_keil/status/904538773966467072,,,
,0.258230295,52143,ScottSmithFOX13,,9/5/17,9/5/2017 0:00,3:52:00 PM,0,1,,,0,,That's a leap,,,,9.05E+17,https://twitter.com/ScottSmithFOX13/status/905156807613702145,,,
,0.0628215039,48870,RebeccaRKnight,,9/21/17,9/21/2017 0:00,8:25:00 PM,0,0,,,0,,This sick,,,,9.11E+17,https://twitter.com/RebeccaRKnight/status/911023603688382465,,,
,0.0948063575,14220,cindy_arco,,9/10/17,9/10/2017 0:00,3:44:00 PM,0,1,,,0,,My old roomie who used to work at @WPLGLocal10 and her fam are staying with us and we have agreed we do not miss it stay safe and sane!!,,@WPLGLocal10,,9.07E+17,https://twitter.com/cindy_arco/status/906966727451402242,,,
,0.8142638666,28438,JamesFo76771046,,9/30/17,9/30/2017 0:00,8:42:00 AM,0,0,,,0,,Give her a cookie,,,,9.14E+17,https://twitter.com/JamesFo76771046/status/914108214421188609,,,
,0.2174279778,05819,AnnieLeighCook,,9/10/17,9/10/2017 0:00,1:39:00 AM,0,0,,,0,,Are those supports built for trees?,,,,9.07E+17,https://twitter.com/AnnieLeighCook/status/906753907077951488,,,
,0.0773719822,03563,agk_amy,,9/10/17,9/10/2017 0:00,2:59:00 PM,0,0,,,0,,They have no shame,,,,9.07E+17,https://twitter.com/agk_amy/status/906955381166964737,,,
,0.5533075711,37272,maadelinee12,,9/10/17,9/10/2017 0:00,3:19:00 PM,0,0,,,0,,@Flamingeos so many of you,,@Flamingeos,,9.07E+17,https://twitter.com/maadelinee12/status/906960221813084160,,,
,0.4206404924,16760,davidcrawford01,,9/4/17,9/4/2017 0:00,3:50:00 PM,0,1,,,0,,@nbc @myfox8 @WXII @CBS @WPTV @CBSNews first they took down the Confederate stuff so why can't the Indians do this under the same laws?? pic.twitter.com/JKjTylPSWU,,@nbc @myfox8 @WXII @CBS @WPTV @CBSNews,,9.05E+17,https://twitter.com/davidcrawford01/status/904793688143953921,,,
,0.7828262248,60715,WCTV,,9/29/17,9/29/2017 0:00,3:09:00 AM,0,0,,,0,,Bicyclist critically injured in Taylor County crash http://www. wctv.tv/content/news/B icyclist-critically-injured-in-Taylor-County-crash-448608553.html â€¦,,,,9.14E+17,https://twitter.com/WCTV/status/913662018732904448,,,
,0.0742705467,20680,esclareceu,,9/9/17,9/9/2017 0:00,5:41:00 PM,0,1,,,0,,@bugalizado,,@bugalizado,,9.07E+17,https://twitter.com/esclareceu/status/906633793536233472,,,
,0.4775034392,08845,BonarDoug,,9/10/17,9/10/2017 0:00,3:50:00 PM,0,0,,,0,,wwsb,,,,9.07E+17,https://twitter.com/BonarDoug/status/906968131586928642,,,
,0.8895158193,52979,SheHatesJacoby,,9/23/17,9/23/2017 0:00,9:34:00 AM,3,0,,,0,,Wow RT @wsvn : #BREAKING : New 6.2 quake centered in southern Mexico http:// wsvn.com/news/us-world/ new-6-2-quake-centered-in-southern-mexico/ â€¦,,@wsvn,#BREAKING,9.12E+17,https://twitter.com/SheHatesJacoby/status/911584638346424320,,,
,0.1263014473,22489,FOX10News,,9/2/17,9/2/2017 0:00,8:43:00 PM,0,1,,,0,,BLOG: Auburn Tigers vs. Georgia Southern http://www. fox10tv.com/story/36278036 /blog-auburn-tigers-vs-georgia-southern â€¦,,,,9.04E+17,https://twitter.com/FOX10News/status/904142849821855744,,,
,0.586022453,07231,Bama24549572454,,9/15/17,9/15/2017 0:00,5:56:00 PM,0,0,,,0,,How very sad,,,,9.09E+17,https://twitter.com/Bama24549572454/status/908811882903097345,,,
,0.8350777324,64639,WPTV,,9/15/17,9/15/2017 0:00,9:00:00 PM,5,8,,,0,,11-year-old boy who asked President Trump to cut White House lawn has dream come true http:// bit.ly/2jxYV5o pic.twitter.com/0YjqY2xnAI,,,,9.09E+17,https://twitter.com/WPTV/status/908858065277132800,,,
,0.0264301146,39268,medina_cathy,,9/17/17,9/17/2017 0:00,10:36:00 PM,0,0,,,0,,"The host is a jackass and we know where this is headed. Not watching ,cuz he invited me not too",,,,9.10E+17,https://twitter.com/medina_cathy/status/909607013398827008,,,
,0.1824130641,05886,AnthonyAngel91,,9/22/17,9/22/2017 0:00,10:21:00 PM,0,1,,,0,,great video! thanks a lot for coming out!,,,,9.11E+17,https://twitter.com/AnthonyAngel91/status/911415277845467136,,,
,0.2665449613,50716,Ryan_Welch_,,9/4/17,9/4/2017 0:00,4:05:00 PM,1,3,,,0,,@coach_frost addressing the media in advance of Saturday's @American_Conf opener vs. Memphis. Reaction on @news6wkmg at 6:00. pic.twitter.com/26l5OMm0YU,,@coach_frost @American_Conf @news6wkmg,,9.05E+17,https://twitter.com/Ryan_Welch_/status/904797669490647040,,,
,0.6016226011,63942,WPTV,,9/8/17,9/8/2017 0:00,12:31:00 PM,14,15,,,0,,FlashÂ floodÂ watch for inland Palm Beach County from Saturday evening through Monday http:// bit.ly/2eSXkpr,,,,9.06E+17,https://twitter.com/WPTV/status/906193199278034944,,,
,0.1581567261,12094,CBS12,,9/11/17,9/11/2017 0:00,12:10:00 PM,3,0,,,0,,"St. Lucie County EOC: Unlicensed contractors are predators out there. Only do work with someone who can present the proper credentials.""""",,,,9.07E+17,https://twitter.com/CBS12/status/907275053372493824,,,
,0.3218185232,54537,StephanieWPTV,,9/7/17,9/7/2017 0:00,11:17:00 AM,0,0,,,0,,If you have a battery-powered radio,,,,9.06E+17,https://twitter.com/StephanieWPTV/status/905812283733004289,,,
,0.7440955431,07853,benjwilson824,,9/10/17,9/10/2017 0:00,6:55:00 PM,0,0,,,0,,"Where is this?? The article says end of Whitfield"" but not sure where that is""",,,,9.07E+17,https://twitter.com/benjwilson824/status/907014681742790656,,,
,0.6076872589,24019,GaryDetmanNews,,9/19/17,9/19/2017 0:00,3:48:00 PM,1,0,,,0,,Here is the SUV that collided with a school bus full of kids. @CBS12 @AlPefley pic.twitter.com/VsKpycpfhS,,@CBS12 @AlPefley,,9.10E+17,https://twitter.com/GaryDetmanNews/status/910229116611375104,,,
,0.7292094934,22098,FOX10News,,9/15/17,9/15/2017 0:00,5:56:00 PM,3,3,,,0,,"For first time in 300 years, no one is living on Barbuda http://www. fox10tv.com/story/36375545 /for-first-time-in-300-years-no-one-is-living-on-barbuda â€¦",,,,9.09E+17,https://twitter.com/FOX10News/status/908811669928861698,,,
,0.0887497704,13080,CCBricks,,9/13/17,9/13/2017 0:00,6:11:00 PM,0,2,,,0,,Let's show the rest of the state how #TallyPower rolls! Thanks @MayorOfTLH and @COTNews for helping our fellow Floridians :-),,@MayorOfTLH @COTNews,#TallyPower,9.08E+17,https://twitter.com/CCBricks/status/908090818594033664,,,
,0.7104680432,24089,GaryDetmanNews,,9/3/17,9/3/2017 0:00,5:42:00 PM,0,1,,,0,,4 people from Broward County busted in Palm City after crashing stolen car following store robbery. @MartinFLSheriff @CBS12 pic.twitter.com/T5G2QuVJE5,,@MartinFLSheriff @CBS12,,9.04E+17,https://twitter.com/GaryDetmanNews/status/904459612816015360,,,
,0.1467968592,65002,WPTV,,9/8/17,9/8/2017 0:00,4:40:00 AM,0,0,,,0,,Police investigating homicide Thursday night in Boynton Beach http:// bit.ly/2wOuhaW pic.twitter.com/buGex712uy,,,,9.06E+17,https://twitter.com/WPTV/status/906074651146817536,,,
,0.9712813089,26632,HollyASwanson,,9/3/17,9/3/2017 0:00,12:29:00 AM,0,1,,,0,,This year's HOA President's head explodes. News at 11.,,,,9.04E+17,https://twitter.com/HollyASwanson/status/904199550184955905,,,
,0.6178114317,14457,clanochoa,,9/10/17,9/10/2017 0:00,2:58:00 PM,0,0,,,0,,Fix your ugly graphic already. Covers up too much of the screen.,,,,9.07E+17,https://twitter.com/clanochoa/status/906955121262817281,,,
,0.7548100339,44578,NewsGuyGreg,,9/6/17,9/6/2017 0:00,11:56:00 PM,0,1,,,0,,@Wawa for the wins!,,@Wawa,,9.06E+17,https://twitter.com/NewsGuyGreg/status/905640981407694849,,,
,0.7587213292,62657,WPLGLocal10,,9/12/17,9/12/2017 0:00,5:37:00 PM,3,13,,,0,,Uh-oh. Should have called in an A/V club from a school to help.,,,,9.08E+17,https://twitter.com/WPLGLocal10/status/907719739287523328,,,
,0.2392241341,07943,berriosalanis,,9/29/17,9/29/2017 0:00,2:32:00 PM,0,0,,,0,,@whydontwemusic you guys shouldve came to our first pep rally with @FOX13News it was awesome pic.twitter.com/PEMHJqDkcy,,@whydontwemusic @FOX13News,,9.14E+17,https://twitter.com/berriosalanis/status/913833860206612480,,,
,0.2957276778,09242,brenda88jr,,9/8/17,9/8/2017 0:00,3:18:00 PM,0,4,,,0,,I hope they're addressing these so called pet owners.,,,,9.06E+17,https://twitter.com/brenda88jr/status/906235232998785024,,,
,0.8399070592,31681,juand0wnt0wn,,9/9/17,9/9/2017 0:00,8:26:00 PM,0,0,,,0,,Not rock,,,,9.07E+17,https://twitter.com/juand0wnt0wn/status/906675113537536000,,,
,0.9639765074,42555,mysuncoast,,9/5/17,9/5/2017 0:00,4:05:00 PM,0,0,,,0,,Tonight DirecTV could remove ABC7 from your lineup. Learn more at http:// ourlocalcommitment.com/WWSB,,,,9.05E+17,https://twitter.com/mysuncoast/status/905159970504806403,,,
,0.6423987879,01247,10NewsWTSP,,9/15/17,9/15/2017 0:00,1:05:00 PM,0,1,,,0,,"In a wide-open year, the Emmys got it mostly wrong http:// on.wtsp.com/2ycmzrw pic.twitter.com/uAD5yFYmZt",,,,9.09E+17,https://twitter.com/10NewsWTSP/status/908738461989064707,,,
,0.5305775631,19828,enyawbruce,,9/9/17,9/9/2017 0:00,12:05:00 AM,0,0,,,0,,Extreme situation requires extreme actions :/,,,,9.06E+17,https://twitter.com/enyawbruce/status/906367983601291264,,,
,0.3373421938,08033,BettiRaiges,,9/11/17,9/11/2017 0:00,6:47:00 PM,0,0,,,0,,Me either,,,,9.07E+17,https://twitter.com/BettiRaiges/status/907375167638253568,,,
,0.2876598831,49984,rochelle32101,,9/3/17,9/3/2017 0:00,12:34:00 PM,0,0,,,0,,pic.twitter.com/n2NXHL2ku4,,,,9.04E+17,https://twitter.com/rochelle32101/status/904382187319037953,,,
,0.9230282091,03584,aGuyonClematis,,9/5/17,9/5/2017 0:00,10:14:00 AM,0,0,,,0,,dude... you're killing me with the comic sans... pic.twitter.com/9SsW1NuHIp,,,,9.05E+17,https://twitter.com/aGuyonClematis/status/905071725259485184,,,
,0.3177933067,37820,MarcoPatitucci,,9/14/17,9/14/2017 0:00,9:56:00 PM,0,2,,,0,,Call for fans to stop watching Dolphins!,,,,9.09E+17,https://twitter.com/MarcoPatitucci/status/908509861196988416,,,
,0.7205441495,40672,mills_abbot,,9/10/17,9/10/2017 0:00,3:21:00 PM,0,0,,,0,,Lawn ornaments come alive?,,,,9.07E+17,https://twitter.com/mills_abbot/status/906960733220487168,,,
,0.9983422988,00912,10NewsWTSP,,9/20/17,9/20/2017 0:00,9:05:00 PM,4,3,,,0,,Magnitude-6.1 earthquake strikes off coast of Japan http:// on.wtsp.com/2fk8H9Y pic.twitter.com/WBQGl9hGuR,,,,9.11E+17,https://twitter.com/10NewsWTSP/status/910671200615100417,,,
,0.796564643,23451,fredchever,,9/1/17,9/1/2017 0:00,7:13:00 AM,0,1,,,0,,Wish more kids could get there early for rally part. Many ride busses from far away to get there.,,,,9.04E+17,https://twitter.com/fredchever/status/903576499533570051,,,
,0.6916611276,29992,JHackettWPTV,,9/10/17,9/10/2017 0:00,2:51:00 PM,2,1,,,0,,We've been absolutely getting POUNDED here in Miramar for the last 3 hours. 80-90 mph gusts. Brutal. @WPTV @FOX29WFLX pic.twitter.com/08XsHWl8MP,,@WPTV @FOX29WFLX,,9.07E+17,https://twitter.com/JHackettWPTV/status/906953230067924999,,,
,0.5602324265,13599,chirodoc67,,9/10/17,9/10/2017 0:00,9:18:00 PM,0,0,,,0,,@FOX13News how come you guys haven't said a word about temps. It is cold in inverness,,@FOX13News,,9.07E+17,https://twitter.com/chirodoc67/status/907050659614269441,,,
,0.5946736965,27404,Im1CrazyCow,,9/11/17,9/11/2017 0:00,12:34:00 AM,0,0,,,0,,Yeah I already knew that I was about to drive up to your tower ..be careful out there couple lightnings in distance,,,,9.07E+17,https://twitter.com/Im1CrazyCow/status/907100057878622208,,,
,0.8391016504,67043,xoitsdee,,9/18/17,9/18/2017 0:00,9:50:00 AM,0,0,,,0,,me too,,,,9.10E+17,https://twitter.com/xoitsdee/status/909776715790118912,,,
,0.3474165233,34600,LarsBobo,,9/12/17,9/12/2017 0:00,4:19:00 AM,0,0,,,0,,Why the bloody hell won't he pull his pants up? What's wrong with those apes?,,,,9.08E+17,https://twitter.com/LarsBobo/status/907518958189805568,,,
,0.5982875658,39103,McElweeWhite,,9/9/17,9/9/2017 0:00,9:09:00 PM,4,4,,,0,,"@WCJB20 weather guy Bill Quinlan: Don't worry about that screen that's all red."" Excuse me"," what? It's ALL RED. pic.twitter.com/l1Q2hZNGFG""",,@WCJB20,,9.07E+17,https://twitter.com/McElweeWhite/status/906686151423139840,,
,0.5234103341,47480,PlankySmith,,9/11/17,9/11/2017 0:00,6:49:00 PM,0,0,,,0,,No amnesty for anchor endothermic vertebrates!,,,,9.07E+17,https://twitter.com/PlankySmith/status/907375552725733376,,,
,0.6232421204,04319,almightydag,,9/13/17,9/13/2017 0:00,7:09:00 AM,0,0,,,0,,"On a much lighter and relevant note, andykne know when @cheetahsofl opens up?",,@cheetahsofl,,9.08E+17,https://twitter.com/almightydag/status/907924306482561024,,,
,0.0177966431,48425,RandyGodwin8,,9/10/17,9/10/2017 0:00,2:12:00 AM,0,0,,,0,,Twitter,,,,9.07E+17,https://twitter.com/RandyGodwin8/status/906762273808510977,,,
