ID,Random#,Case,Account,Date,Date,Date,Time,retweets,likes,Picutre,Code #,Relevance,content,unk,directed,hashtag,geocode,source,,,
1692,0.5050345327,53567,smarsilia,,9/10/17,9/10/2017 0:00,12:54:00 PM,0,4,,6,1,It's like rivers running through canyons!,,,,9.07E+17,https://twitter.com/smarsilia/status/906923937900236800,,,
1705,0.5382893314,54680,StephieH143,,9/10/17,9/10/2017 0:00,7:35:00 AM,0,0,1,6,1,@CBS12 El Rancho Dr in Ft Pierce pic.twitter.com/LUBPRwVWAZ,,@CBS12,,9.07E+17,https://twitter.com/StephieH143/status/906843639007019009,,,
1714,0.8760606517,48836,RealThomasC33,,9/8/17,9/8/2017 0:00,9:30:00 AM,0,0,1,6,1,@FOX13News That's how bad people are ! #hurricaneirma2017 pic.twitter.com/yGaiT9Nz8m,,@FOX13News,#hurricaneirma2017,9.06E+17,https://twitter.com/RealThomasC33/status/906147691851374592,,,
1726,0.1581973033,49848,RobertDayTweet,,9/14/17,9/14/2017 0:00,10:09:00 PM,0,1,,6,1,So sad to see responders put in that position. What happened to liquid oxygen tanks that don't need electric? Glad you picked up the ball!,,,,9.09E+17,https://twitter.com/RobertDayTweet/status/908513167785041926,,,
1740,0.1904379296,53003,shellbellray,,9/11/17,9/11/2017 0:00,4:26:00 PM,0,0,,6,1,Right? Why wasn't the highway on ramps closed before this happened?!?!,,,,9.07E+17,https://twitter.com/shellbellray/status/907339485083344896,,,
1744,0.0107052135,34989,LeBrandon_,,9/11/17,9/11/2017 0:00,8:47:00 AM,0,0,1,6,1,@wsvn pic.twitter.com/T6IZWVJLIU,,@wsvn,,9.07E+17,https://twitter.com/LeBrandon_/status/907224182638903296,,,
1751,0.259675848,45562,OldTakesExposed,,9/9/17,9/9/2017 0:00,7:53:00 PM,0,1,,6,1,I think WPB in good shape. Got a real good feeling.,,,,9.07E+17,https://twitter.com/OldTakesExposed/status/906666925840891904,,,
1761,0.0570127238,55312,sundown71,,9/10/17,9/10/2017 0:00,11:33:00 AM,0,0,,6,1,"I was watching this boat rocking and rolling. I left the view for a few minutes and now, that boat is gone",,,,9.07E+17,https://twitter.com/sundown71/status/906903479305809920,,,
1763,0.2175612021,43336,NemesioLeon,,9/9/17,9/9/2017 0:00,11:39:00 AM,0,0,1,6,1,@CBSMiami @LissetteCBS4 @CraigSetzer Coconut Grove Marina @wsvn . Water level rising @MiamiHerald @WSVN_Steph pic.twitter.com/DkrcghOqxu,,@CBSMiami @LissetteCBS4 @CraigSetzer @wsvn @MiamiHerald @WSVN_Steph,,9.07E+17,https://twitter.com/NemesioLeon/status/906542601775525888,,,
1765,0.9279358546,49505,RigganDL,,9/8/17,9/8/2017 0:00,7:38:00 AM,0,0,,6,1,It's a bunch of bologna about those airline fares being $99 or $399 advertise what you want but there are NO seats out of Florida @WPTV https:// twitter.com/aronberg/statu s/905888768615383040 â€¦,,@WPTV,,9.06E+17,https://twitter.com/RigganDL/status/906119499845427202,,,
1774,0.6426743523,37206,M_Quesada,,9/5/17,9/5/2017 0:00,8:34:00 PM,1,2,1,6,1,Water came and water went at Walmart on Belvedere #thisisinsane #HurricaneIrma @WPTV pic.twitter.com/k9DFKTrntj,,@WPTV,#thisisinsane #HurricaneIrma,9.05E+17,https://twitter.com/M_Quesada/status/905227711551066113,,,
1775,0.4777786451,35897,LizCrawfordWTSP,,9/9/17,9/9/2017 0:00,1:24:00 PM,3,3,1,6,1,FYI: there is still fuel available at Thorntons on 301 in Riverview. @10NewsWTSP #Irmapreps pic.twitter.com/j9I1BBfFa0 â€“ bei 301S under I-75 overpass,,@10NewsWTSP,#Irmapreps,9.07E+17,https://twitter.com/LizCrawfordWTSP/status/906568987500318720,,,
1699,0.1304545063,08738,Bobby_L,,9/9/17,9/9/2017 0:00,9:43:00 PM,0,1,,6,1,I don't think so... but I'm stealing #Irmageddon . That's funny,,,#Irmageddon,9.07E+17,https://twitter.com/Bobby_L/status/906694548583219200,,,
41,0.7163783206,25587,HaleMichalehd,,9/10/17,9/10/2017 0:00,9:12:00 PM,0,3,,6,1,I think I would save those birds before I would you,,,,9.07E+17,https://twitter.com/HaleMichalehd/status/907049140705742851,,,
7,0.9611233227,39812,mh_syin,,9/13/17,9/13/2017 0:00,5:48:00 PM,0,1,,7,1,"So if your regular pickup is on a Tuesday, do we wait till next week?",,,,9.08E+17,https://twitter.com/mh_syin/status/908084991493632002,,,
12,0.0100615332,61411,wenog,,9/14/17,9/14/2017 0:00,7:10:00 PM,0,0,,7,1,@FLGovScott @SenRubioPress has anyone come to evaluate the devestation in Alachua&Marion Cnty Severe flooding. @WCJB20,,@FLGovScott @SenRubioPress @WCJB20,,9.08E+17,https://twitter.com/wenog/status/908468103025176576,,,
34,0.7813984957,15541,Crystal75F,,9/6/17,9/6/2017 0:00,6:11:00 AM,0,0,,7,1,Thank you !!!! Please remember to cover Martin County! I live here in Hobe Sound. Martin and Palm Beach line.,,,,9.05E+17,https://twitter.com/Crystal75F/status/905372805855838208,,,
38,0.1930894946,38267,MarioValdesJr,,9/8/17,9/8/2017 0:00,9:44:00 PM,0,0,1,7,1,"Fleet map areas of demand, customers requesting water!!! @Postmates @CBSMiami @wsvn @nbc6 @WPLGLocal10 pic.twitter.com/LadgSRcgbP",,@Postmates @CBSMiami @wsvn @nbc6 @WPLGLocal10,,9.06E+17,https://twitter.com/MarioValdesJr/status/906332472253800448,,,
59,0.6326334561,30089,jhern2498,,9/6/17,9/6/2017 0:00,8:41:00 AM,0,0,,7,1,@wsvn #AskPhil where should we evacuate too?,,@wsvn,#AskPhil,9.05E+17,https://twitter.com/jhern2498/status/905410549193854976,,,
69,0.5140911671,12083,CBS12,,9/11/17,9/11/2017 0:00,1:11:00 PM,1,1,,7,1,Martin County EOC: Approximately 71,"000 people in Martin County don't have power.""""",,,,9.07E+17,https://twitter.com/CBS12/status/907290430722727936,,
79,0.7773866263,39520,mercedes_2527,,9/9/17,9/9/2017 0:00,6:57:00 AM,0,1,,7,1,Good Morning can you please let me know if Pasco County have sand bags?,,,,9.06E+17,https://twitter.com/mercedes_2527/status/906471699817881600,,,
83,0.9389225451,27772,Istillwantapony,,9/8/17,9/8/2017 0:00,10:41:00 AM,0,0,,7,1,What can we do w out cars to prevent them from flooding?!,,,,9.06E+17,https://twitter.com/Istillwantapony/status/906165580121694208,,,
95,0.3325867283,56523,TeamLushing,,9/9/17,9/9/2017 0:00,11:24:00 AM,0,0,,7,1,"@WPTV what mobile home park is Ty helping people at? I am ready for the storm and can head up there and help him, help others out.",,@WPTV,,9.07E+17,https://twitter.com/TeamLushing/status/906538758178254848,,,
102,0.5431338263,41692,MrSplashman99_,,9/11/17,9/11/2017 0:00,7:29:00 PM,0,0,,7,1,COME GET THIS FUCKING TREE OFF THE POWER LINE,,,,9.07E+17,https://twitter.com/MrSplashman99_/status/907385626961510400,,,
113,0.7677354579,05036,ammq64,,9/11/17,9/11/2017 0:00,1:21:00 PM,0,1,,7,1,Any idea when we will be getting the power back???,,,,9.07E+17,https://twitter.com/ammq64/status/907292991651540992,,,
115,0.6975257093,18170,Dodgerdog954,,9/9/17,9/9/2017 0:00,9:29:00 AM,0,0,,7,1,@wsvn what shelters in broward are still taking in people?,,@wsvn,,9.07E+17,https://twitter.com/Dodgerdog954/status/906509859989987328,,,
128,0.1897708946,03508,advocatemomo9,,9/15/17,9/15/2017 0:00,11:25:00 PM,1,1,,7,1,Villa Aurora in Little Havana has no power or water. 1398 sw 1st Street,,,,9.09E+17,https://twitter.com/advocatemomo9/status/908894680225665026,,,
175,0.6502340508,45060,NorfolkHarry,,9/7/17,9/7/2017 0:00,4:07:00 AM,0,2,,7,1,Once in the last generation. But a regular order placed by @realDonaldTrump #ParisAgreement #185mphReality,,@realDonaldTrump,#ParisAgreement #185mphReality,9.06E+17,https://twitter.com/NorfolkHarry/status/905704027463311361,,,
177,0.9132804431,40291,michelemurrell,,9/12/17,9/12/2017 0:00,6:20:00 PM,0,0,,7,1,Sure wish we could get them in Brevard to work faster,,,,9.08E+17,https://twitter.com/michelemurrell/status/907730672365850630,,,
241,0.5085084163,44561,NewsGuyGreg,,9/7/17,9/7/2017 0:00,2:20:00 PM,2,2,,7,1,Florida Governor's Office shows video of FHP escorting tanks to gas stations needing fuel. https://www. youtube.com/watch?v=oiRu5U S4BFg â€¦ @CBS12,,@CBS12,,9.06E+17,https://twitter.com/NewsGuyGreg/status/905858246489071616,,,
250,0.643258476,23505,frenchieb714,,9/11/17,9/11/2017 0:00,11:18:00 PM,0,0,,7,1,Still waiting for @DukeEnergy here in Land O Lakes,,@DukeEnergy,,9.07E+17,https://twitter.com/frenchieb714/status/907443354551689217,,,
262,0.0306699618,34418,LadyRaven64,,9/12/17,9/12/2017 0:00,7:21:00 AM,1,2,,7,1,"@FOX13News No power, downed wire. Why isn't FPL giving their customers in Bradenton any updated information? #IrmaHurricane2017",,@FOX13News,#IrmaHurricane2017,9.08E+17,https://twitter.com/LadyRaven64/status/907564817552158720,,,
263,0.3416116146,51101,SamMayStar,,9/12/17,9/12/2017 0:00,5:19:00 AM,2,2,1,7,1,@wsvn @WPLGLocal10 can you guys please report on this issue. Many of us Pembroke Pines residents are clueless of the cause of no water pic.twitter.com/R8BU6OlAwW,,@wsvn @WPLGLocal10,,9.08E+17,https://twitter.com/SamMayStar/status/907534217147506691,,,
291,0.4453511986,31228,jordynmccrazy12,,9/8/17,9/8/2017 0:00,8:52:00 AM,0,0,,7,1,It's a liability thing. If the garage collapses and you lose your car who's fault will it be?,,,,9.06E+17,https://twitter.com/jordynmccrazy12/status/906138250204602368,,,
292,0.7702084836,19728,emilyyroxannee,,9/8/17,9/8/2017 0:00,10:29:00 AM,0,0,,7,1,@wsvn what time do they shut down the bridges to Miami Beach?,,@wsvn,,9.06E+17,https://twitter.com/emilyyroxannee/status/906162607442333696,,,
297,0.2751851104,18169,Dodgerdog954,,9/9/17,9/9/2017 0:00,9:30:00 AM,0,0,,7,1,@WPLGLocal10 what shelters in broward are still taking in people?,,@WPLGLocal10,,9.07E+17,https://twitter.com/Dodgerdog954/status/906510130249977857,,,
322,0.322321932,07375,BasedPee,,9/5/17,9/5/2017 0:00,3:55:00 PM,0,1,,7,1,Where's the gas at in Broward? @wsvn #AskPhil,,@wsvn,#AskPhil,9.05E+17,https://twitter.com/BasedPee/status/905157410138021889,,,
329,0.3651231509,39279,MeeloBaba,,9/11/17,9/11/2017 0:00,10:17:00 PM,0,0,,7,1,Great WHERE THE FUCK ARE THEY? 1 day later and no power for the whole county.,,,,9.07E+17,https://twitter.com/MeeloBaba/status/907427926609682432,,,
364,0.9395840348,09023,BossTito73,,9/5/17,9/5/2017 0:00,1:21:00 AM,0,0,,7,1,@wsvn will there be any sandbag giveaways for down south Homestead area ?,,@wsvn,,9.05E+17,https://twitter.com/BossTito73/status/904937454309912576,,,
393,0.1269805619,53512,SLCPSR,,9/8/17,9/8/2017 0:00,1:26:00 AM,0,0,,7,1,@CBS12 @WPTV @WPBF25News could you post the treasure coast mandatory evacuation orders via Facebook for us? Thank you,,@CBS12 @WPTV @WPBF25News,,9.06E+17,https://twitter.com/SLCPSR/status/906025891637059584,,,
432,0.793444328,19044,dwilson3897,,9/12/17,9/12/2017 0:00,7:46:00 PM,0,0,,7,1,"My name is Debra Wilson.Residing outside of the city limits and without transportation, many of us cannot access the comfort stations",,,,9.08E+17,https://twitter.com/dwilson3897/status/907752286591569920,,,
455,0.5677789275,55678,Suzoo305,,9/6/17,9/6/2017 0:00,5:59:00 PM,0,0,,7,1,Where else can we find gas in that area?,,,,9.06E+17,https://twitter.com/Suzoo305/status/905551139210493952,,,
502,0.6314478104,47221,PhotogEricP,,9/7/17,9/7/2017 0:00,9:42:00 AM,0,2,,7,1,#NeedMoreBananas !,,,#NeedMoreBananas,9.06E+17,https://twitter.com/PhotogEricP/status/905788284579794946,,,
519,0.3122885187,41981,mvgirl66,,9/12/17,9/12/2017 0:00,4:45:00 PM,0,0,,7,1,"got gas...where is the ice? ,)",,,,9.08E+17,https://twitter.com/mvgirl66/status/907706676542918656,,,
529,0.3680142307,06006,aprestamo,,9/18/17,9/18/2017 0:00,4:01:00 PM,0,0,,7,1,What is deadline for having debris at the curb?,,,,9.10E+17,https://twitter.com/aprestamo/status/909870038831820800,,,
583,0.2095324873,51697,sarashleyx,,9/5/17,9/5/2017 0:00,1:37:00 PM,1,3,,7,1,forget price gouging.....where can we find water???,,,,9.05E+17,https://twitter.com/sarashleyx/status/905122716495302656,,,
597,0.207161471,49723,rmderenzo813,,9/1/17,9/1/2017 0:00,7:42:00 AM,0,1,,7,1,Houston Strong due to help from all across America. Thanks Tampa for jumping in. #TampaProud,,,#TampaProud,9.04E+17,https://twitter.com/rmderenzo813/status/903583865738055681,,,
678,0.3351511884,13397,chavez_motorola,,9/8/17,9/8/2017 0:00,7:04:00 PM,0,1,,7,1,#IrmaHurricane2017 @WPLGLocal10 Will regular garbage be picked up tomorrow in the city of west miramar? Thanks,,@WPLGLocal10,#IrmaHurricane2017,9.06E+17,https://twitter.com/chavez_motorola/status/906292139956559872,,,
708,0.0099404093,14226,Cindy8968,,9/3/17,9/3/2017 0:00,10:57:00 PM,0,0,,7,1,Are we looking at a direct hit on the Treasure Coast ? Im getting worried I like on the coast ..,,,,9.05E+17,https://twitter.com/Cindy8968/status/904538771684720642,,,
746,0.142682717,16858,DavidPaskowitz1,,9/9/17,9/9/2017 0:00,2:43:00 PM,0,0,,7,1,Have you heard anything about lake city Florida up by Gainesville? Let us know? Thanks god bless,,,,9.07E+17,https://twitter.com/DavidPaskowitz1/status/906588921508847616,,,
778,0.7156626281,33286,Kevinmonster13,,9/9/17,9/9/2017 0:00,11:46:00 PM,0,0,,7,1,@comcast @wsvn welp internet went out here. Hopefully the power doesn't go next,,@comcast @wsvn,,9.07E+17,https://twitter.com/Kevinmonster13/status/906725596549599233,,,
807,0.3843466312,50148,RonGreenan1,,9/14/17,9/14/2017 0:00,5:37:00 AM,0,0,,7,1,"If they aren't allowed in shelters, what's the owner to do?",,,,9.08E+17,https://twitter.com/RonGreenan1/status/908263389801185280,,,
823,0.3358101703,03220,AbroadwithLeyla,,9/8/17,9/8/2017 0:00,8:05:00 AM,0,0,,7,1,@MDCollege @ShopDadeland open your parking garage for car refuge!! @wsvn @WPLGLocal10 @Univision23 @JohnMoralesNBC6 @nbc6,,@MDCollege @ShopDadeland @wsvn @WPLGLocal10 @Univision23 @JohnMoralesNBC6 @nbc6,,9.06E+17,https://twitter.com/AbroadwithLeyla/status/906126334350544896,,,
826,0.8834690878,20161,ericandkiki,,9/8/17,9/8/2017 0:00,3:43:00 PM,0,0,,7,1,@JulieDurda @JaceyBirch PLEASE GET HELP TO MY COUSIN IN ST JOHN,,@JulieDurda @JaceyBirch,,9.06E+17,https://twitter.com/ericandkiki/status/906241615936851969,,,
828,0.6722322424,19624,elmpetersen,,9/7/17,9/7/2017 0:00,11:00:00 AM,0,0,,7,1,"Any news, should we stay in line or are they out of bags?",,,,9.06E+17,https://twitter.com/elmpetersen/status/905807962903597057,,,
931,0.952176911,24904,GOLFINGA,,9/11/17,9/11/2017 0:00,8:29:00 AM,0,1,,7,1,What's the difference between PALM BEACH COUNTY & WEST PALM BEACH curfew??? Kinda confusing.... WEST PALM BEACH is in PALM BEACH COUNTY,,,,9.07E+17,https://twitter.com/GOLFINGA/status/907219559823941632,,,
953,0.4844721486,55384,supimstacy,,9/10/17,9/10/2017 0:00,12:52:00 PM,0,0,,7,1,@wsvn send a reporter to bayside marina,,@wsvn,,9.07E+17,https://twitter.com/supimstacy/status/906923446151647233,,,
998,0.0945375434,27906,itsLos22,,9/7/17,9/7/2017 0:00,12:16:00 PM,0,0,,7,1,@wsvn why this gas station keep saying the fuel truck on the way but can't tell us anything else for the last 3 hours. Been here since 6.,,@wsvn,,9.06E+17,https://twitter.com/itsLos22/status/905827067723382785,,,
1050,0.2564072843,56549,technomensch,,9/8/17,9/8/2017 0:00,9:31:00 AM,0,0,,7,1,@nbc6 @wsvn @WPLGLocal10 @CBSMiami @SunSentinel @cityofsunrise @ReadyBroward Q From former SFL native- Why isn't @thebbtcenter a shelter?,,@nbc6 @wsvn @WPLGLocal10 @CBSMiami @SunSentinel @cityofsunrise @ReadyBroward @thebbtcenter,,9.06E+17,https://twitter.com/technomensch/status/906147877566771201,,,
1052,0.6136390211,57788,TITOd1,,9/11/17,9/11/2017 0:00,1:35:00 PM,0,0,,7,1,@wsvn any reports on cellular connection issues in the hammocks area ?,,@wsvn,,9.07E+17,https://twitter.com/TITOd1/status/907296467630612481,,,
1061,0.1851517611,29556,Jerrangie,,9/7/17,9/7/2017 0:00,6:15:00 PM,0,0,,7,1,many stations in Sunrise have not had gas since Monday? Resupply is terrible why? @RickScottWatch @WSVN @FoxNews,,@RickScottWatch @WSVN @FoxNews,,9.06E+17,https://twitter.com/Jerrangie/status/905917467440099328,,,
1071,0.6154312573,34177,kschoyouknow,,9/6/17,9/6/2017 0:00,12:48:00 AM,0,0,,7,1,any word in where to get gas in @MiamiDadeCounty ?!,,@MiamiDadeCounty,,9.05E+17,https://twitter.com/kschoyouknow/status/905291627299790849,,,
1083,0.9457066495,46293,pat__nielsen,,9/16/17,9/16/2017 0:00,1:12:00 PM,0,1,,7,1,That's right. Aren't we important. Or are we at the bottom of your list to get our power back. We have waited long enough. HELP.,,,,9.09E+17,https://twitter.com/pat__nielsen/status/909102771353391104,,,
1099,0.9817334245,18935,Duende_Tajalle,,9/8/17,9/8/2017 0:00,7:34:00 PM,0,0,,7,1,But @Publix is still open?,,@Publix,,9.06E+17,https://twitter.com/Duende_Tajalle/status/906299752408641537,,,
1106,0.4669922813,46419,PaulBrents,,9/10/17,9/10/2017 0:00,1:31:00 PM,0,0,,7,1,What about Mobile County School System will they be open Monday with the wind advisory that we have,,,,9.07E+17,https://twitter.com/PaulBrents/status/906933231018287104,,,
1113,0.2414062599,27617,Intoyov_Ariana,,9/17/17,9/17/2017 0:00,11:17:00 AM,0,0,,7,1,Is everything ok in palm beach county,,,,9.09E+17,https://twitter.com/Intoyov_Ariana/status/909436081397010434,,,
1161,0.5676070653,07730,belkaramel,,9/11/17,9/11/2017 0:00,10:40:00 PM,0,0,,7,1,What about the USPS? When will they resume mail service in PBC? No updates on their website. Thanks,,,,9.07E+17,https://twitter.com/belkaramel/status/907433773037473792,,,
1206,0.8946142052,04917,amaysingsvgs,,9/6/17,9/6/2017 0:00,11:56:00 AM,0,0,,7,1,"My only interior space with no windows is a closet, but it has the pull down door for our attic. Is that still safe? #AskMax @WPLGLocal10",,@WPLGLocal10,#AskMax,9.05E+17,https://twitter.com/amaysingsvgs/status/905459619526533120,,,
1266,0.2675618439,26731,hotbodmia,,9/21/17,9/21/2017 0:00,2:02:00 PM,0,0,,7,1,"I had heard other out of state lineman had died across the state. Any verification? Not reported, why?",,,,9.11E+17,https://twitter.com/hotbodmia/status/910927238459162625,,,
1297,0.394145461,15678,CStewartWPTV,,9/7/17,9/7/2017 0:00,5:06:00 PM,0,0,,7,1,Hurricane meet up at the Indian river mall again this year??,,,,9.06E+17,https://twitter.com/CStewartWPTV/status/905900038064353280,,,
1304,0.331854739,42617,myTechLady,,9/11/17,9/11/2017 0:00,10:39:00 PM,0,1,,7,1,My power still out in palm Harbor. East of 19 N Of Nebraska. Any timing? @DukeEnergy @10NewsWTSP @PinellasCo911 https:// twitter.com/10newswtsp/sta tus/907431944773873664 â€¦,,@DukeEnergy @10NewsWTSP @PinellasCo911,,9.07E+17,https://twitter.com/myTechLady/status/907433357662863360,,,
1315,0.1957736219,52935,ShaylaNews,,9/8/17,9/8/2017 0:00,10:07:00 AM,0,0,1,7,1,@FlyTPA is there still parking available ? We asked Tampa International Airport spokesperson Danny Valentine @FOX13News pic.twitter.com/s6sx7pOB4L,,@FlyTPA @FOX13News,,9.06E+17,https://twitter.com/ShaylaNews/status/906156928396656641,,,
1355,0.1713423483,15029,CoralSpringsFL,,9/10/17,9/10/2017 0:00,7:20:00 AM,0,1,,7,1,"Hi Nelson, Please let us know the exact location this so we may let our crew know. Thank you & be safe!",,,,9.07E+17,https://twitter.com/CoralSpringsFL/status/906839739017437184,,,
1382,0.2900892537,27234,iFly_iFlyHiGh19,,9/10/17,9/10/2017 0:00,12:20:00 AM,0,0,,7,1,@FOX13News are there still places where we can get sandbags in Tampa tomorrow?,,@FOX13News,,9.07E+17,https://twitter.com/iFly_iFlyHiGh19/status/906734190921748480,,,
1385,0.4669910798,46921,pettijohn_b,,9/12/17,9/12/2017 0:00,7:01:00 AM,0,1,,7,1,Appreciate the visual but would like to see updates to better understand the status of the return of power to my area. Can you tweet that?,,,,9.08E+17,https://twitter.com/pettijohn_b/status/907559691282251776,,,
1388,0.7260027757,58008,tommygreene29,,9/9/17,9/9/2017 0:00,8:56:00 PM,0,0,,7,1,@FOX13News what is going on with shelters turning people away down in Ruskin and Apollo Beach?,,@FOX13News,,9.07E+17,https://twitter.com/tommygreene29/status/906682837201498112,,,
1446,0.5820358991,47913,PsNkakashi,,9/11/17,9/11/2017 0:00,6:09:00 PM,0,0,,7,1,Hallandale needs power in most apartments. Thank you.,,,,9.07E+17,https://twitter.com/PsNkakashi/status/907365468201213955,,,
1479,0.9586769228,35595,LindsDelane,,9/8/17,9/8/2017 0:00,10:47:00 AM,0,0,,7,1,@WPTV what is the app to find available gas? #Irma2017 #oy,,@WPTV,#Irma2017 #oy,9.06E+17,https://twitter.com/LindsDelane/status/906167006256300032,,,
1501,0.9663395604,03164,ABLichtenstein,,9/10/17,9/10/2017 0:00,12:23:00 AM,0,0,,7,1,Saw a notice on @WPTV saying not to store gasoline cans in the garage. Where should they be stored? Anyone know the best place?,,@WPTV,,9.07E+17,https://twitter.com/ABLichtenstein/status/906734887826329600,,,
