Tweet,Code,Sub-Code,Date,Permalink,,
How great! See how c-stores are helping Irma victims say goodbye to the hurricane here: http://www. nacsonline.com/YourBusiness/H urricane/Pages/Hurricane.aspxf …,10,,09/19/2017,https://twitter.com/NACSonline/status/910235217964732417,,
"INFO: Alabama is offering places to stay for Irma evacuees, including animals http:// bit.ly/2eTdJKJ via @wfla",10,,09/09/2017,https://twitter.com/paulgwen/status/906579614306390016,,
"Spectrum to provide free WiFi, Verizon offers data relief in Hurricane Irma impacted areas http:// bit.ly/2wf6tLK via @wfla",10,,09/09/2017,https://twitter.com/scottcharlston/status/906557083205505024,,
RT @WFLA Glazer family donates $1M to Hurricane Irma relief efforts http:// bit.ly/2wWuYkw,10,,09/11/2017,https://twitter.com/Tampa_Live/status/907375833022701568,,
#Heros Hernando County firefighters save woman and dog from rapidly rising floodwaters http:// bit.ly/2wsCFv4 via @wfla,10,,09/14/2017,https://twitter.com/trfleager/status/908501579854221318,,
"INFO: Alabama is offering places to stay for Irma evacuees, including animals http:// bit.ly/2eTdJKJ via @wfla",10,,09/09/2017,https://twitter.com/tsmathews61/status/906565257409294336,,
"Hurricane Irma: Aircraft carrier, Navy ships rush to help with search-and-rescue in Florida Keys http:// bit.ly/2wltTz6 via @wfla",10,,09/12/2017,https://twitter.com/US1035/status/907585739952664577,,
Sam's Club waives membership fees to help Tampa Bay residents recover from Irma http:// bit.ly/2jps9Ud via @wfla,10,,09/14/2017,https://twitter.com/wmarsicano/status/908332095608680449,,
"WFLA News Channel 8 raises over $117,000 for Irma victims during #FLORIDASTRONG Telethon @WFLA http:// wfla.com/2017/09/14/8-o n-your-side-floridastrong-telethon-donate-drop-off-supplies/ …",10,,09/15/2017,https://twitter.com/Zerrick_Gerard/status/908864849798713345,,
"#WinnDixie offering free water, ice to #TampaBay area residents #HurricaneIrma http:// bit.ly/2wsVaiW via @wfla",10,,09/14/2017,https://twitter.com/zoebreedlove/status/908455082018185222,,
"Hundred or more rescued from San Marco, others in Riverside. No exact numbers on how many people saved from flood waters says Curry @WJCTJax",10,,09/11/2017,https://twitter.com/RyanMichaelBenk/status/907321351589036032,,
"Hurricane provisions from Natl Guard: can pasta, rice crispie treat, craisins, cereal + dry milk @WLRN #hurricaneirma",10,,09/15/2017,https://twitter.com/keywestnan/status/908660031981318144,,
HURRICANE IRMA: US Navy dispatches carrier to help search-and-rescue operations in Florida Keys @WPLGLocal10 @wsvn http://www. foxnews.com/us/2017/09/12/ hurricane-irma-us-navy-dispatches-carrier-to-help-search-and-rescue-operations-in-florida-keys.html …,10,,09/12/2017,https://twitter.com/GOPbattle2020/status/907559585585778688,,
"AWESOME! Frozen's @IMKristenBell stuck in Orlando due to #Irma , visits local shelter to sing for kids riding out storm inside. @WPLGLocal10 pic.twitter.com/QHl6jzSdVO",10,,09/10/2017,https://twitter.com/wjxt4/status/907012044444110849,,
Bradenton church collects items for Puerto Rico storm victims http://www. mysuncoast.com/mobile/bradent on-church-collects-items-for-puerto-rico-storm-victims/article_f0c9c256-a3d1-11e7-a0a8-17a29f9b3133.html?utm_medium=social&utm_source=twitter&utm_campaign=user-share … via @mysuncoast,10,,09/28/2017,https://twitter.com/chrispilz/status/913398484358909952,,
Stop supporting this left wing liberal conspiracy. There is no storm!!!! Vandals and hose pipes made that!,11,,09/11/2017,https://twitter.com/S1R1USme/status/907293833880379398,,
"If you're strolling on the beach in Tampa Bay Ann Coulter, please ignore this warning.",11,,09/11/2017,https://twitter.com/Dogger55/status/907150304277344256,,
Come on @insideFPL bring on the troops to restore quickly this time around please,11,,09/10/2017,https://twitter.com/Suzoo305/status/906965492786778112,,
I agree! They did no hurricane prep! I worked my ass off to prepare my house for it! #HurricaneIrma,11,,09/10/2017,https://twitter.com/snoopy1957/status/907001567374725121,,
So unacceptable! This is an historic storm and you are endangering lives!!!!,12,,09/06/2017,https://twitter.com/heatherknc/status/905540903057678337,,
@WPLGLocal10 @wsvn Where r the local politicians @MayorGimenez @Tomas_Regalado to help these people? @FoxNews @fema http:// wsvn.com/news/local/mia mi-residents-displaced-after-buildings-deemed-unsafe-after-irma/amp/ …,12,,09/19/2017,https://twitter.com/GOPbattle2020/status/910260054879801349,,
@WESH come on ? This Kyle guy says tropical storm winds with hurricane gusts and Sweezy right after says 90-110 mph sustained?? Which??!,13,,09/09/2017,https://twitter.com/mavmuz/status/906481942169882624,,
"@WESH if I'm going to die in this hurricane I want to go out watching what I love most the Dallas Cowboys, not you twats talking about Irma",13,,09/10/2017,https://twitter.com/trevormisegades/status/907034300138315777,,
@WFLA please give us a stress break every channel is covering this storm put on the game and pip the advisories,13,,09/10/2017,https://twitter.com/MANNYPEREIRA5/status/907041600425033728,,
"Here's the thing: Yes, the threat of this hurricane is more important than sports. However, reporting on it doesn't change the course...",13,,09/09/2017,https://twitter.com/TJ_Pittinger/status/906641164207566849,,
"@WPLGLocal10 instead of continous Irma coverage, how about segments on specific things to do or not to do during the actual hurricane inpact",13,,09/08/2017,https://twitter.com/LilGirlTrump/status/906362899010113536,,
"@WPLGLocal10 This is amazing. With all the mentions of big donors, why hasn't this been on the news? #hurricaneharvey #hurricaneirma pic.twitter.com/J82PQfZWqc",13,,09/13/2017,https://twitter.com/Lily5912/status/908081353345859585,,
"As a distraction from this storm, will there be any college football coverage? Possibly on alternate channels? @WPLGLocal10",13,,09/09/2017,https://twitter.com/MerrylDweck/status/906533361283469312,,
Man fuck this hurricane coverage put on football @nbc @wsvn @WPLGLocal10,13,,09/09/2017,https://twitter.com/PowerCircle_B/status/906623377154220032,,
Yeah we know it's a hurricane now go to safety this in not necessary to report live on,13,,09/10/2017,https://twitter.com/twismjv/status/906851239304077312,,
@nbc6 did we ever hear a report about the fisherman that were at the dry tortugas and how they fared with the storm? @wsvn @WPLGLocal10,13,,09/17/2017,https://twitter.com/velvetkat/status/909382919994662913,,
"@WPTV Twenty years I've been living in South Florida, and never seen such bad reporting. It's a friggin' storm here, not a hurricane.",13,,09/10/2017,https://twitter.com/BradHedrickUSA/status/906882492485062657,,
"@WESH y'all have got this hurricane prediction wrong for the past week, I'm tired of hearing about it. Turn on @NDFootball !!!",13,,09/09/2017,https://twitter.com/mhoppy_62/status/906679414846619648,,
@WESH I'd rather be killed by the hurricane than listen to tony talk,13,,09/10/2017,https://twitter.com/tottpodcast/status/907047029804863490,,
". @WPTV used to be the best when it came to local hurricane cov'g but ck'g online not 1 headline about pets,evacuating w/them,shelters :(",13,,09/07/2017,https://twitter.com/stefsstuff/status/906003778939138050,,
"@WPLGLocal10 That helo showing alleged damage"" live video is making jackass fools out of you. WHAT DAMAGE? http://www. cnn.com/specials/live- video-1?adkey=bn …""",13,,09/11/2017,https://twitter.com/SGMurdoch/status/907286403523981312,,
Thank you @WCTV for coming out to @TapestrySenior #assistedliving #healthcare #hurricaneirma http://www. wctv.tv/content/news/L ocal-senior-facility-housing-more-than-90-residents-from-south-Florida-443101213.html …,14,,09/15/2017,https://twitter.com/TapestrySenior/status/908703278451617792,,
At least everyone is taking the storm seriously and we've had enough notice foe restocking to be done. Hats off to Governor Scott.,14,,09/05/2017,https://twitter.com/tammytwow/status/905077684019093504,,
"Producing/hosting a live show that's been on-air for 15+ hours is, uh, not easy. BIG props to the @WLRN crew who are monitoring this storm--",14,,09/10/2017,https://twitter.com/katchow/status/906777668552728576,,
"As someone working round the clock to cover this storm, both in the field and on the @WPBF25News anchor desk...seriously, thank you @verizon pic.twitter.com/sr3KQBoDdJ",14,,09/10/2017,https://twitter.com/SanikaDangeTV/status/906823640745947136,,
"@WandaMooreWPTV has been doing excellent work on this story, the residents of riviera beach appreciate her dedication pushing 4 the truth!",14,,09/29/2017,https://twitter.com/mncube/status/913955504069758976,,
"@WESH The entire WESH team is doing an excellent job covering ALL aspects of this impending storm. True professionals, every one of them!",14,,09/08/2017,https://twitter.com/frankcolas/status/906107846642860032,,
WGCU on air during hurricane Irma. Dedicated #broadcasters are everywhere! http:// wapo.st/2jtOUpU @washingtonpost @wgcu #communityradio pic.twitter.com/ibbIWyGWcF,14,,09/15/2017,https://twitter.com/farmradio/status/908753791796891648,,
Great leadership from Public Safety and CEO!!!! Also a Great emergency management plan! @SarasotaSheriff @sarasotapd @iahss @mysuncoast https:// twitter.com/raysnursek/sta tus/907332224495886336 …,14,,09/12/2017,https://twitter.com/takedown1910/status/907561028149530624,,
Great coverage of #Irma from our sister station in Orlando @news6wkmg https://www. clickorlando.com/news/watch-liv e-news-6-continuing-coverage-of-hurricane-irma …,14,,09/10/2017,https://twitter.com/JonathanKegges/status/906997509003804673,,
Thanks for the updates and being on top of these storms.,14,,09/05/2017,https://twitter.com/LindaHarrison3/status/905192544073650177,,
Thank you @WFLA @StormTeam8WFLA for keeping me sane during #Irma ! Only a few more hours to go then the cleanup begins!!,14,,09/10/2017,https://twitter.com/Tae_RaysFan/status/907066378955509761,,
Shout out to FL local NPR affiliates for informing listeners & while living through the storms too @wmfeorlando @wusf @wgcu @WLRN @WJCTJax,14,3,09/12/2017,https://twitter.com/cdelshad/status/907661935713320960,,
Shout out to FL local NPR affiliates for informing listeners & while living through the storms too @wmfeorlando @wusf @wgcu @WLRN @WJCTJax,14,3,09/12/2017,https://twitter.com/cdelshad/status/907661935713320960,,
Shout out to FL local NPR affiliates for informing listeners & while living through the storms too @wmfeorlando @wusf @wgcu @WLRN @WJCTJax,14,,09/12/2017,https://twitter.com/cdelshad/status/907661935713320960,,
"We survived! The amazing @WLRN team with @NPRWeekend taking a break, before diving back in for more #hurricaneirma coverage pic.twitter.com/oRovSrm4KK",14,,09/10/2017,https://twitter.com/lourdesgnavarro/status/907044353507504129,,
"What a nice thing to say. We hope you're doing okay. Thank you, first responders, for the hard work to help everyone in Florida!",14,1,09/14/2017,https://twitter.com/AshleighWalters/status/908381988922458113,,
Thanks to all the firefighters who helped the #FloridaKeys during #Irma . These @PBCFR returned after 7 days of work. @WPTV @WandaMooreWPTV pic.twitter.com/1dx0Cqqiar,14,1,09/20/2017,https://twitter.com/PhotogEricP/status/910593727869091841,,
Not looking too good for the white sand beaches of Siesta Key. Thoughts and prayers to all those in storm's path. Hope Tampa levees hold. pic.twitter.com/ndIzACzI21,15,,09/09/2017,https://twitter.com/SMacMillanMD/status/906456127898087425,,
Neighbors are holding hands & praying outside home where mom & two of her children died after generator ran in garage. @WESH pic.twitter.com/siK4d0uRej,15,,09/13/2017,https://twitter.com/ACrawfordWESH/status/908067494103060486,,
Praying for all in my fav city #Orlando See #photos @Wesh shared after #irmahurricane https:// twitter.com/WESH/status/90 7755981328830464 …,15,,09/12/2017,https://twitter.com/CEEKTechnology/status/907757697881317383,,
Sad and praying for best in my island PR and my people while We prepare for that.,15,,09/05/2017,https://twitter.com/johnjohnpr74/status/905205095142436864,,
Things are looking worse for #TampaBayArea but my heart aches for the Keys... #HurricaneIrma @WFLA #8amUpdate http:// wfla.com/2017/09/09/2-a m-update-hurricane-storm-surge-warnings-issued-for-much-of-tampa-bay-area-as-hurricane-irma-moves-close-to-florida/ …,15,,09/09/2017,https://twitter.com/LifeInStPete/status/906501427052367873,,
Saw this on Twitter last night - absolutely astounding! Our thoughts go out to ALL those affected,15,,09/11/2017,https://twitter.com/SCOR_SE/status/907180922411286528,,
It is scary how long she will be battering us! for all of our and our families safety. #HurricaneIrma,15,,09/08/2017,https://twitter.com/younng48/status/906107095103270912,,
That's great for y'all. Now its all about helping texas and florida. They will survive and rebuild just like we did.,15,,09/10/2017,https://twitter.com/cherisignorelli/status/907088911494774784,,
"By the way, Tony called the track of the storm way before and even after the NWS and NHC! Bravo!!!!",15,,09/11/2017,https://twitter.com/cardiodocrob/status/907370519367995392,,
". @WESH is getting flooded in Winter Park area, just outside Orlando Praying for you all #HurricaneIrma https:// twitter.com/jessmoneill/st atus/907086281271857159 …",15,,09/10/2017,https://twitter.com/Journo_Christal/status/907087366229299205,,
@WFLA @WFLAJana had it going on with some very fashionable earrings on during the hurricane coverage tonight on channel 8. #hurricaneirma pic.twitter.com/0j9Gzz6xI2,15,,09/10/2017,https://twitter.com/USSIndianapolis/status/907049147890638848,,
"Watching live coverage of Hurricane Irma on @CNN @wsvn , and @WPLGLocal10 . My thoughts are with everyone in Florida today.",15,,09/10/2017,https://twitter.com/dean200993/status/906943215252770823,,
"#FF @LOUISAGUIRRE . Currently on his way from L.A. back to FL to cover #Irma & help S. FL thru the storm on @WPLGLocal10 . Love you, Louis! https:// twitter.com/LOUISAGUIRRE/s tatus/906272781918126080 …",15,,09/08/2017,https://twitter.com/Only4RM/status/906318983036592128,,
That hurricane looks like the size of the state of Michigan. How devastating and horrible. Looks like Miami will be wiped out. pic.twitter.com/g2JwiX6O5e,15,,09/07/2017,https://twitter.com/LindaHarrison3/status/905924385504153600,,
"So, we're getting Shoryuken'ed by a hurricane? I'm concerned.",15,,09/06/2017,https://twitter.com/Kaizrsoz8/status/905444487480176640,,
thank goodness....maybe it will ease some of the traffic up on the toll roads ! 408 heading west was awful this morning & the 417 south ugh,15,,09/19/2017,https://twitter.com/LaurenRebekah80/status/910341988997849090,,
"Wow, I'm so relieved mom and baby are okay. Scary stuff. @wptv #HurricaneIrma http://www. wptv.com/news/state/pol ice-rescue-mother-and-baby-from-flooded-north-miami-beach-home …",15,,09/11/2017,https://twitter.com/AshleighWalters/status/907201174343843841,,
@WRCB Latest track for #HurricaneIrma looks bad for my former community. Truly praying for @CharlotteCoFL @SRQCountyGov @SNNTV @mysuncoast pic.twitter.com/uR7mOCpIWj,15,,09/09/2017,https://twitter.com/DavidKarnes3/status/906503429824106496,,
Attached are lives lost in #Cuba bc of #Irma . Info includes cause of death published by Cuban state run media. @WPLGLocal10 pic.twitter.com/treKFi7jnH,16,,09/11/2017,https://twitter.com/hatzelvela/status/907239512564277253,,
"Third world bankrupt banana republic, located in hurricane alley and they're not prepared? Houston is a flood plain and they stay? Really?",16,,09/26/2017,https://twitter.com/Dmobrule/status/912705698940760064,,
@weartv @WMBBTV @WJHG_TV @LOCAL15NEWS @WKRG @WECPTV @FOX10News Puerto Rico hasn't had a powerful hurricane since #Hugo in 1989,16,,09/05/2017,https://twitter.com/JasonBXNY0619/status/905034167049756672,,
@weartv @WMBBTV @LOCAL15NEWS @WJHG_TV @WECPTV @WKRG @FOX10News 19 years ago #hurricanegeorges passed though PR & i was there,16,,09/04/2017,https://twitter.com/JasonBXNY0619/status/904915331143135232,,
TS #Maria likely to become a hurricane later today. Maximum sustained winds of 65 mph as she tracks WNW @weartv pic.twitter.com/197njpUPq8,16,,09/17/2017,https://twitter.com/AshleyRuizWx/status/909381914867494912,,
@weartv @WMBBTV @WJHG_TV @LOCAL15NEWS @WKRG @WECPTV @FOX10News Puerto Rico hasn't had a powerful hurricane since #Hugo in 1989,16,,09/05/2017,https://twitter.com/JasonBXNY0619/status/905034167049756672,,
@weartv @WMBBTV @LOCAL15NEWS @WJHG_TV @WECPTV @WKRG @FOX10News 19 years ago #hurricanegeorges passed though PR & i was there,16,,09/04/2017,https://twitter.com/JasonBXNY0619/status/904915331143135232,,
Jose strengthens to a hurricane behind Irma in the Atlantic @WFLA http:// wfla.com/2017/09/06/jos e-strengthens-to-a-hurricane-behind-irma-in-the-atlantic/ …,16,,09/06/2017,https://twitter.com/CamCrossFit/status/905589089717682176,,
#Maria made landfall on Dominica around 9:15 pm with estimate winds of 160 mph. A category 5 hurricane. @WFLA pic.twitter.com/W6LbtmJAJo,16,,09/18/2017,https://twitter.com/sjervewfla/status/909955068899753985,,
@weartv @WMBBTV @WJHG_TV @LOCAL15NEWS @WKRG @WECPTV @FOX10News Puerto Rico hasn't had a powerful hurricane since #Hugo in 1989,16,,09/05/2017,https://twitter.com/JasonBXNY0619/status/905034167049756672,,
@weartv @WMBBTV @LOCAL15NEWS @WJHG_TV @WECPTV @WKRG @FOX10News 19 years ago #hurricanegeorges passed though PR & i was there,16,,09/04/2017,https://twitter.com/JasonBXNY0619/status/904915331143135232,,
@weartv @WMBBTV @WJHG_TV @LOCAL15NEWS @WKRG @WECPTV @FOX10News Puerto Rico hasn't had a powerful hurricane since #Hugo in 1989,16,,09/05/2017,https://twitter.com/JasonBXNY0619/status/905034167049756672,,
@weartv @WMBBTV @LOCAL15NEWS @WJHG_TV @WECPTV @WKRG @FOX10News 19 years ago #hurricanegeorges passed though PR & i was there,16,,09/04/2017,https://twitter.com/JasonBXNY0619/status/904915331143135232,,
"@WESH @weatherchannel @abcnews - St. Croix, USVI also got a significant hit from hurricane Maria as well. Please provide more coverage #stx",16,,09/22/2017,https://twitter.com/kshillin2011/status/911194543399342080,,
Jose strengthens to a hurricane behind Irma in the Atlantic http:// 8.wfla.com/2f41rfd via @wfla,16,,09/06/2017,https://twitter.com/AnthonyEversol2/status/905552488027312129,,
@weartv @WMBBTV @WJHG_TV @LOCAL15NEWS @FOX10News @WECPTV @WKRG As of 11pm EDT Puerto Rico is under a hurricane watch #Irma,16,,09/04/2017,https://twitter.com/JasonBXNY0619/status/904912346992316416,,
BREAKING: Flying into the storm.... Live from Puerto Rico beginning at 4pm #hurricaneIrma @WPLGLocal10,16,,09/05/2017,https://twitter.com/RossPalombo/status/905035318646198272,,
RT @hatzelvela : First survey of #Irma #damage in #Remedios #Cuba . @WPLGLocal10 2of2,16,,09/10/2017,https://twitter.com/TribeDogs/status/906897093306015746,,
At this time - no reports of any deaths in #Cuba as a result of #HurricaneIrma @WPTV,16,,09/10/2017,https://twitter.com/AshleighWalters/status/906803774945144832,,
Esto es lo que #hurrricaneirma parecía y sonaba cuando golpeó a Cuba. @WPTV #weather #hurricane #irma #ÚltimaHora http:// fb.me/1s0Aerwq4,16,,09/09/2017,https://twitter.com/UltimaHora_SV/status/906554293905444864,,
Seriously RT @FOX10News : The Latest: Tropical Storm Jose forms to the east of Irma http://www. fox10tv.com/story/36290128 /the-latest-tropical-storm-jose-forms-to-the-east-of-irma …,16,,09/05/2017,https://twitter.com/MolieveDat21/status/905107631358005248,,
Proud to be included w/ #HurricaneHarvey fundraisers on @mysuncoast w/ @shelterboxusa http://www. mysuncoast.com/entertainment/ suncoast-sends-help-for-hurricane-victims-suncoast-view/article_95938630-93c6-11e7-aa87-0ff7b55d56b3.html …,16,,09/09/2017,https://twitter.com/TervisTumbler/status/906503981928730624,,
Proud to be included w/ #HurricaneHarvey fundraisers on @mysuncoast w/ @shelterboxusa http://www. mysuncoast.com/entertainment/ suncoast-sends-help-for-hurricane-victims-suncoast-view/article_95938630-93c6-11e7-aa87-0ff7b55d56b3.html …,16,,09/08/2017,https://twitter.com/TervisTumbler/status/906141593832484866,,
So with a killer storm headed to Florida - this is a good move on the part of Cox Cable? @JRosenworcel @AjitPaiFCC,17,,09/06/2017,https://twitter.com/tzsawyer/status/905531893394935808,,
Today on @WJCTJax #FirstCoastConnect with @MelissainJax how did climate change affect the strength of Hurricane Irma? Give us your thoughts. pic.twitter.com/UvzSCgJhCX,17,,09/13/2017,https://twitter.com/KMeerschaertJax/status/907944177811501056,,
It's sad and sickening.. if this is a result of negligence.. charges should be filed & prosecuted fully.. no deals or pleas - people died!!,17,,09/14/2017,https://twitter.com/RalphGarcia305/status/908355616179150849,,
O M G.. Seriously @evanmilligan There was a tornado warning. Get real.,17,,09/09/2017,https://twitter.com/CottonCandy0201/status/906622935452012544,,
the truth about the hurricane- https:// youtu.be/H0jzhcTkda4,17,,09/09/2017,https://twitter.com/deathOFfaNTASY/status/906438856043622401,,
@SiriusXMNASCAR @Noble_Jim @WESH @nascar after #Irma roared through #Florida @DISupdates @HomesteadMiami sustained any damage,17,,09/11/2017,https://twitter.com/doraned66/status/907296081448521729,,
2017 Hurricane Guide @WFLA http:// wfla.com/2017/05/26/201 7-hurricane-guide/ …,17,,09/05/2017,https://twitter.com/CamCrossFit/status/905122270661808130,,
#Irma + #hurricane = #Irmacane @WPBF25News https:// twitter.com/wpbf25news/sta tus/904822663524229120 …,17,,09/04/2017,https://twitter.com/MarkKellyWPBF/status/904834271109668864,,
#hurricaneirma2017 https://www. google.com/amp/amp.miamih erald.com/news/local/community/miami-dade/article171629357.html#ampshare=http://www.miamiherald.com/news/local/community/miami-dade/article171629357.html …,17,,09/07/2017,https://twitter.com/ajmc9591/status/905868169465782273,,
#hurricaneirma2017 https://www. google.com/amp/amp.miamih erald.com/news/local/community/miami-dade/article171629357.html#ampshare=http://www.miamiherald.com/news/local/community/miami-dade/article171629357.html …,17,,09/07/2017,https://twitter.com/ajmc9591/status/905865936279830528,,
@TMobileHelp #hurricaneirma #miami #coconutgrove waiting for #TMobile @TMobile #33133 @WPLGLocal10 @WPLGLocal10 6 days #noservice pic.twitter.com/mAHb6JxMJ2,17,,09/13/2017,https://twitter.com/joelriv/status/908101378232504320,,
Hurricane Irma http://www. mysuncoast.com/hurricane-irma /image_6674abe8-91bb-11e7-9a70-23427f85319d.html?utm_medium=social&utm_source=twitter&utm_campaign=user-share … via @mysuncoast,17,,09/09/2017,https://twitter.com/joanieflorida1/status/906691583474651136,,
