,Tweet,Manual Coding,Date,Permalink
860,@insideFPL did a wonderful job for me. I think they have been kicking ass when you consider that the storm basically hit the whole state.,6,9/13/2017,https://twitter.com/ZichellaEric/status/908107447981703168
861,Ran into @insideFPL crew doing damage assessment in my neighborhood.Thanks 4 all your hard work #IrmaRecovery #IrmaHurricane2017 #Irma #305 pic.twitter.com/02LDIElVr2,6,9/13/2017,https://twitter.com/AnnaDilernia/status/908078142123847683
862,Awesome dusk silhouette of @insideFPL worker I took last evening. Great to see them restoring power to @westpalmbch residents. #IrmaRecovery pic.twitter.com/VR0DR02rH7,6,9/13/2017,https://twitter.com/ThomasDBradley/status/908006636823998464
863,Finally got through on my phone. @insideFPL took our ticket as an emergency. Thanks for your massive restoration effort!! #IrmaRecovery,6,9/13/2017,https://twitter.com/JamieWalton/status/907956275727790081
864,Great example of how our law enforcement is helping our communities in this time of distress. Thank you @OrlandoPolice and @OUCreliableone ! https:// twitter.com/OrlandoPolice/ status/907980440887332864 …,6,9/13/2017,https://twitter.com/OrlDistrict2/status/908016174801309697
865,"Thank you @OUCreliableone for giving me the gift of power!! Next goal, cable/internet from @GetSpectrum . #irma #buffy #recovery #Orlando pic.twitter.com/HrA78j7jSj",6,9/13/2017,https://twitter.com/KDinFL/status/907928887493099520
866,@DukeEnergy thanks hope this helps out people hope is coming hold on we can make it #nodeathdotopoweroutages pic.twitter.com/Ly9pK0W6V2,6,9/13/2017,https://twitter.com/KJ_GayFanBoi/status/908147093767892992
867,Shout out to all the utilities out there helping after #hurricaneirma some serious heros! @ConsumersEnergy @DukeEnergy @DTE_Energy,6,9/13/2017,https://twitter.com/tvinsweats/status/908142854991728640
868,Great job on getting all the resources in and out helping in the field. Florida did just get hit w a cat 2 hurricane right?,6,9/14/2017,https://twitter.com/nm7667/status/908314926304972801
869,Shout out to my nibbas at @insideFPL for restoring my power. #hurricaneirma #wesurvived pic.twitter.com/ZgfjI3Sw0V,6,9/14/2017,https://twitter.com/bobby_cocozza/status/908477391118401536
870,"Thank you @DukeEnergy and the workers from abroad, our power is back on after about 4-5 days of heat and darkness. #hurricaneirma pic.twitter.com/mvlfE0ufi7",6,9/14/2017,https://twitter.com/jonweber/status/908528719807025152
871,"97 hours after losing power to Hurricane Irma, @DukeEnergy comes to our rescue! Thank you for your hard work!",6,9/14/2017,https://twitter.com/ZsaZsa80/status/908525915315032064
872,"We're proud to support @insideFPL with #Irma storm recovery, while also serving our customers in PA. Here's a pic from the Fort Myers area. pic.twitter.com/K5JxOpa8gH",6,9/14/2017,https://twitter.com/PPLElectric/status/908388604665384961
873,More great storm coverage. Thanks @GarnerBrygarner and @CNR803_News . No more @DukeEnergy storm outages in Chester County! #thankalineman pic.twitter.com/AhuUwJ3Gy7,6,9/14/2017,https://twitter.com/JiranRick/status/908408838923186176
874,True heroes in this recovery,6,9/14/2017,https://twitter.com/bostondg/status/908457995536928768
875,Have been through 3 hurricanes and ensuing loss of power/water. Can't say enough about how quickly @insideFPL had us restored,6,9/14/2017,9.08E+017
876,"Much gratitude to law enforcement, @insideFPL everyone clearing roads & power companies who came to help. #IrmaHurricane #IrmaRecovery",6,9/14/2017,https://twitter.com/KENDALLKUBAN/status/908395073729167360
877,@NewsfromJEA #awesome work you guys are doing post #hurricaneirma got my electricity back yesterday,6,9/14/2017,https://twitter.com/vivekaher/status/908408348260884481
878,I have power back at home #hurricaneirmaaftermath . Thank you @dukeenergy .,6,9/14/2017,https://twitter.com/edburns/status/908522593405296640
879,THANK YOU @insideFPL 1st responders understand that repowering our community takes time and safety is #1. @MiamiHerald @wsvn pic.twitter.com/dD9p1HfnBb,6,9/15/2017,https://twitter.com/MiamiFOP20/status/908899301539155968
880,@insideFPL kept us cool and our lights on throughout #IrmaHurricane and cooled our backs w/ice pack after cleanup. Keep up the good work! pic.twitter.com/AwNRD43yKf,6,9/15/2017,https://twitter.com/bhensler/status/908791088172994560
881,They're here. @DukeEnergy Welcome! Yay! @hurricaneirma pic.twitter.com/3qZMHvpTvo,6,9/16/2017,https://twitter.com/DanaTaylorMix/status/909119310316163072
882,utility_supervised_new coding_1073.csv,6,9/16/2017,https://twitter.com/IPLPower/status/909042639147819008
883,"Yes, thanks to the Lineman. Start asking FPL the hard questions now. Y so many out from this level of a storm?Read http://www. miaminewtimes.com/news/miami-fru strated-with-fpl-after-hurricane-irma-9666311 …",6,9/16/2017,https://twitter.com/theiceman1729/status/909225355168419840
884,Spotted in Palm City this morning. Thanks to all my @utilityeda friends who sent crews to Florida. @insideFPL #hurricaneirma pic.twitter.com/AK8Nlz2l5g,6,9/16/2017,https://twitter.com/CrystalXStiles/status/909026258356523008
885,@lgeku Thank u from my family to all of y'alls. #HurricaneIrmaAftermath #hardworkers #ThankfulFloridians #Kentuckytotherescue . @DukeEnergy pic.twitter.com/7XQCBTUXBY,6,9/16/2017,https://twitter.com/Towman12/status/909162037695188994
886,Meeting w/ @insideFPL re: remaining power outages in Miami-Dade. Thank you to all crews+volunteers working in #OurCounty for #IrmaCleanUp . pic.twitter.com/jULEKAzeH0,6,9/16/2017,https://twitter.com/CommBovo/status/909120878402732033
887,Big Major shout out to @insideFPL and @MiamiDadePD for the hard work they doing during this recovery. You the real MVP. #HurricaneIrma,6,9/16/2017,https://twitter.com/TruXodus/status/909056914612473858
888,Thanks to Steve and Canadian E&E Powerline for assisting @insideFPL with the recovery in SoFla. You guys were great! #LetThereBeLight pic.twitter.com/zrH8q4QPsx,6,9/16/2017,https://twitter.com/yayoheems/status/909202558446718977
889,Thanks @insideFPL after 8 days we recovered the power #IrmaHurricane2017 pic.twitter.com/y14R7UoPgk,6,9/17/2017,https://twitter.com/mechealava27/status/909510825932713985
890,"Thank you to the first responders, @insideFPL , @VCEmergencyInfo , friends and good neighbors who are helping to restore Daytona post-Irma",6,9/17/2017,https://twitter.com/rachsloot/status/909430129729970178
891,Thank you @insideFPL and #lineworkers from everywhere who came to help. I have power! Thank you! #irmarecovery #damnhot,6,9/17/2017,https://twitter.com/Amycfernandez/status/909374405687603200
892,@DukeEnergy i want to take this time to thank you for your sacrifices to help us with our power in pasco county due to hurricane irma.,6,9/17/2017,https://twitter.com/Pitre_Punisha/status/909518638671155201
893,@NewsfromJEA Thanks! We were among the last few grids to go up but damn was it impressive to see how fast the recovery has been for all. GJ! pic.twitter.com/IT9wWtwZuU,6,9/17/2017,https://twitter.com/Nosmicomicles/status/909413316208070656
894,@insideFPL I would like to thank everyone at fpl and those working with them to get electrical power restored after hurricane Irma,6,9/17/2017,https://twitter.com/OsceolaHoliday/status/909571978981494789
895,"@DukeEnergy I was without power for over 2 days from last storm, but it made me appreciate the long hours of the line men & women even more!",6,9/17/2017,https://twitter.com/sakingjmb1/status/909474709288439808
896,Thank you @insideFPL for getting the lights back @PhantomProducts so we can make #militarylights #teamphantom #backtowork #HurricaneIrma,6,9/17/2017,https://twitter.com/PhantomProducts/status/909511713560686597
897,@insideFPL thank you for your preparation 4 hurricane Irma. Thank you for bringing in ppl from other states 2 restore power. Very thankful,6,9/17/2017,https://twitter.com/v_saintus/status/909469966465929218
898,@DukeEnergy thank you so much for restoring our power. Please stick around for hurricane Maria,6,9/17/2017,https://twitter.com/noopurpatel/status/909537464884383744
899,@DukeEnergy we got power at Altamonte springs my prayers works thanks Saint Expeditus and the hard worker from duke. 32714,6,9/17/2017,https://twitter.com/EdwinBCid/status/909578180176039936
900,Thank you @DukeEnergy for restoring power. You made the midnight deadline for us. Glad to be in our own home w AC,6,9/17/2017,https://twitter.com/millercharlesf/status/909572235169583104
901,Thank you to the men and women of @insideFPL who are quickly repairing the damaged areas from #HurricaneIrma . pic.twitter.com/0d3YyGGxuQ,6,9/18/2017,https://twitter.com/CrowdCtrlStore/status/909837694100017152
902,"Thanks to @POTUS , @FLGovScott , @fema , @insideFPL , @CollierSheriff and thousands of volunteers, We will be @Naples_Paradise again!",6,9/20/2017,https://twitter.com/BW1021/status/910551298885525504
903,"Big thanks to the men and women of @insidefpl for working around the clock to bring back power. Horrible storm, but great response!",6,9/20/2017,https://twitter.com/REALKevinCooper/status/910552944055078914
904,#Irma sucked 4 all FL but in the end we should thank @insideFPL and FL authorities. All did a #greatjob given the circumstances #thankyou,6,9/20/2017,https://twitter.com/JoelAndresFrewa/status/910544336185647105
905,Wonderful news! Thank you! #keysrecovery #KeysStrong #FosterCare #IrmaRecovery,6,9/20/2017,https://twitter.com/WHFSMonroe/status/910542478973030401
906,"Thanks to @DukeEnergy volunteers, more #HurricaneIrma victims have been helped at the local call center http://www. flyergroup.com/news/local_new s/call-on-us/article_447d5841-6885-528e-896f-a18aca7330f5.html …",6,9/21/2017,https://twitter.com/SeeAshtonWrite/status/910883571014836224
907,Thanks to @OUCreliableone for their hard work during Hurricane Irma relief efforts. Enjoy the @PapaJohns . pic.twitter.com/KLvVphaFOm,6,9/21/2017,https://twitter.com/OrlandoCitySC/status/910904057228877825
908,"Retweeted Ashton Brellenthin ( @SeeAshtonWrite ): Thanks to @DukeEnergy volunteers, more #HurricaneIrma victims... http:// fb.me/5Wn9FP9h5",6,9/21/2017,https://twitter.com/WYRZBrianScott/status/910884063736508417
909,Thank you! #floridastrong #FloridaKeys #keysrecovery #keysrecovery,6,9/21/2017,https://twitter.com/Tania_Figueroa_/status/911000310885253121
910,"To be clear, you DID meet your initial deadline. Our house was powered up around 3 pm on Sunday. Sincerest thanks! It's not easy work.",6,9/22/2017,https://twitter.com/millercharlesf/status/911236140950208513
911,"Thank you to the @insideFPL contracted linemen & women, & all of the bus drivers who helped during this time of crisis! #hurricaneIRMA #FPL pic.twitter.com/80nRS8kJHK",6,9/22/2017,https://twitter.com/AnnettBusLines/status/911225362314616832
912,Thank you @InsideFPL for everything you did after the storm/ #Irma,6,9/22/2017,https://twitter.com/SenorWaterHead/status/911350699249864704
913,All the credit goes to @stormservices for their donation! Thank you for everything you're both doing to help communities in need!,6,9/22/2017,https://twitter.com/USFoods/status/911279545210286081
914,"@DukeEnergy Just a note: appreciate your team so much. Hurricanes, storms or regular outages. Always up & running quickly. Thanks Duke.",6,9/23/2017,https://twitter.com/ShawCrewMel/status/911755364126912512
915,I applaud @insideFPL http:// markets.businessinsider.com/news/stocks/FP L-completes-service-restoration-to-more-than-4-4-million-customers-impacted-by-historic-Hurricane-Irma-1002428815 …,6,9/23/2017,https://twitter.com/PatricRayburn/status/911550040455487489
916,Shout-out to @insideFPL for their massive success of an operation following #Irma and thanks to the other companies who assisted!!,6,9/23/2017,https://twitter.com/eva_rae13/status/911690530471497728
917,Headed home from Florida. Glad I got to help @insideFPL threw this hurricane,6,9/24/2017,https://twitter.com/evanjackson2/status/911920614553870336
918,"Wow. You guys get the Gold Medal. A perfect 10 from the USA judges! #keysrecovery #keysstrong with friends like you, we've go this! #irma",6,9/24/2017,https://twitter.com/WHFSMonroe/status/912099551439462400
