Order,ID,Tweet,Date,Permalink,Category,Unrelated,Manual Coding,Informative?
423,26510,"74th St N and 46th Ave N. St Pete, my parents are without power this could be the problem #HurricaneIrma    ",2017-09-12,https://twitter.com/WoTidwell/status/907534711832096768,2,,4,
424,1659,Still waiting for answer on why crews were removed at 130 pm. Still waiting and still no power!!!!!,2017-09-19,https://twitter.com/JCzulada/status/910126382000295937,2,,2,
425,17703,This is incorrect. Saw power guy yesterday and they went home at 6:30 PM,2017-09-17,https://twitter.com/raizecane/status/909401433757437952,2,,2,
426,14523,Omg omg omg!!! Thank you to ALL the linemen putting in the extra hours! We just got power back!!! Thank you  !!!!!!!!!!,2017-09-13,https://twitter.com/NolieB/status/908164241835921408,2,,6,
427,8985,"So dangerous snapped power lines are less important than getting ""the masses"" up and running.",2017-09-12,https://twitter.com/BoisvertLeo/status/907761978625720320,2,,2,
428,16946,couldn't sleep in the heat. Still no power. Still no info from  . No explanations. No responsibility,2017-09-18,https://twitter.com/skypanther79/status/909737707357839365,2,,2,
429,13525," A squirrel could fart and my house would lose power, how is it already off? It's barely raining and hardly windy; in the trails",2017-09-10,https://twitter.com/bowlingforjews/status/907004354305064968,2,,2,
430,21853," another day, another couple grand lost, both offices and home still out of power. This is a pathetic response. Petition time.",2017-09-14,https://twitter.com/AllDayINC123/status/908342247300706304,2,,2,
431,8716,mi wan mi bloodclaat power back right now mi cyan tek it anymore,2017-09-12,https://twitter.com/yuhwanspeed/status/907794292021886976,2,,2,
432,1938,Was just messaged that some in Coral Gate have power. Do you yet?,2017-09-18,https://twitter.com/FrancisSuarez/status/909899174505828352,2,,5,
433,3703,Congrats  - I now have elderly patients clinically dehydrated bc their nursing home has no AC or power.,2017-09-16,https://twitter.com/BromoSouthern/status/909050874160386048,2,,2,
434,18201," 7pm no power on south Jeffords st and the crews quit at 9. Feeling like 1159pm tonight is, like yesterday's promise, bullshit.",2017-09-16,https://twitter.com/jwcarrens/status/909189767174266880,2,,2,
435,5536,No han puesto aÃºn power en north miami la 8 an y la 146th st aÃºn estÃ¡ sin power desde el sÃ¡bado que barbaridad,2017-09-14,https://twitter.com/luishr32/status/908459039352397824,2,,2,
436,5584,area north of cc elm still w/o power,2017-09-14,https://twitter.com/elliemae0404/status/908451828400082949,2,,8,
437,19933,Wow..heaetstrings...wait didnt people die because of lack of power due to Duke.....tears are gone...  petitions.moveon.org/sign/eradicate -duke-energy?source=c.tw&r_by=18768070 â¦,2017-09-15,https://twitter.com/gbrlife/status/908786999334625280,2,,2,
438,22938,All those trucks and still no power. What a suprise.,2017-09-13,https://twitter.com/alexking388/status/908074847011516416,2,,2,
439,23284,"From a peak of more than 5,600 power outages in the county yesterday,  now reports 1,576 remaining ",2017-09-13,https://twitter.com/BRNDerek/status/908028430893101057,2,,8,
440,4181,"the 6 trucks in my area today are all gone, I have little kids and still no power. #poweroutage #Hialeah #frustrated",2017-09-15,https://twitter.com/YMacare/status/908860657902202880,2,,8,
441,14448,And we're still w/o power five days later. Had to go to a hotel because of this brutal heat!,2017-09-15,https://twitter.com/marcezy69/status/908796020884205568,2,,8,
442,27693,Tomorrow?! Meaning power isn't being restored at all today?!,2017-09-11,https://twitter.com/TheMarie8/status/907323979588882439,2,,2,
443,22104,We have watched as power has been restored to everyone in our vicinity but us. I have yet to see a single truck in our area.,2017-09-14,https://twitter.com/Matthew69846941/status/908299061584900096,2,,2,
444,9798,do you guys have a estimate of when everyone in Jupiter Florida will have power?,2017-09-12,https://twitter.com/sNc_Methodz/status/907682561299808256,1,,4,
445,19961,Another bullshit lie. Was told by 1 of you cheerleaders in a Ford Escape you will not be getting power that day if it's not up by 7pm.,2017-09-15,https://twitter.com/fordpowerfred/status/908782128342732800,2,,2,
446,4031,I don't understand how 5+ days into this there's no update. Also we lost power 9/10 at 4pm. How was it reported 18+ hrs before?,2017-09-15,https://twitter.com/MarlinsTalk/status/908893517925273600,2,,2,
447,2876,can't believe there is still no power. we are on a grid of 42 homes/businesses. HOW ARE WE STILL POWERLESS?!,2017-09-17,https://twitter.com/catiecatx/status/909277692507426817,2,,2,
448,12933,Thank you  for keeping us with power through out #Irma . No easy feat!,2017-09-11,https://twitter.com/Criscrana/status/907210668213981184,6,,6,
449,18461,UPDATE - this is the latest power restoration info from  re: counties/areas/timing  #HurricaneIrma #IrmaRecovery,2017-09-16,https://twitter.com/LaurenWFTS/status/909137093884030977,2,,8,
450,8219,"Thank you for ur hrdwork! called FPL but they said this is NOT an emergency. it is by my entrance, neighbors are concerned that WIRE giveway ",2017-09-13,https://twitter.com/tnlatte/status/907936181995933704,6,,6,
451,15270,outage map shows power on at Woodelm and Applewood but it's not. NO #JEA TRUCKS IN SITE,2017-09-15,https://twitter.com/GC_Tweet91/status/908762242879049733,2,,2,
452,24965,Seminole county in Oviedo on the Park. Sunday? Really? No damage.,2017-09-12,https://twitter.com/MrsKOReilly/status/907715007516946434,2,,2,
453,4637,"""Power will be restored to the entire east coast by the end of this week."" Stop giving false hope! give us legitimate answers. ",2017-09-15,https://twitter.com/Chris_Man_75/status/908743022468313088,2,,2,
454,13823,Half of  is without power.  will have crews from around the country working as soon as winds die down.,2017-09-10,https://twitter.com/CommBovo/status/906880263812206592,2,,8,
455,25960,A lot of us off NW Sagamore Ter 34083 are still without power. Please assist us ASAP. #Disabled,2017-09-12,https://twitter.com/kazroxx/status/907610764722233346,2,,4,
456,4561,Updated power outage/restored list in the state of FL.  will have everyone on east coast power on by this weekend  .,2017-09-15,https://twitter.com/ThomasDBradley/status/908762245320134657,2,,8,
457,21335," he had power and now we dont? in fox hunt alafaya trail, 2717 gray fox Ln, orlando 32826",2017-09-14,https://twitter.com/JCandMeloD/status/908442925851451392,2,,4,
458,19558,please turn my power on I'm 32 weeks pregnant and been without power for over a week now.,2017-09-15,https://twitter.com/akrege23/status/908855111790850049,2,,4,
459,26101,why does a dance studio barber shop etc deserve to have power over myself and family how does that make sense! All bout money,2017-09-12,https://twitter.com/nuttpea81/status/907596356700835840,2,,3,
460,7544,FLORIDA POWER AND LIGHT,2017-09-13,https://twitter.com/GabbieHanks/status/908023423795900425,2,1,,
461,15595,Got home from dinner and my power was back on. Way to go  !,2017-09-12,https://twitter.com/DwainSenterfitt/status/907808061946986496,2,,6,
462,14864,"Phone line gets cut off everytime, power has been off in Harper Grand/Mausser Dr 32822 for 2 days. Very hot and food has spoiled. Plz Help",2017-09-12,https://twitter.com/northtylerz/status/907471654355337216,2,,4,
463,13693," we lost power 1:47pm 700 executive center drive, West Palm Beach, Fl 33401",2017-09-10,https://twitter.com/ConchaSolutions/status/906938051141816320,2,,4,
464,9715,.  no power for most houses. Outdated electrical grids and power lines are largely to blame for the stupidly unnecessary delays,2017-09-12,https://twitter.com/EmilandDariel/status/907691595864178688,2,,1,
465,19520,This spreadsheet is all lies!!!! Why should we look at lies. When is the power coming back? Give people the truth !,2017-09-15,https://twitter.com/gbrlife/status/908861137055371264,2,,4,
466,21651,hey are you guys going to give a credit on customer's electric bill since we've been without power for almost a week in st. Pete,2017-09-14,https://twitter.com/toebug/status/908377531539173376,2,,4,
467,2715,"You'd be surprised, a lot of us down here still without power",2017-09-17,https://twitter.com/sebastianjllo/status/909437429261770752,2,,8,
468,4831,OMG. Wow. That's crazy. I really hope you get it back soon. Fpl is hoping vbyvtye weekend Al should have power.,2017-09-15,https://twitter.com/Sharnicka/status/908698729078718464,2,,5,
469,10098," please restore power southern brevard beachside.we have well water, no power no water.Using pool water to flush toilet!! No water",2017-09-12,https://twitter.com/KnitThisTime/status/907649139638497282,2,,4,
470,21916,"How long can it possibly take to ""assess"" damage on a storm that passed 3 days ago and has been safe to start working ??",2017-09-14,https://twitter.com/raizecane/status/908332596567924736,2,,2,
471,7856,what private utility would install billions in capex in a lowland swamp that floods annually,2017-09-13,https://twitter.com/ReidTymcio/status/907984569948762112,2,,1,
472,22478,give Greenbriar power and I promise to stop tweeting,2017-09-13,https://twitter.com/ClwtrBkAtty/status/908140765116866560,2,,4,
473,28077,get your act together! Stop prioritizing and get power to the poor!!,2017-09-14,https://twitter.com/Jake64660713/status/908262295175917569,2,,2,
474,27921,Power out in the villages Lady Lake area of Spanish Springs.  #IrmaHurricane,2017-09-11,https://twitter.com/omisilver/status/907272727014277122,2,,8,
475,12355,Thats sad because the hurricane didnt hit miami dade and broward but we had power outages,2017-09-11,https://twitter.com/GS_Troop_649/status/907322708882583553,2,,2,
476,7114,BS!! You guys have had at least 12 years to prepare for something like this...and truly been more than 25 years since a similar styled storm,2017-09-13,https://twitter.com/vicpad32/status/908083895257780225,1,,1,
477,26532,"No power in South Orange, it said 413 residents affected, no trucks on site, we have elderlies here, please respond quicker",2017-09-12,https://twitter.com/saybo88/status/907499736793538560,2,,4,
478,13410,"#Poweroutage update  reports 112,820k  customers w/out power of 263k customers up from 34k ",2017-09-10,https://twitter.com/IMascarenas/status/907042909903564800,2,,8,
479,1066,You're still out of power?,2017-09-21,https://twitter.com/VestuR_/status/911061908811378688,2,,5,
480,6598,"33157, power please..sometime soon. Like tomorrow.",2017-09-13,https://twitter.com/Aconcernedcit11/status/908161536698576897,2,,4,
481,6049,I hope you don't show the Lexington Club as having full power. I and my neighbors are still our. 7641 Lexington Club B.,2017-09-14,https://twitter.com/dfgassert/status/908360726754086918,2,,8,
482,7317,I still have no power  come to lil Haiti,2017-09-13,https://twitter.com/shawtyyyy69/status/908051233914720257,2,,4,
483,26396,OUC has restored so many residents in Orlando Altamonte also has power. We had no damage in our community just no power since 5pm 9/10/17,2017-09-12,https://twitter.com/lovelyladyd2015/status/907562775572033537,2,,2,
484,1632,We are STILL the only folks with no power in our neighborhood. 2 TICKETS FILED. Fix it. West Park,2017-09-19,https://twitter.com/BlackJuiice/status/910145121596923905,2,,2,
485,4889,Alright  it's been a week now and ppl around me are getting power. Speed this shit up man I'm over it.,2017-09-15,https://twitter.com/steph_neill/status/908684154577047552,2,,2,
486,14469,hi our power was restored yesterday but just went out again st 12:45am at 5410 Lido St 32807 what do I doSystem not updated,2017-09-15,https://twitter.com/DannySaySo/status/908557209117671424,2,,4,
487,16709,Could've but power was back on 12 hours then went out with no Duke in sight. So either it blew or fell out but no damage apparent anywhere,2017-09-18,https://twitter.com/KeenSrEng/status/909832288598396933,2,,8,
488,2732,you get power back yet?,2017-09-17,https://twitter.com/bbulletmagnet/status/909433469897453568,2,,5,
489,27418," going to set a record for slowest response time & killing more people than storm. Elderly, children & pets at risk. #AfterIrma",2017-09-11,https://twitter.com/MindTheGAAP04/status/907363686876053504,2,,2,
